term,n,freq,doc_freq,PMI,LRent,in_reference,status
点 科创 指数,3,4,4,13.448,7.483,False,new
强化 耕地 用途,3,3,3,13.448,7.277,False,new
无效 被告 还,3,3,3,13.448,7.297,False,new
繁荣 振兴 携手,3,4,4,13.447,7.46,False,new
经济带 发展 座谈会,3,4,4,13.447,4.242,False,new
经济 行 稳致远,3,4,4,13.447,7.181,False,new
鸡蛋 非常 小,3,4,4,13.447,6.6,False,new
谱牒 描述 了,3,4,4,13.447,7.145,False,new
偏差 解决 思想,3,3,3,13.447,6.653,False,new
和 水资源 时空,3,3,3,13.447,10.018,False,new
请求 希望 您,3,3,3,13.447,6.071,False,new
聚焦 短久期 产品,3,3,3,13.447,10.09,False,new
又 协同 作战,3,3,3,13.447,8.584,False,new
方面 环环相扣 形成,3,4,4,13.446,8.941,False,new
涅波姆尼亚希 与 丁立人,3,3,3,13.446,4.357,False,new
共建 人形 机器人,3,3,3,13.446,8.794,False,new
劳动力 失业率 为,3,6,2,13.445,9.042,False,new
群众 身边 腐败,3,5,2,13.445,7.22,False,new
发 后 陈某,3,4,4,13.445,3.886,False,new
维度 验证 其,3,3,3,13.445,8.317,False,new
成就 并 答,3,3,3,13.445,4.283,False,new
宪法 和 基本法,3,16,5,13.444,5.964,False,new
多样性 减少 餐饮,3,4,4,13.444,5.792,False,new
有 爪类 因此,3,4,4,13.444,10.615,False,new
指标 是 不可逾越,3,3,3,13.444,3.445,False,new
屈从 于 它,3,3,3,13.444,4.844,False,new
国 开债 指数,3,27,3,13.443,8.62,False,new
较 上年 同期,3,7,5,13.443,8.368,False,new
原因 自 市场经济,3,4,4,13.443,5.003,False,new
前 状态 鉴于,3,4,4,13.443,7.806,False,new
交换 意见 这种,3,4,4,13.442,7.991,False,new
中央政府 驻 香港,3,4,2,13.442,7.667,False,new
去 各种 颜色,3,4,4,13.442,7.913,False,new
队伍 稳定 于是,3,4,4,13.442,7.211,False,new
农发债 指数 基金,3,3,3,13.442,5.565,False,new
应用 拓展 广阔,3,3,3,13.442,6.168,False,new
多边 框架 内,3,4,4,13.441,8.483,False,new
大使 称为 传统,3,3,3,13.441,7.09,False,new
综合 运用 多种,3,3,3,13.441,8.518,False,new
维护 党中央 权威,3,3,2,13.441,7.695,False,new
节约 优先 保护,3,3,3,13.441,7.753,False,new
特朗普 再次 当选,3,5,5,13.44,8.179,False,new
篮球 和 田径,3,3,3,13.44,4.138,False,new
专题 宣介会 在,3,6,6,13.439,11.172,False,new
人民 心心相印 想,3,6,3,13.439,9.007,False,new
心心相印 想 人民,3,6,3,13.439,4.779,False,new
政法委 副 书记,3,5,2,13.439,6.433,False,new
地方 品种 存续,3,4,4,13.439,5.48,False,new
参与 如果 增设,3,3,3,13.439,7.079,False,new
成熟度 不 足,3,3,3,13.439,4.194,False,new
制药 有限公司 股权,3,4,4,13.438,4.683,False,new
支付 根据 拟,3,3,3,13.438,7.39,False,new
良 影响 受到,3,3,3,13.438,4.31,False,new
正 陷入 前所未有,3,3,3,13.438,7.077,False,new
气候 变化 框架,3,7,6,13.437,6.588,False,new
刷新 世界 纪录,3,4,4,13.437,7.232,False,new
市场 集中度 集中,3,4,4,13.437,9.659,False,new
可能 没有 马格努斯,3,3,3,13.437,4.912,False,new
光明 行 活动,3,5,5,13.436,8.171,False,new
数据 云 计算,3,5,5,13.436,9.179,False,new
先进 制造 基地,3,4,2,13.436,8.492,False,new
中 汲取 奋进,3,3,3,13.436,9.308,False,new
号角 新 征程,3,3,3,13.436,3.749,False,new
战略 重心 聚焦,3,3,3,13.436,8.606,False,new
瘫 坐 在,3,3,3,13.436,7.892,False,new
坐 在 一旁,3,3,3,13.436,4.987,False,new
绚丽 的 华章,3,6,6,13.435,2.803,False,new
1845年 的 爱尔兰,3,4,4,13.435,2.134,False,new
给 白某 养老金,3,3,3,13.435,8.574,False,new
谦逊 的 玩笑,3,3,3,13.435,3.148,False,new
密集 召集 了,3,3,3,13.435,10.155,False,new
的 普鲁士 军官,3,3,3,13.435,8.874,False,new
普鲁士 军官 的,3,3,3,13.435,9.722,False,new
质押式 回购 的,3,3,3,13.435,9.192,False,new
扎实 开展 纪检,3,3,3,13.434,4.934,False,new
发射 神舟 号,3,3,2,13.434,8.386,False,new
深圳市 人民政府 作为,3,3,3,13.434,8.823,False,new
优化 营商 环境,3,9,6,13.433,9.526,False,new
可能 首先 想到,3,4,4,13.433,8.36,False,new
不 顾 别人,3,3,3,13.433,9.739,False,new
控制 + 用途,3,3,3,13.433,6.619,False,new
政治 建军 改革,3,3,3,13.433,8.806,False,new
为 子孙后代 留下,3,5,5,13.432,9.414,False,new
病害 随着 时间,3,4,4,13.432,7.01,False,new
部分 前往 民营,3,4,4,13.432,5.843,False,new
社会主义 伟大 旗帜,3,4,3,13.432,4.934,False,new
中国 太平洋 岛国,3,4,2,13.432,8.674,False,new
嘱托 党员 干部,3,3,3,13.432,6.376,False,new
运用 鼓励 先进,3,3,3,13.432,7.175,False,new
自主 可 控,3,12,12,13.431,8.127,False,new
凝聚 共识 形成,3,4,4,13.431,8.528,False,new
书面 要求 武汉,3,4,4,13.431,6.0,False,new
原材料 双方 存在,3,4,4,13.431,7.655,False,new
崇高 事业 责任,3,3,3,13.431,6.106,False,new
产业 优 百姓,3,3,3,13.431,8.4,False,new
最终 胜利 做出,3,3,3,13.431,7.661,False,new
常务 委员会 会议,3,39,2,13.43,7.635,False,new
国 秉持 睦邻友好,3,4,4,13.43,7.417,False,new
和 适合 长途,3,4,4,13.43,8.737,False,new
事 我 熟,3,3,3,13.43,4.391,False,new
阿 里巴巴 集团,3,5,4,13.429,10.043,False,new
基金 元 帶著,3,4,4,13.429,3.896,False,new
援藏 交往 交流,3,3,3,13.429,5.955,False,new
赶超 步 这,3,3,3,13.429,5.931,False,new
选举 第七 届,3,3,3,13.428,7.516,False,new
中 证 红利,3,6,3,13.427,9.995,False,new
令 人 难忘,3,6,3,13.427,5.193,False,new
构建 中塔 命运,3,4,4,13.427,5.979,False,new
副 主席 赵迎新,3,4,2,13.427,6.052,False,new
成绩 比较 容易,3,3,3,13.427,7.423,False,new
具有 标志性 意义,3,3,3,13.427,8.937,False,new
恢复 执行 案,3,6,2,13.426,7.541,False,new
全 链条 监管,3,3,2,13.426,8.933,False,new
随即 把 胜利,3,3,3,13.426,6.697,False,new
战略 意义 司南脑,3,3,3,13.426,4.052,False,new
9月 28日 电,3,20,20,13.425,7.321,False,new
劳动 工具 甚至,3,4,4,13.425,8.347,False,new
政治局 常委会 会议,3,4,2,13.425,5.235,False,new
提出 解除 合同,3,8,4,13.424,8.879,False,new
使命 弘扬 伟大,3,3,3,13.424,5.536,False,new
文创 产品 开发,3,3,3,13.424,6.629,False,new
孙女 现在 还,3,3,3,13.424,5.651,False,new
中国 文昌 航天,3,3,3,13.424,9.929,False,new
证明 一国两制 具有,3,3,3,13.423,8.553,False,new
启动 当天 上海市,3,3,3,13.423,8.554,False,new
给 罗马尼亚 一带,3,6,6,13.422,5.467,False,new
失业 保险 基金,3,9,2,13.421,8.215,False,new
驯化 成为 现代,3,4,4,13.421,5.881,False,new
生病 也 难以,3,4,4,13.421,5.83,False,new
经济 信息 化委,3,3,2,13.421,5.613,False,new
超 平方米 户,3,3,3,13.421,8.19,False,new
最后 冲刺 上海,3,3,3,13.421,8.847,False,new
世贸 组织 协定,3,3,3,13.421,5.828,False,new
较 上年 末,3,10,3,13.42,8.514,False,new
会同 有关 部门,3,5,3,13.42,7.705,False,new
方队 以 队列,3,5,5,13.42,4.122,False,new
审查 期限 目前,3,4,4,13.42,8.495,False,new
而 开 新篇,3,3,3,13.42,8.271,False,new
不 懈地 抓,3,3,3,13.42,10.754,False,new
参考 7月 14日,3,3,3,13.42,7.277,False,new
游戏 美国 获益,3,3,3,13.42,6.044,False,new
18日 申报 2025年,3,4,4,13.419,6.248,False,new
外资 稳 投资,3,4,2,13.419,8.192,False,new
某 单位 发放,3,3,3,13.419,7.077,False,new
单一 基金 经理,3,3,3,13.419,7.048,False,new
参与 山东 华泰,3,4,4,13.418,6.034,False,new
巧妙 地 运用,3,3,2,13.418,7.291,False,new
人口 高 基数,3,3,3,13.418,5.569,False,new
尊重 平等 相,3,5,5,13.417,6.507,False,new
呢 但除 了,3,4,4,13.417,11.142,False,new
利息 和 赔偿款,3,3,3,13.417,4.097,False,new
殿下 提出 最,3,3,3,13.417,4.132,False,new
提出 最 卑微,3,3,3,13.417,5.082,False,new
保持 战略 定力,3,8,7,13.416,7.775,False,new
道路 坚决 反对,3,4,4,13.416,7.228,False,new
管理 硕士 中共,3,3,3,13.416,7.657,False,new
报道 世茂深港 国际,3,3,3,13.416,9.209,False,new
债券 指数 引入,3,3,3,13.416,7.394,False,new
互联网 内容 创作者,3,12,3,13.415,8.33,False,new
辗转 里 看,3,3,3,13.415,5.977,False,new
湖州 用 一个个,3,3,3,13.415,6.255,False,new
号 方队 队员,3,8,2,13.414,7.679,False,new
棚改 的 货币化,3,3,3,13.414,2.471,False,new
由 人类 替,3,3,3,13.414,7.519,False,new
西半球 的 意图,3,3,3,13.414,2.898,False,new
英语 出版 一些,3,3,3,13.414,8.064,False,new
此外 李进 还,3,3,3,13.414,10.054,False,new
谨慎 今年 上半年,3,3,3,13.414,6.463,False,new
世茂深港 国际 中心,3,9,3,13.413,6.528,False,new
带领 全国 各族,3,7,7,13.413,3.833,False,new
监委 网站 发布,3,4,4,13.413,5.231,False,new
各地 逐步 适应,3,4,4,13.413,8.147,False,new
扩大 内需 这个,3,4,3,13.413,10.161,False,new
细致 去 理解,3,3,3,13.413,6.695,False,new
有 刚刚 中考,3,3,3,13.413,7.303,False,new
仅 隔 半,3,3,3,13.413,5.386,False,new
提供 稳定 阿尔法,3,3,3,13.413,7.238,False,new
样品 中 铅,3,28,2,13.412,4.583,False,new
原料药 销售 业务,3,8,4,13.412,6.393,False,new
刘永升 已 跨,3,3,3,13.412,5.138,False,new
被 哈里森 总统,3,3,3,13.412,10.223,False,new
保 基本 民生,3,6,3,13.411,7.901,False,new
网络 视听 作品,3,4,2,13.411,10.139,False,new
葱郁 中国 面向,3,4,4,13.411,3.836,False,new
看好 上 合,3,4,4,13.411,5.237,False,new
农商1 号 未,3,4,2,13.411,3.682,False,new
外 摆位 管理,3,4,2,13.411,10.056,False,new
协议 随时 可以,3,3,3,13.411,9.259,False,new
股息 股票 中,3,3,3,13.411,6.849,False,new
得 风 生,3,3,3,13.411,7.964,False,new
后备 资源 我国,3,3,3,13.41,6.753,False,new
全部 土地 出让,3,3,3,13.41,6.412,False,new
法兰克福 议会 中,3,3,3,13.41,8.042,False,new
有 专业 将领,3,3,3,13.41,6.033,False,new
巴 以 冲突,3,11,6,13.409,6.83,False,new
个 客流 高峰,3,4,2,13.409,7.599,False,new
用地 余 亩,3,3,3,13.409,4.587,False,new
培育 输送 高,3,3,3,13.409,8.135,False,new
合大 家 庭,3,19,9,13.408,4.438,False,new
于 新平县 接,3,4,4,13.408,8.452,False,new
创新 理论 彰,3,3,3,13.408,5.662,False,new
干什 么 这个,3,7,7,13.407,6.983,False,new
证据 证明 具有,3,4,4,13.407,8.084,False,new
在 西昌 卫星,3,3,3,13.407,10.889,False,new
有人 不 收敛,3,3,3,13.407,5.115,False,new
过 户 深港,3,3,3,13.407,5.857,False,new
在 故乡 注销,3,3,3,13.407,10.116,False,new
眼下 美国 国会,3,3,3,13.407,6.188,False,new
股东 北京 居然,3,3,3,13.406,4.051,False,new
有 资格 角逐,3,3,3,13.406,8.238,False,new
专用 芯片 等,3,3,3,13.406,8.671,False,new
分享 一切 请,3,3,3,13.406,9.133,False,new
新药 获 批,3,4,4,13.405,6.114,False,new
清洁 高效 利用,3,3,2,13.405,8.94,False,new
保证 4月 3日,3,3,3,13.404,7.524,False,new
各级 党委 党组,3,3,2,13.404,5.825,False,new
由 叶县 某,3,3,3,13.404,9.461,False,new
走 职业道路 他,3,3,3,13.404,10.657,False,new
财政 补偿 资金,3,3,3,13.404,9.119,False,new
底 价 竞,3,3,3,13.404,4.204,False,new
为什 么 你们,3,4,4,13.403,7.5,False,new
学生 们 提问,3,4,2,13.403,7.22,False,new
明 方向 接受,3,3,3,13.403,6.394,False,new
从没 真正 下,3,3,3,13.403,7.291,False,new
任何 条款 均,3,3,3,13.403,8.627,False,new
与 贝页 图书,3,4,4,13.402,9.03,False,new
客户 经理 利用,3,4,4,13.402,9.486,False,new
干部 管理 权限,3,3,3,13.402,5.465,False,new
近 德意志 移民,3,3,3,13.402,8.706,False,new
笑 着 换,3,3,3,13.402,6.177,False,new
共同体 习近 平,3,4,4,13.401,2.393,False,new
嫌疑人 杨某 已,3,4,4,13.401,5.308,False,new
会议 与会 人士,3,3,3,13.401,7.76,False,new
当然 德 美,3,3,3,13.401,8.722,False,new
什 么 好处,3,3,3,13.401,5.484,False,new
北京 某 超市,3,4,4,13.4,7.238,False,new
本地 品种 消失,3,4,4,13.4,5.997,False,new
步 生态 环境部,3,3,3,13.4,6.082,False,new
�� ǿ� ��,3,3,3,13.4,4.986,False,new
世界级 技术 难题,3,3,2,13.4,6.361,False,new
政府 主导 转向,3,3,3,13.4,8.355,False,new
近期 A 股,3,3,2,13.4,8.231,False,new
补 短板 项目,3,3,3,13.4,9.059,False,new
约 合 美元,3,6,5,13.399,9.569,False,new
加快 老 旧,3,5,5,13.399,8.141,False,new
初期 强调 数量,3,3,3,13.399,6.502,False,new
失业率 降 至,3,3,3,13.399,7.472,False,new
第三 方 支付,3,5,4,13.398,9.214,False,new
距离 约 公里,3,4,2,13.398,7.407,False,new
则 材料 大同,3,4,4,13.398,5.21,False,new
音乐 学院 党委,3,4,2,13.398,6.517,False,new
号 成功 着陆,3,3,2,13.398,7.025,False,new
房地产 基础性 制度,3,3,3,13.398,8.129,False,new
媒体 监督 栏目,3,3,3,13.398,7.363,False,new
被 教育部 列入,3,3,3,13.398,9.395,False,new
位 老 队长,3,3,3,13.398,6.781,False,new
处于 历史 估值,3,3,3,13.398,6.53,False,new
宣布 构建 中塔,3,4,4,13.397,6.503,False,new
放眼 更 广阔,3,4,4,13.397,4.188,False,new
截至 今年 二季度,3,4,4,13.397,6.703,False,new
药业 销售 人员,3,4,2,13.397,6.565,False,new
机关 共 查处,3,3,3,13.397,5.631,False,new
财政 可 持续性,3,3,3,13.397,6.868,False,new
形成 个人 专属,3,3,3,13.397,7.746,False,new
卫星 发射 中心,3,9,4,13.396,9.182,False,new
连 锁 有限公司,3,5,5,13.396,9.953,False,new
非常 冷静 新闻,3,3,3,13.396,9.17,False,new
特殊 用途 保护,3,3,3,13.396,8.703,False,new
系 中共 党员,3,3,3,13.396,7.288,False,new
孩 在 司某霞,3,3,3,13.396,3.099,False,new
跟 同学 们,3,3,3,13.396,9.645,False,new
北京 非 首都,3,11,8,13.395,7.447,False,new
已 灭绝 它们,3,4,4,13.395,9.772,False,new
政策 鼓励 在编,3,4,4,13.395,5.901,False,new
伟大 跨越 创造,3,3,3,13.395,6.025,False,new
里面 一些 令,3,3,3,13.395,5.859,False,new
之 路 AI模型,3,3,3,13.395,7.214,False,new
路 AI模型 之,3,3,3,13.395,6.873,False,new
AI模型 之 路,3,3,3,13.395,5.815,False,new
森林 战役 中,3,3,3,13.395,9.334,False,new
我们 代表 武昌区,3,3,3,13.395,5.923,False,new
度 会晤 就,3,4,4,13.394,7.696,False,new
本书 共 介绍,3,4,4,13.394,7.247,False,new
常见 的 波兰鸡,3,4,4,13.394,2.362,False,new
国际 学术 研讨会,3,4,4,13.394,8.268,False,new
改善 民生 着力,3,4,3,13.394,7.461,False,new
通过 功能 置换,3,3,3,13.394,7.969,False,new
规定 只能 用于,3,3,3,13.394,7.922,False,new
今年 1月 出货量,3,3,3,13.394,6.934,False,new
赫伯特 俾斯麦 的,3,3,3,13.394,8.113,False,new
俾斯麦 的 器重,3,3,3,13.394,2.079,False,new
标识 的 紫色,3,3,3,13.394,2.694,False,new
连 续 多年,3,12,7,13.393,8.444,False,new
湖州 吴兴区 与,3,3,3,13.393,10.048,False,new
记得 在 打工潮,3,4,4,13.392,3.686,False,new
主席 徐敬业 因,3,3,3,13.392,8.063,False,new
世茂 集团 旗,3,3,3,13.392,3.683,False,new
工业化 外交 政策,3,3,3,13.392,7.82,False,new
分别 覆盖 信用,3,3,3,13.392,8.101,False,new
完全 热闹 起,3,3,3,13.392,9.132,False,new
无法 有效 替代,3,4,4,13.391,7.077,False,new
充分 说明 中国式,3,3,2,13.391,5.048,False,new
任 临时 负责人,3,3,3,13.391,8.087,False,new
没有 必要 返还,3,3,3,13.391,8.197,False,new
去 回 望,3,5,5,13.39,8.312,False,new
打开 新 惊喜,3,3,3,13.39,6.418,False,new
显著 上涨 严重,3,4,4,13.389,8.159,False,new
团结 带领 全党,3,3,3,13.389,7.049,False,new
再 受 制,3,3,3,13.389,6.99,False,new
竞争 效果 审查,3,4,4,13.388,7.12,False,new
大力 弘扬 伟大,3,3,3,13.388,6.928,False,new
祖国 周年 大会,3,6,6,13.387,7.891,False,new
住 亩 耕地,3,5,5,13.387,6.657,False,new
国际 事务 交换,3,4,4,13.387,7.286,False,new
中国 男子 网球,3,4,2,13.387,8.708,False,new
马克思主义 世纪 马克思主义,3,4,4,13.387,6.416,False,new
滴注 仅 能,3,4,4,13.387,5.77,False,new
道路 敞开 自己,3,3,3,13.387,7.207,False,new
只能 牺牲 自己,3,3,3,13.387,7.692,False,new
关注 矿产 资源,3,3,3,13.387,9.32,False,new
所得 元 予以,3,3,3,13.387,5.225,False,new
白沙县 农业 农村,3,3,3,13.387,6.325,False,new
理解 年轻 队员,3,3,3,13.387,6.591,False,new
传出 好 消息,3,3,3,13.387,6.518,False,new
消息 据 重庆市,3,3,3,13.387,6.486,False,new
元首 战略 引领,3,4,4,13.386,4.463,False,new
有 点 拗口,3,4,4,13.386,6.033,False,new
医药 有限公司 以下,3,4,4,13.386,5.441,False,new
产业 转移 示范区,3,4,2,13.386,8.155,False,new
党委 书记 提名,3,3,3,13.386,7.243,False,new
组委会 统一 要求,3,3,3,13.385,8.282,False,new
超额 收益 截至,3,3,3,13.385,5.092,False,new
主体 必须 紧紧,3,3,3,13.384,5.325,False,new
开债 指数 取得,3,3,3,13.384,3.652,False,new
批准 经营者 集中,3,3,3,13.384,8.155,False,new
共 促 繁荣,3,4,4,13.383,8.191,False,new
层 含义 是,3,3,3,13.383,9.962,False,new
基金 用于 扶持,3,3,3,13.383,7.239,False,new
主题 街区 机器人,3,3,3,13.383,8.729,False,new
中 位居 前列,3,7,4,13.382,9.769,False,new
副 主任 科员,3,3,3,13.382,6.749,False,new
先 占 优,3,3,3,13.382,6.968,False,new
火焰 表明 了,3,3,3,13.382,8.096,False,new
主任 科员 副,3,3,3,13.382,6.121,False,new
科员 副 主任,3,3,3,13.382,5.102,False,new
移民 对 威权,3,3,3,13.382,5.033,False,new
thepaper cn 报道,3,3,3,13.382,4.809,False,new
境内 竞争 分析,3,4,4,13.381,6.33,False,new
申请 并 辞去,3,3,3,13.381,6.179,False,new
世贸 组织 事实上,3,3,3,13.381,6.277,False,new
感谢 社会 各界,3,7,7,13.38,6.525,False,new
反垄断法 相关 规定,3,4,4,13.38,5.903,False,new
驻 奥地利 并,3,3,3,13.38,8.091,False,new
转化 孵化 模式,3,3,3,13.38,8.399,False,new
愿意 采取 措施,3,8,4,13.379,8.311,False,new
发表 重要 讲话,3,26,17,13.378,7.575,False,new
营造 良好 环境,3,6,5,13.378,8.4,False,new
把 视角 拉,3,4,4,13.378,8.963,False,new
处理 海量 数据,3,3,3,13.378,8.937,False,new
或 彝族 鸡,3,8,4,13.377,9.625,False,new
達 到 余,3,4,2,13.377,3.394,False,new
中 提到 乌干达,3,4,4,13.377,8.021,False,new
然而 世纪 年代,3,4,4,13.377,8.746,False,new
铅 异常 没有,3,4,2,13.377,8.006,False,new
部分 要求 德语,3,3,3,13.377,6.453,False,new
量化 增强 手段,3,3,3,13.377,7.681,False,new
认可 能够 反映,3,3,3,13.377,7.054,False,new
职务 并 指定,3,3,3,13.377,4.948,False,new
高 品质 卫浴,3,4,2,13.376,7.442,False,new
银行 间接 融资,3,3,3,13.376,8.47,False,new
相 衔接 充分,3,3,3,13.376,8.398,False,new
狭义 上 指,3,3,3,13.376,5.613,False,new
GB 第一 类,3,10,2,13.375,6.898,False,new
使命 团结 带领,3,3,2,13.375,6.052,False,new
监察 机关 共,3,7,4,13.374,6.057,False,new
报告 显示 报告期,3,3,3,13.374,5.076,False,new
丁立人 想 摆,3,3,3,13.374,6.131,False,new
AI 深度 融入,3,3,3,13.374,7.992,False,new
出生 2013年 8月,3,3,3,13.374,8.59,False,new
军官 的 纪念碑,3,3,3,13.374,2.899,False,new
经济 应该 相辅相成,3,3,3,13.374,6.492,False,new
粮食 产能 提升,3,3,3,13.373,9.723,False,new
起 兼任 市委,3,3,3,13.373,7.438,False,new
批 最终 深港,3,3,3,13.373,4.801,False,new
团队 以下 简称,3,5,5,13.372,8.7,False,new
得 病 有所,3,4,4,13.372,7.907,False,new
几乎 所有 种植,3,4,4,13.372,7.829,False,new
2月 邹磊 摄,3,4,4,13.372,8.072,False,new
截至 目前 抵债,3,3,3,13.372,6.228,False,new
人民政府 作为 被告,3,3,3,13.372,6.112,False,new
视 美国 主流,3,3,3,13.372,6.78,False,new
赢 精神 结,3,4,4,13.371,4.867,False,new
行业 经历 2007年,3,4,4,13.371,8.101,False,new
情况 调查组 专,3,4,2,13.371,4.463,False,new
余 元 围墙,3,4,2,13.371,5.752,False,new
常 出 常,3,3,3,13.371,6.953,False,new
启 AI 已,3,3,3,13.371,6.236,False,new
并 辞去 总经理,3,3,3,13.371,10.958,False,new
上 迈出 坚实,3,8,4,13.37,7.457,False,new
路线 卡尔森 看,3,3,3,13.37,8.353,False,new
清运 处置 等,3,3,3,13.37,7.705,False,new
从 武昌门 号,3,3,3,13.37,11.426,False,new
失去 必要 保护,3,3,3,13.37,8.669,False,new
受 邀 参与,3,3,3,13.369,9.425,False,new
新闻 发布会 请,3,5,3,13.368,6.674,False,new
一样 精确 作为,3,3,3,13.368,10.062,False,new
协议 补偿款 将,3,3,3,13.368,9.835,False,new
承揽 业务 并,3,3,3,13.368,6.247,False,new
特朗普 之后 拜登,3,3,3,13.368,6.986,False,new
相对 较 优,3,4,4,13.367,7.346,False,new
各种 动力 类型,3,4,4,13.367,6.658,False,new
总书记 嘱托 面对,3,3,3,13.367,6.382,False,new
耶 还 挺,3,3,3,13.367,4.225,False,new
让路 一直 等,3,3,3,13.367,6.114,False,new
源 杨冬 参与,3,3,3,13.367,5.372,False,new
无法 达到 终端,3,4,4,13.366,7.593,False,new
量化 研究员 主要,3,3,3,13.366,8.036,False,new
谈 他们 心中,3,7,7,13.365,7.125,False,new
负责人 告诉 记录,3,6,2,13.365,6.781,False,new
祖先 正好 在,3,4,4,13.365,9.021,False,new
经营者 集中 反,3,4,4,13.365,4.895,False,new
燃料 电池 等,3,7,4,13.364,8.51,False,new
生命力 所在 更,3,5,5,13.364,5.893,False,new
交流 培训 示范,3,4,4,13.364,7.425,False,new
短 而 黑,3,4,4,13.364,6.01,False,new
多次 收 受,3,4,4,13.364,8.528,False,new
酒企 压力 更,3,4,2,13.364,5.213,False,new
全国 人大代表 北京市,3,3,2,13.364,9.005,False,new
而 高兴 毕竟,3,3,3,13.364,9.715,False,new
需要 许多 额外,3,3,3,13.364,7.184,False,new
提升 耕地 生产能力,3,3,3,13.364,7.748,False,new
各路 采访 中,3,3,3,13.363,6.884,False,new
企业 工委 办公室,3,3,3,13.363,8.942,False,new
超出 了 世贸,3,3,3,13.363,2.346,False,new
未 达到 净地,3,4,2,13.362,6.583,False,new
报告 转让 股权,3,4,4,13.362,7.822,False,new
出 一些 喜悦,3,3,3,13.362,6.3,False,new
秒 等 围,3,3,3,13.362,4.829,False,new
包括 会务 服务,3,3,3,13.362,10.747,False,new
是 抽样 复制,3,3,3,13.362,8.243,False,new
冯华 是 瑞华,3,3,3,13.362,2.238,False,new
追求 Alpha 与,3,3,3,13.362,10.708,False,new
FAO 对 食物,3,4,4,13.361,3.677,False,new
之中 他 看见,3,3,3,13.361,6.733,False,new
拿下 这 盘,3,3,3,13.361,4.92,False,new
王国 这 段,3,3,3,13.361,4.487,False,new
之一 表 广发,3,3,3,13.361,7.307,False,new
低估 + 高,3,3,3,13.361,4.891,False,new
创业 带动 就业,3,9,4,13.36,8.229,False,new
人口 跟随 产业,3,3,3,13.36,8.774,False,new
入股 稳定 获得,3,3,3,13.36,6.839,False,new
种 交换 买,3,3,3,13.36,7.928,False,new
生产 盐酸罂粟 碱,3,8,4,13.359,5.987,False,new
绿水青山 向 金,3,4,4,13.359,6.037,False,new
年底 居然 之,3,3,3,13.359,7.347,False,new
和 互补性 全方位,3,3,3,13.359,10.965,False,new
包括 事前 开展,3,3,3,13.359,10.659,False,new
中心 主塔 或,3,3,3,13.359,10.19,False,new
行政村 占 比,3,3,3,13.359,6.373,False,new
高 质量 控脑,3,3,3,13.359,5.323,False,new
政治局 委员 中央,3,10,10,13.358,4.973,False,new
历史性 变革 特别,3,3,3,13.358,5.46,False,new
合同 无效 要求,3,3,3,13.358,8.752,False,new
良 影响 此外,3,3,3,13.358,5.127,False,new
宏观调控 将 更为,3,4,4,13.357,6.045,False,new
完成 商业 航班,3,3,3,13.357,8.291,False,new
年轻 一代 正,3,3,3,13.357,8.258,False,new
情 认为 德国,3,3,3,13.357,6.583,False,new
日常 生活 引起,3,6,6,13.356,5.657,False,new
7月 23日 居然,3,6,3,13.356,6.133,False,new
事 虽 难,3,3,3,13.356,7.353,False,new
我国 创 新药,3,8,2,13.355,8.199,False,new
均 形成 标杆,3,6,3,13.355,7.933,False,new
自称 诺苏 的,3,4,4,13.355,10.633,False,new
曾经 非常 普遍,3,4,4,13.355,8.063,False,new
统治 棋坛 的,3,3,3,13.355,10.659,False,new
关于 本市 推动,3,3,3,13.355,10.002,False,new
中央 企业 纪工委,3,3,3,13.354,5.063,False,new
多边 贸易 协定,3,3,3,13.354,6.562,False,new
广发 多 因子,3,48,3,13.353,6.808,False,new
社区 总 能量,3,8,4,13.353,8.334,False,new
保护 主体 积极性,3,6,3,13.353,7.413,False,new
2019年 12月 唐毅,3,4,4,13.353,6.94,False,new
较为 靠 前,3,3,3,13.353,8.387,False,new
大学 共同 承建,3,4,4,13.352,4.935,False,new
一些 吓到 他,3,3,3,13.352,9.912,False,new
党中央 周围 全面,3,8,8,13.351,6.621,False,new
很 像 体型,3,4,4,13.351,6.34,False,new
像 体型 很,3,4,4,13.351,8.152,False,new
村 党支部 书记,3,3,3,13.351,9.184,False,new
象棋 引擎 中,3,3,3,13.351,7.247,False,new
全国 耕地 后备,3,3,3,13.351,6.779,False,new
无 人 出租,3,3,3,13.351,6.158,False,new
年份 就是 今年,3,3,3,13.351,5.89,False,new
行千 里 于,3,3,3,13.35,5.84,False,new
家 原名 居然,3,3,3,13.35,5.299,False,new
显示 私募 股权,3,3,3,13.35,6.744,False,new
岁 以上 老年人,3,3,3,13.35,7.486,False,new
和 联邦 调查局,3,6,4,13.349,9.199,False,new
自 裁决 生效,3,4,4,13.349,6.94,False,new
第十七 条 之,3,4,4,13.349,5.732,False,new
职工 因 犯罪,3,3,3,13.349,6.213,False,new
而 兴 绿,3,3,3,13.349,9.256,False,new
事务 上 乔治,3,3,3,13.349,5.06,False,new
成员 副 厅长,3,4,4,13.348,6.678,False,new
把握 主动 适应,3,3,3,13.348,7.744,False,new
全谱系 生态 2019年,3,3,3,13.348,5.53,False,new
治 及 兴,3,7,7,13.347,4.627,False,new
宿主 香蕉 和,3,4,4,13.347,8.009,False,new
规定 现 公告,3,4,4,13.347,7.233,False,new
一部分 为 校方,3,4,4,13.347,4.629,False,new
