term,frequency,first_year,in_reference,status
lược,104,2015.0,True,in_reference
may,104,2016.0,True,in_reference
tấm,104,2016.0,True,in_reference
phối,104,2017.0,True,in_reference
sơ,103,2015.0,True,in_reference
hiểm,103,2017.0,True,in_reference
mừng,103,2018.0,True,in_reference
nghiêm,102,2015.0,True,in_reference
nghỉ,102,2015.0,True,in_reference
gắng,102,2017.0,True,in_reference
ngữ,102,2019.0,True,in_reference
khủng,101,2015.0,True,in_reference
huy,101,2016.0,True,in_reference
kịch,101,2018.0,True,in_reference
mật,101,2019.0,True,in_reference
chấp,100,2015.0,True,in_reference
tôn,100,2015.0,True,in_reference
bối,100,2016.0,True,in_reference
đám,100,2016.0,True,in_reference
khối,99,2015.0,True,in_reference
đương,99,2015.0,True,in_reference
kéo,99,2016.0,True,in_reference
trời,99,2017.0,True,in_reference
gắn,99,2018.0,True,in_reference
Phương,98,2015.0,True,in_reference
ngại,98,2015.0,True,in_reference
nặng,98,2015.0,True,in_reference
tỏ,98,2015.0,True,in_reference
ích,98,2015.0,True,in_reference
chăm,98,2016.0,True,in_reference
nhật,98,2016.0,True,in_reference
thư,98,2016.0,True,in_reference
áo,98,2017.0,True,in_reference
phú,98,2018.0,True,in_reference
mềm,97,2015.0,True,in_reference
Châu,97,2016.0,True,in_reference
tuyến,97,2016.0,True,in_reference
dõi,97,2018.0,True,in_reference
lẫn,96,2015.0,True,in_reference
luận,96,2016.0,True,in_reference
tiềm,96,2016.0,True,in_reference
địch,96,2016.0,True,in_reference
xung,96,2017.0,True,in_reference
đợi,96,2017.0,True,in_reference
top,96,2021.0,True,in_reference
khóa,95,2015.0,True,in_reference
đảo,95,2015.0,True,in_reference
hề,95,2017.0,True,in_reference
ước,94,2015.0,True,in_reference
linh,94,2016.0,True,in_reference
mời,94,2016.0,True,in_reference
inch,94,2017.0,True,in_reference
cánh,94,2018.0,True,in_reference
bổ,93,2015.0,True,in_reference
mơ,93,2016.0,True,in_reference
tỉ,93,2016.0,True,in_reference
Lê,92,2015.0,True,in_reference
y,92,2015.0,True,in_reference
biển,92,2016.0,True,in_reference
thăm,92,2016.0,True,in_reference
đô,91,2015.0,True,in_reference
giản,91,2017.0,True,in_reference
tướng,90,2015.0,True,in_reference
chấm,90,2016.0,True,in_reference
biên,90,2017.0,True,in_reference
khung,90,2017.0,True,in_reference
sàng,90,2017.0,True,in_reference
phi,90,2018.0,True,in_reference
sai,89,2015.0,True,in_reference
thập,89,2016.0,True,in_reference
tuy,89,2016.0,True,in_reference
viện,89,2018.0,True,in_reference
song,89,2019.0,True,in_reference
buộc,88,2015.0,True,in_reference
dừng,88,2016.0,True,in_reference
in,88,2018.0,True,in_reference
cặp,88,2019.0,True,in_reference
thuyết,87,2015.0,True,in_reference
đích,87,2015.0,True,in_reference
đâu,87,2016.0,True,in_reference
kèm,87,2017.0,True,in_reference
lồ,86,2015.0,True,in_reference
niệm,86,2016.0,True,in_reference
ngũ,86,2018.0,True,in_reference
nghìn,86,2019.0,True,in_reference
gấp,85,2015.0,True,in_reference
tầng,85,2016.0,True,in_reference
đổ,85,2016.0,True,in_reference
cầm,85,2017.0,True,in_reference
phím,85,2020.0,True,in_reference
lái,84,2015.0,True,in_reference
lắng,84,2015.0,True,in_reference
mã,84,2015.0,True,in_reference
khuôn,84,2018.0,True,in_reference
kiệm,84,2018.0,True,in_reference
dịp,84,2019.0,True,in_reference
cây,83,2016.0,True,in_reference
luyện,83,2016.0,True,in_reference
ví,83,2016.0,True,in_reference
dàn,83,2018.0,True,in_reference
nắm,82,2015.0,True,in_reference
trách,82,2015.0,True,in_reference
bùng,82,2017.0,True,in_reference
thoải,81,2015.0,True,in_reference
Trang,81,2016.0,True,in_reference
mệnh,81,2016.0,True,in_reference
kiểu,81,2017.0,True,in_reference
căn,81,2018.0,True,in_reference
điệp,81,2018.0,True,in_reference
cắt,81,2019.0,True,in_reference
chạm,80,2015.0,True,in_reference
mái,80,2015.0,True,in_reference
làng,80,2016.0,True,in_reference
lẻ,80,2016.0,True,in_reference
hẳn,80,2017.0,True,in_reference
lạnh,80,2017.0,True,in_reference
mê,80,2017.0,True,in_reference
dụ,80,2018.0,True,in_reference
ủng,79,2016.0,True,in_reference
tùy,79,2017.0,True,in_reference
dây,79,2018.0,True,in_reference
nghề,79,2018.0,True,in_reference
soát,78,2015.0,True,in_reference
sung,78,2015.0,True,in_reference
cậu,78,2016.0,True,in_reference
rơi,78,2016.0,True,in_reference
xin,78,2016.0,True,in_reference
bầu,78,2018.0,True,in_reference
sóc,77,2016.0,True,in_reference
túi,77,2016.0,True,in_reference
phúc,77,2018.0,True,in_reference
thẳng,77,2018.0,True,in_reference
trai,77,2018.0,True,in_reference
nạn,76,2016.0,True,in_reference
sợ,76,2016.0,True,in_reference
kênh,76,2018.0,True,in_reference
quang,76,2018.0,True,in_reference
chị,76,2020.0,True,in_reference
cũ,76,2020.0,True,in_reference
rời,76,2020.0,True,in_reference
ninh,75,2015.0,True,in_reference
quỹ,75,2015.0,True,in_reference
lỗi,75,2016.0,True,in_reference
vợ,75,2016.0,True,in_reference
thừa,75,2019.0,True,in_reference
ống,75,2021.0,True,in_reference
sạc,75,,True,in_reference
ẩm,75,,True,in_reference
lạ,74,2015.0,True,in_reference
sửa,74,2015.0,True,in_reference
to,74,2016.0,True,in_reference
kịp,74,2019.0,True,in_reference
vời,73,2015.0,True,in_reference
bậc,73,2016.0,True,in_reference
miền,73,2016.0,True,in_reference
xoay,73,2016.0,True,in_reference
rẻ,73,2017.0,True,in_reference
miễn,73,2018.0,True,in_reference
chàng,73,2019.0,True,in_reference
hiển,72,2015.0,True,in_reference
ngắn,72,2015.0,True,in_reference
thảm,72,2015.0,True,in_reference
thẩm,72,2015.0,True,in_reference
Tháng,72,2016.0,True,in_reference
lưới,72,2017.0,True,in_reference
mỏng,72,2017.0,True,in_reference
nổ,72,2017.0,True,in_reference
lan,72,2020.0,True,in_reference
sắm,71,2015.0,True,in_reference
thuê,71,2015.0,True,in_reference
phóng,71,2017.0,True,in_reference
tồn,71,2018.0,True,in_reference
băng,71,2020.0,True,in_reference
đau,70,2015.0,True,in_reference
mặc,70,2016.0,True,in_reference
xứng,70,2016.0,True,in_reference
pha,70,2017.0,True,in_reference
thước,70,2017.0,True,in_reference
tung,70,2017.0,True,in_reference
trữ,70,2019.0,True,in_reference
phức,69,2015.0,True,in_reference
đỏ,69,2015.0,True,in_reference
bại,69,2016.0,True,in_reference
gỡ,69,2017.0,True,in_reference
đam,69,2018.0,True,in_reference
tràn,68,2016.0,True,in_reference
trăm,68,2016.0,True,in_reference
đài,68,2016.0,True,in_reference
nhựa,68,2017.0,True,in_reference
chút,68,2018.0,True,in_reference
cam,67,2015.0,True,in_reference
ngồi,67,2015.0,True,in_reference
ràng,67,2015.0,True,in_reference
đợt,67,2015.0,True,in_reference
Lý,67,2016.0,True,in_reference
nghi,67,2016.0,True,in_reference
tuyên,67,2016.0,True,in_reference
mắc,67,2017.0,True,in_reference
tạm,67,2017.0,True,in_reference
robot,67,2018.0,True,in_reference
cư,67,2019.0,True,in_reference
nguyện,67,2019.0,True,in_reference
thăng,66,2015.0,True,in_reference
cỏ,66,2016.0,True,in_reference
lạc,66,2018.0,True,in_reference
đào,66,2018.0,True,in_reference
cháy,66,2019.0,True,in_reference
hôn,66,2019.0,True,in_reference
cứng,65,2015.0,True,in_reference
hầu,65,2015.0,True,in_reference
mốc,65,2015.0,True,in_reference
hại,65,2016.0,True,in_reference
ảo,65,2016.0,True,in_reference
Ba,65,2020.0,True,in_reference
ngược,64,2016.0,True,in_reference
dáng,64,2017.0,True,in_reference
kẻ,64,2017.0,True,in_reference
quên,64,2017.0,True,in_reference
hy,64,2019.0,True,in_reference
uống,64,2019.0,True,in_reference
chết,64,2020.0,True,in_reference
loài,64,2020.0,True,in_reference
gọn,63,2015.0,True,in_reference
sư,63,2015.0,True,in_reference
hùng,63,2016.0,True,in_reference
rút,63,2018.0,True,in_reference
khen,63,2019.0,True,in_reference
loa,62,2015.0,True,in_reference
tiểu,62,2016.0,True,in_reference
nửa,62,2017.0,True,in_reference
trào,62,2017.0,True,in_reference
lọc,62,2018.0,True,in_reference
dưỡng,62,2019.0,True,in_reference
đáo,62,2019.0,True,in_reference
uy,62,2020.0,True,in_reference
mạc,61,2015.0,True,in_reference
nông,61,2016.0,True,in_reference
núi,61,2016.0,True,in_reference
viễn,61,2016.0,True,in_reference
ngăn,61,2017.0,True,in_reference
hộp,61,2018.0,True,in_reference
gói,61,2019.0,True,in_reference
ngôn,61,2019.0,True,in_reference
tỏa,61,2019.0,True,in_reference
chỗ,60,2015.0,True,in_reference
khiển,60,2015.0,True,in_reference
trọn,60,2015.0,True,in_reference
chồng,60,2016.0,True,in_reference
thảo,60,2017.0,True,in_reference
đua,60,2017.0,True,in_reference
cờ,60,2018.0,True,in_reference
điển,60,2020.0,True,in_reference
nàng,60,2023.0,True,in_reference
xấu,59,2015.0,True,in_reference
kim,59,2016.0,True,in_reference
ngưỡng,59,2016.0,True,in_reference
sôi,59,2016.0,True,in_reference
tệ,59,2016.0,True,in_reference
thiểu,59,2017.0,True,in_reference
hạnh,59,2018.0,True,in_reference
ấm,59,2019.0,True,in_reference
xinh,59,2022.0,True,in_reference
nợ,58,2015.0,True,in_reference
giàu,58,2016.0,True,in_reference
rủi,58,2016.0,True,in_reference
bí,58,2017.0,True,in_reference
giấy,58,2017.0,True,in_reference
ngừng,58,2017.0,True,in_reference
thói,58,2017.0,True,in_reference
ơn,58,2017.0,True,in_reference
chậm,58,2019.0,True,in_reference
rác,58,2019.0,True,in_reference
lửa,58,2021.0,True,in_reference
vương,58,2021.0,True,in_reference
Thương,57,2015.0,True,in_reference
phê,57,2015.0,True,in_reference
phỏng,57,2016.0,True,in_reference
tươi,57,2016.0,True,in_reference
Tư,56,2015.0,True,in_reference
chấn,56,2016.0,True,in_reference
tiếc,56,2016.0,True,in_reference
đen,56,2017.0,True,in_reference
thụ,56,2018.0,True,in_reference
đèn,56,2018.0,True,in_reference
ly,56,2020.0,True,in_reference
cú,55,2015.0,True,in_reference
gương,55,2015.0,True,in_reference
thỏa,55,2015.0,True,in_reference
ngủ,55,2016.0,True,in_reference
tụ,55,2016.0,True,in_reference
ồn,55,2017.0,True,in_reference
tiệm,55,2018.0,True,in_reference
trừ,55,2018.0,True,in_reference
chặt,54,2016.0,True,in_reference
mắn,54,2016.0,True,in_reference
ẩn,54,2016.0,True,in_reference
xong,54,2017.0,True,in_reference
khổ,54,2018.0,True,in_reference
giáp,54,2019.0,True,in_reference
bạc,53,2016.0,True,in_reference
họp,53,2016.0,True,in_reference
khích,53,2016.0,True,in_reference
quần,53,2016.0,True,in_reference
chứa,53,2017.0,True,in_reference
căng,53,2018.0,True,in_reference
da,53,2018.0,True,in_reference
tựu,53,2019.0,True,in_reference
chào,52,2015.0,True,in_reference
ngạc,52,2015.0,True,in_reference
giây,52,2016.0,True,in_reference
mấy,52,2016.0,True,in_reference
sánh,52,2016.0,True,in_reference
gợi,52,2017.0,True,in_reference
tròn,52,,True,in_reference
chữ,51,2015.0,True,in_reference
thép,51,2016.0,True,in_reference
tờ,51,2016.0,True,in_reference
viền,51,2017.0,True,in_reference
đỡ,51,2018.0,True,in_reference
cục,51,2019.0,True,in_reference
lọt,51,2019.0,True,in_reference
bão,51,2020.0,True,in_reference
hát,51,2020.0,True,in_reference
cựu,50,2015.0,True,in_reference
hiệp,50,2016.0,True,in_reference
đoạt,50,2016.0,True,in_reference
Trương,50,2017.0,True,in_reference
web,50,2017.0,True,in_reference
RAM,50,,True,in_reference
cài,50,,True,in_reference
hè,49,2015.0,True,in_reference
Vương,49,2016.0,True,in_reference
cột,49,2016.0,True,in_reference
khoảnh,49,2016.0,True,in_reference
liền,49,2016.0,True,in_reference
trắng,49,2016.0,True,in_reference
tốn,49,2016.0,True,in_reference
khám,49,2019.0,True,in_reference
lạm,49,2019.0,True,in_reference
ĐT,49,2025.0,True,in_reference
trầm,48,2015.0,True,in_reference
cười,48,2016.0,True,in_reference
dương,48,2016.0,True,in_reference
khát,48,2016.0,True,in_reference
lỗ,48,2016.0,True,in_reference
ro,48,2016.0,True,in_reference
thua,48,2016.0,True,in_reference
bánh,48,2018.0,True,in_reference
dị,48,2019.0,True,in_reference
quán,48,2019.0,True,in_reference
sạn,48,2019.0,True,in_reference
truy,47,2015.0,True,in_reference
Vinh,47,2016.0,True,in_reference
hảo,47,2016.0,True,in_reference
nuôi,47,2016.0,True,in_reference
rừng,47,2016.0,True,in_reference
đeo,47,2016.0,True,in_reference
trông,47,2017.0,True,in_reference
hoàng,47,2019.0,True,in_reference
nhịp,47,2019.0,True,in_reference
cuốn,47,2020.0,True,in_reference
hoá,47,2020.0,True,in_reference
trội,47,2020.0,True,in_reference
cán,46,2015.0,True,in_reference
khoán,46,2015.0,True,in_reference
nỗi,46,2015.0,True,in_reference
Cuối,46,2016.0,True,in_reference
vân,46,2017.0,True,in_reference
vé,46,2018.0,True,in_reference
sứ,46,2021.0,True,in_reference
huống,45,2015.0,True,in_reference
bơi,45,2016.0,True,in_reference
dám,45,2016.0,True,in_reference
liệt,45,2016.0,True,in_reference
nhảy,45,2016.0,True,in_reference
Mọi,45,2017.0,True,in_reference
giảng,45,2021.0,True,in_reference
the,45,,True,in_reference
rực,44,2015.0,True,in_reference
tàu,44,2015.0,True,in_reference
cha,44,2016.0,True,in_reference
vỡ,44,2017.0,True,in_reference
kê,44,2018.0,True,in_reference
đẳng,44,2018.0,True,in_reference
gà,44,2019.0,True,in_reference
sa,44,2019.0,True,in_reference
ghế,44,2021.0,True,in_reference
mưa,44,2022.0,True,in_reference
bãi,43,2015.0,True,in_reference
giọng,43,2015.0,True,in_reference
gốc,43,2015.0,True,in_reference
khuyến,43,2016.0,True,in_reference
dậy,43,2017.0,True,in_reference
đừng,43,2017.0,True,in_reference
Hạ,43,2018.0,True,in_reference
bè,43,2018.0,True,in_reference
khép,43,2019.0,True,in_reference
giấc,42,2016.0,True,in_reference
mỹ,42,2016.0,True,in_reference
tri,42,2016.0,True,in_reference
vang,42,2016.0,True,in_reference
bây,42,2017.0,True,in_reference
ngang,42,2017.0,True,in_reference
tắc,42,2017.0,True,in_reference
giỏi,42,2018.0,True,in_reference
nộp,42,2018.0,True,in_reference
bụi,42,2022.0,True,in_reference
nhan,42,,True,in_reference
dường,41,2015.0,True,in_reference
hoang,41,2015.0,True,in_reference
lối,41,2015.0,True,in_reference
chục,41,2016.0,True,in_reference
thịt,41,2016.0,True,in_reference
gập,41,2017.0,True,in_reference
bề,41,2018.0,True,in_reference
hoành,41,2018.0,True,in_reference
ngập,41,2019.0,True,in_reference
nhiễm,41,2019.0,True,in_reference
làn,41,2020.0,True,in_reference
mãn,41,2020.0,True,in_reference
rạp,41,2021.0,True,in_reference
chợ,40,2015.0,True,in_reference
gã,40,2015.0,True,in_reference
tội,40,2015.0,True,in_reference
biện,40,2016.0,True,in_reference
dư,40,2016.0,True,in_reference
vươn,40,2016.0,True,in_reference
mát,40,2017.0,True,in_reference
mực,40,2017.0,True,in_reference
chặn,40,2018.0,True,in_reference
cẩn,40,2019.0,True,in_reference
buồn,40,2020.0,True,in_reference
đậm,40,2024.0,True,in_reference
bớt,39,2015.0,True,in_reference
táo,39,2015.0,True,in_reference
đe,39,2015.0,True,in_reference
đồn,39,2015.0,True,in_reference
cơn,39,2016.0,True,in_reference
thác,39,2016.0,True,in_reference
cỡ,39,2017.0,True,in_reference
kĩ,39,2017.0,True,in_reference
nhãn,39,2017.0,True,in_reference
lắp,39,2018.0,True,in_reference
yên,39,2018.0,True,in_reference
đắt,39,2018.0,True,in_reference
đọc,39,2019.0,True,in_reference
bác,39,2020.0,True,in_reference
carbon,39,2020.0,True,in_reference
thầy,39,2020.0,True,in_reference
xứ,39,2021.0,True,in_reference
bang,38,2015.0,True,in_reference
lõi,38,2015.0,True,in_reference
Di,38,2016.0,True,in_reference
chúc,38,2016.0,True,in_reference
phận,38,2016.0,True,in_reference
bút,38,2017.0,True,in_reference
hé,38,2018.0,True,in_reference
duyên,38,2019.0,True,in_reference
sút,38,2019.0,True,in_reference
lũ,38,2022.0,True,in_reference
vẹn,38,2024.0,True,in_reference
nhí,38,,True,in_reference
cản,37,2015.0,True,in_reference
hoảng,37,2015.0,True,in_reference
trúng,37,2015.0,True,in_reference
sông,37,2016.0,True,in_reference
phấn,37,2017.0,True,in_reference
thoát,37,2017.0,True,in_reference
dầu,37,2018.0,True,in_reference
đo,37,2018.0,True,in_reference
dạy,37,2019.0,True,in_reference
chìm,37,2020.0,True,in_reference
lá,36,2016.0,True,in_reference
săn,36,2016.0,True,in_reference
sạch,36,2016.0,True,in_reference
sốt,36,2016.0,True,in_reference
tháo,36,2016.0,True,in_reference
dày,36,2017.0,True,in_reference
đuổi,36,2017.0,True,in_reference
ngàn,36,2018.0,True,in_reference
chữa,36,2019.0,True,in_reference
gió,36,2019.0,True,in_reference
kia,36,2019.0,True,in_reference
nắng,36,2019.0,True,in_reference
cụm,36,2020.0,True,in_reference
trích,36,2020.0,True,in_reference
đãi,36,2020.0,True,in_reference
nút,36,2021.0,True,in_reference
bữa,36,2024.0,True,in_reference
xông,36,2025.0,True,in_reference
bom,36,,True,in_reference
mượt,36,,True,in_reference
TP,35,2015.0,True,in_reference
dọa,35,2015.0,True,in_reference
phạt,35,2015.0,True,in_reference
đòi,35,2015.0,True,in_reference
chinh,35,2016.0,True,in_reference
ghép,35,2018.0,True,in_reference
tả,35,2018.0,True,in_reference
đựng,35,2019.0,True,in_reference
cãi,35,2020.0,True,in_reference
khoe,35,2020.0,True,in_reference
mẻ,35,2020.0,True,in_reference
sụt,35,2020.0,True,in_reference
tặng,35,2020.0,True,in_reference
đấy,35,2020.0,True,in_reference
đứa,35,2020.0,True,in_reference
ASEAN,34,2016.0,True,in_reference
huấn,34,2016.0,True,in_reference
mệt,34,2016.0,True,in_reference
cong,34,2017.0,True,in_reference
dao,34,2017.0,True,in_reference
lệch,34,2017.0,True,in_reference
vướng,34,2017.0,True,in_reference
ổ,34,2017.0,True,in_reference
khái,34,2018.0,True,in_reference
quê,34,2018.0,True,in_reference
dắt,34,2019.0,True,in_reference
trăng,34,2022.0,True,in_reference
vỏ,34,,True,in_reference
binh,33,2015.0,True,in_reference
lành,33,2015.0,True,in_reference
ngoái,33,2015.0,True,in_reference
ôm,33,2016.0,True,in_reference
ương,33,2016.0,True,in_reference
phun,33,2017.0,True,in_reference
rượu,33,2018.0,True,in_reference
thượng,33,2018.0,True,in_reference
tráng,33,2018.0,True,in_reference
tắt,33,2018.0,True,in_reference
tộc,33,2018.0,True,in_reference
ám,33,2018.0,True,in_reference
nhắn,33,2020.0,True,in_reference
sổ,33,2020.0,True,in_reference
điệu,33,,True,in_reference
kiêm,32,2015.0,True,in_reference
thuốc,32,2015.0,True,in_reference
hái,32,2016.0,True,in_reference
kiên,32,2018.0,True,in_reference
thuần,32,2019.0,True,in_reference
đà,32,2019.0,True,in_reference
vay,32,2020.0,True,in_reference
miện,32,,True,in_reference
hiếm,31,2015.0,True,in_reference
bạo,31,2016.0,True,in_reference
mãi,31,2016.0,True,in_reference
nêu,31,2016.0,True,in_reference
duyệt,31,2017.0,True,in_reference
hiến,31,2018.0,True,in_reference
thiệt,31,2018.0,True,in_reference
tim,31,2018.0,True,in_reference
giãn,31,2019.0,True,in_reference
khéo,31,2019.0,True,in_reference
thôi,31,2020.0,True,in_reference
quà,31,2021.0,True,in_reference
cắm,31,2024.0,True,in_reference
tán,30,2015.0,True,in_reference
bá,30,2016.0,True,in_reference
lầm,30,2017.0,True,in_reference
lí,30,2018.0,True,in_reference
thấu,30,2020.0,True,in_reference
bạch,29,2015.0,True,in_reference
chặng,29,2016.0,True,in_reference
dã,29,2016.0,True,in_reference
trôi,29,2016.0,True,in_reference
Xe,29,2017.0,True,in_reference
mạo,29,2018.0,True,in_reference
mỏi,29,2018.0,True,in_reference
thoái,29,2019.0,True,in_reference
tiệc,29,2019.0,True,in_reference
vất,29,2019.0,True,in_reference
tựa,29,2020.0,True,in_reference
tổn,29,2021.0,True,in_reference
lụt,29,2022.0,True,in_reference
mây,29,2022.0,True,in_reference
vải,29,2022.0,True,in_reference
hà,29,,True,in_reference
truyện,29,,True,in_reference
xế,28,2015.0,True,in_reference
dứt,28,2016.0,True,in_reference
lưng,28,2016.0,True,in_reference
leo,28,2017.0,True,in_reference
ngắm,28,2017.0,True,in_reference
cấm,28,2018.0,True,in_reference
rãi,28,2018.0,True,in_reference
thắc,28,2018.0,True,in_reference
hồng,28,2019.0,True,in_reference
nghèo,28,2019.0,True,in_reference
quét,28,2022.0,True,in_reference
bổng,28,,True,in_reference
thơ,28,,True,in_reference
tản,28,,True,in_reference
vẽ,28,,True,in_reference
chốt,27,2015.0,True,in_reference
chở,27,2015.0,True,in_reference
lãng,27,2015.0,True,in_reference
lề,27,2015.0,True,in_reference
tách,27,2015.0,True,in_reference
tân,27,2016.0,True,in_reference
chối,27,2017.0,True,in_reference
não,27,2017.0,True,in_reference
nhắm,27,2018.0,True,in_reference
bận,27,2019.0,True,in_reference
rào,27,2019.0,True,in_reference
thuyền,27,2021.0,True,in_reference
kho,27,2022.0,True,in_reference
bốn,27,,True,in_reference
lấm,27,,True,in_reference
nhiếp,27,,True,in_reference
quyến,27,,True,in_reference
cốt,26,2015.0,True,in_reference
ngã,26,2015.0,True,in_reference
nhiêu,26,2015.0,True,in_reference
ngợi,26,2016.0,True,in_reference
tôm,26,2016.0,True,in_reference
kêu,26,2017.0,True,in_reference
tật,26,2017.0,True,in_reference
phó,26,2018.0,True,in_reference
thoa,26,2018.0,True,in_reference
túc,26,2018.0,True,in_reference
đàm,26,2018.0,True,in_reference
léo,26,2019.0,True,in_reference
trượt,26,2019.0,True,in_reference
tường,26,2020.0,True,in_reference
thận,26,2021.0,True,in_reference
trộm,26,2022.0,True,in_reference
xôi,26,2024.0,True,in_reference
gậy,26,,True,in_reference
hương,26,,True,in_reference
rung,26,,True,in_reference
GDP,25,2015.0,True,in_reference
internet,25,2015.0,True,in_reference
trấn,25,2015.0,True,in_reference
Phan,25,2016.0,True,in_reference
gặt,25,2016.0,True,in_reference
khao,25,2016.0,True,in_reference
bù,25,2017.0,True,in_reference
khuyên,25,2017.0,True,in_reference
ép,25,2017.0,True,in_reference
tĩnh,25,2019.0,True,in_reference
Nẵng,25,2020.0,True,in_reference
cà,25,2020.0,True,in_reference
rộn,25,2021.0,True,in_reference
Al,25,2022.0,True,in_reference
rỡ,25,2025.0,True,in_reference
CPU,25,,True,in_reference
váy,25,,True,in_reference
ưa,25,,True,in_reference
lệnh,24,2015.0,True,in_reference
nhầm,24,2015.0,True,in_reference
rối,24,2015.0,True,in_reference
tuân,24,2015.0,True,in_reference
than,24,2016.0,True,in_reference
tần,24,2017.0,True,in_reference
can,24,2018.0,True,in_reference
la,24,2018.0,True,in_reference
màng,24,2018.0,True,in_reference
gián,24,2019.0,True,in_reference
khe,24,2019.0,True,in_reference
sót,24,2019.0,True,in_reference
hủy,24,2021.0,True,in_reference
trần,24,2021.0,True,in_reference
trồng,24,2021.0,True,in_reference
mini,24,2023.0,True,in_reference
chim,24,2024.0,True,in_reference
đệm,24,2024.0,True,in_reference
CLB,24,2025.0,True,in_reference
hoan,24,,True,in_reference
lặng,23,2015.0,True,in_reference
nghiệt,23,2015.0,True,in_reference
ngựa,23,2015.0,True,in_reference
bứt,23,2016.0,True,in_reference
chăng,23,2016.0,True,in_reference
lắm,23,2016.0,True,in_reference
lộc,23,2016.0,True,in_reference
nảy,23,2016.0,True,in_reference
hoãn,23,2017.0,True,in_reference
Thắng,23,2018.0,True,in_reference
bó,23,2018.0,True,in_reference
chu,23,2018.0,True,in_reference
cát,23,2019.0,True,in_reference
dạ,23,2019.0,True,in_reference
xâm,23,2019.0,True,in_reference
giặt,23,2020.0,True,in_reference
vườn,23,2020.0,True,in_reference
xưa,23,2020.0,True,in_reference
trùng,23,2022.0,True,in_reference
cúp,23,2024.0,True,in_reference
bếp,23,,True,in_reference
gam,23,,True,in_reference
mộng,23,,True,in_reference
đập,23,,True,in_reference
cương,22,2015.0,True,in_reference
ngơi,22,2015.0,True,in_reference
bắn,22,2016.0,True,in_reference
dồn,22,2016.0,True,in_reference
hi,22,2016.0,True,in_reference
máu,22,2016.0,True,in_reference
thủy,22,2016.0,True,in_reference
hỏng,22,2017.0,True,in_reference
trương,22,2017.0,True,in_reference
đền,22,2017.0,True,in_reference
chẽ,22,2018.0,True,in_reference
cống,22,2018.0,True,in_reference
khứ,22,2018.0,True,in_reference
vết,22,2018.0,True,in_reference
bờ,22,2019.0,True,in_reference
củng,22,2019.0,True,in_reference
dĩ,22,2019.0,True,in_reference
huyết,22,2019.0,True,in_reference
hò,22,2019.0,True,in_reference
nhàng,22,2019.0,True,in_reference
non,22,2019.0,True,in_reference
bỏng,22,2020.0,True,in_reference
hao,22,2020.0,True,in_reference
bỗng,22,2021.0,True,in_reference
chớ,22,2022.0,True,in_reference
tan,22,2022.0,True,in_reference
tồi,22,2022.0,True,in_reference
nấu,22,2023.0,True,in_reference
cúng,22,2024.0,True,in_reference
dở,22,2025.0,True,in_reference
en,22,,True,in_reference
tê,22,,True,in_reference
khía,21,2015.0,True,in_reference
nhường,21,2015.0,True,in_reference
bế,21,2016.0,True,in_reference
già,21,2016.0,True,in_reference
huyện,21,2016.0,True,in_reference
hãi,21,2016.0,True,in_reference
hạt,21,2016.0,True,in_reference
trống,21,2016.0,True,in_reference
che,21,2017.0,True,in_reference
vóc,21,2017.0,True,in_reference
xăng,21,2017.0,True,in_reference
dải,21,2018.0,True,in_reference
gạt,21,2018.0,True,in_reference
nhôm,21,2018.0,True,in_reference
Tích,21,2019.0,True,in_reference
buôn,21,2019.0,True,in_reference
bào,21,2019.0,True,in_reference
khuyết,21,2019.0,True,in_reference
thang,21,2019.0,True,in_reference
thôn,21,2019.0,True,in_reference
đỗ,21,2019.0,True,in_reference
chừng,21,2020.0,True,in_reference
thù,21,2020.0,True,in_reference
tàn,21,2020.0,True,in_reference
cưới,21,2021.0,True,in_reference
nhạy,21,2021.0,True,in_reference
huynh,21,2022.0,True,in_reference
đắc,21,2022.0,True,in_reference
Phật,21,,True,in_reference
chùa,21,,True,in_reference
pháo,21,,True,in_reference
hụt,20,2015.0,True,in_reference
mạch,20,2015.0,True,in_reference
hô,20,2016.0,True,in_reference
nề,20,2016.0,True,in_reference
sưu,20,2016.0,True,in_reference
trục,20,2016.0,True,in_reference
hước,20,2017.0,True,in_reference
chuyền,20,2018.0,True,in_reference
kí,20,2018.0,True,in_reference
nhượng,20,2018.0,True,in_reference
đốt,20,2018.0,True,in_reference
cất,20,2019.0,True,in_reference
luân,20,2019.0,True,in_reference
lỡ,20,2019.0,True,in_reference
ma,20,2019.0,True,in_reference
vả,20,2019.0,True,in_reference
vội,20,2019.0,True,in_reference
xách,20,2019.0,True,in_reference
chênh,20,2020.0,True,in_reference
giày,20,2020.0,True,in_reference
gạo,20,2020.0,True,in_reference
quận,20,2020.0,True,in_reference
trạm,20,2021.0,True,in_reference
kín,20,2023.0,True,in_reference
mờ,20,2024.0,True,in_reference
UBND,19,2015.0,True,in_reference
sốc,19,2015.0,True,in_reference
xóa,19,2015.0,True,in_reference
chảy,19,2016.0,True,in_reference
dâng,19,2016.0,True,in_reference
giết,19,2016.0,True,in_reference
gũi,19,2016.0,True,in_reference
ngọn,19,2016.0,True,in_reference
nhược,19,2016.0,True,in_reference
rạng,19,2016.0,True,in_reference
xạ,19,2016.0,True,in_reference
rò,19,2017.0,True,in_reference
chiêm,19,2018.0,True,in_reference
diệu,19,2018.0,True,in_reference
