term,n,freq,doc_freq,first_year,in_reference,status
实事,1,147,19,2022.0,True,in_reference
重视,1,146,102,2022.0,True,in_reference
证明,1,146,100,2022.0,True,in_reference
写,1,146,85,2022.0,True,in_reference
转变,1,146,81,2022.0,True,in_reference
送,1,146,77,2022.0,True,in_reference
语言,1,146,76,2022.0,True,in_reference
喜欢,1,146,74,2022.0,True,in_reference
危机,1,146,68,2022.0,True,in_reference
报,1,146,63,2022.0,True,in_reference
村,1,146,58,2022.0,True,in_reference
特点,1,145,100,2022.0,True,in_reference
岗位,1,145,74,2022.0,True,in_reference
住房,1,145,50,2022.0,True,in_reference
股权,1,145,44,2022.0,True,in_reference
公益,1,145,36,2022.0,True,in_reference
处于,1,144,115,2022.0,True,in_reference
领,1,144,90,2022.0,True,in_reference
限制,1,144,87,2022.0,True,in_reference
评估,1,144,84,2022.0,True,in_reference
程序,1,144,82,2022.0,True,in_reference
周期,1,144,82,2022.0,True,in_reference
及其,1,144,77,2022.0,True,in_reference
正确,1,144,73,2022.0,True,in_reference
民众,1,144,69,2022.0,True,in_reference
澳大利亚,1,144,34,2022.0,True,in_reference
排行榜,1,144,12,2024.0,True,in_reference
进步,1,143,91,2022.0,True,in_reference
难以,1,143,84,2022.0,True,in_reference
购买,1,143,75,2022.0,True,in_reference
学者,1,143,73,2022.0,True,in_reference
产业链,1,143,73,2022.0,True,in_reference
城,1,143,70,2022.0,True,in_reference
钱,1,143,69,2022.0,True,in_reference
浙江,1,143,69,2022.0,True,in_reference
支付,1,143,60,2022.0,True,in_reference
供应,1,143,51,2022.0,True,in_reference
蔚,1,143,19,2024.0,True,in_reference
用于,1,142,87,2022.0,True,in_reference
状况,1,142,79,2022.0,True,in_reference
品质,1,142,70,2022.0,True,in_reference
份额,1,142,58,2022.0,True,in_reference
政协,1,142,51,2022.0,True,in_reference
山,1,142,39,2022.0,True,in_reference
球迷,1,142,7,2025.0,True,in_reference
随后,1,141,109,2022.0,True,in_reference
走向,1,141,102,2022.0,True,in_reference
方,1,141,95,2022.0,True,in_reference
出生,1,141,93,2022.0,True,in_reference
公平,1,141,81,2022.0,True,in_reference
适应,1,141,81,2022.0,True,in_reference
大力,1,141,80,2022.0,True,in_reference
支,1,141,75,2022.0,True,in_reference
图片,1,141,70,2022.0,True,in_reference
篇,1,141,66,2022.0,True,in_reference
户,1,141,60,2022.0,True,in_reference
中华人民共和国,1,141,54,2022.0,True,in_reference
感染,1,141,29,2022.0,True,in_reference
虚拟,1,141,16,2022.0,True,in_reference
计算,1,140,66,2022.0,True,in_reference
党组,1,140,63,2022.0,True,in_reference
冲突,1,140,59,2022.0,True,in_reference
分类,1,140,52,2022.0,True,in_reference
值得,1,139,111,2022.0,True,in_reference
设立,1,139,99,2022.0,True,in_reference
进展,1,139,98,2022.0,True,in_reference
效率,1,139,85,2022.0,True,in_reference
青少年,1,139,46,2022.0,True,in_reference
先,1,138,100,2022.0,True,in_reference
有所,1,138,98,2022.0,True,in_reference
感到,1,138,93,2022.0,True,in_reference
复杂,1,138,83,2022.0,True,in_reference
学,1,138,77,2022.0,True,in_reference
讲述,1,138,66,2022.0,True,in_reference
经贸,1,138,58,2022.0,True,in_reference
选举,1,138,41,2022.0,True,in_reference
文学,1,138,29,2022.0,True,in_reference
救治,1,138,8,2025.0,True,in_reference
双,1,137,87,2022.0,True,in_reference
角度,1,137,84,2022.0,True,in_reference
些,1,137,84,2022.0,True,in_reference
预期,1,137,75,2022.0,True,in_reference
工具,1,137,63,2022.0,True,in_reference
转移,1,137,63,2022.0,True,in_reference
法,1,137,61,2022.0,True,in_reference
祖国,1,137,57,2022.0,True,in_reference
试点,1,137,45,2022.0,True,in_reference
红色,1,137,44,2022.0,True,in_reference
赛事,1,137,44,2022.0,True,in_reference
读书,1,137,21,2015.0,True,in_reference
大幅,1,136,104,2022.0,True,in_reference
进程,1,136,96,2022.0,True,in_reference
互动,1,136,91,2022.0,True,in_reference
确定,1,136,88,2022.0,True,in_reference
从事,1,136,77,2022.0,True,in_reference
社交,1,136,71,2022.0,True,in_reference
百年,1,136,68,2022.0,True,in_reference
使命,1,136,64,2022.0,True,in_reference
澳,1,136,40,2022.0,True,in_reference
兼,1,135,95,2022.0,True,in_reference
网站,1,135,85,2022.0,True,in_reference
区,1,135,76,2022.0,True,in_reference
形象,1,135,74,2022.0,True,in_reference
幸福,1,135,73,2022.0,True,in_reference
文章,1,135,65,2022.0,True,in_reference
贫困,1,135,40,2022.0,True,in_reference
太空,1,135,21,2022.0,True,in_reference
更为,1,134,93,2022.0,True,in_reference
难题,1,134,84,2022.0,True,in_reference
签署,1,134,75,2022.0,True,in_reference
反对,1,134,68,2022.0,True,in_reference
上涨,1,134,63,2022.0,True,in_reference
页,1,134,41,2022.0,True,in_reference
碱,1,134,6,2025.0,True,in_reference
之外,1,133,94,2022.0,True,in_reference
变革,1,133,91,2022.0,True,in_reference
时刻,1,133,90,2022.0,True,in_reference
年代,1,133,81,2022.0,True,in_reference
全新,1,133,68,2022.0,True,in_reference
演讲,1,133,63,2022.0,True,in_reference
征程,1,133,60,2022.0,True,in_reference
产权,1,133,58,2022.0,True,in_reference
实行,1,133,58,2022.0,True,in_reference
贷款,1,133,34,2022.0,True,in_reference
摄影,1,133,22,2022.0,True,in_reference
吒,1,133,7,2024.0,True,in_reference
降,1,132,81,2022.0,True,in_reference
履行,1,132,78,2022.0,True,in_reference
带领,1,132,77,2022.0,True,in_reference
那些,1,132,74,2022.0,True,in_reference
修复,1,132,62,2022.0,True,in_reference
查,1,132,56,2022.0,True,in_reference
平方米,1,132,51,2022.0,True,in_reference
碳,1,132,48,2022.0,True,in_reference
亩,1,132,42,2022.0,True,in_reference
经典,1,132,42,2022.0,True,in_reference
村民,1,132,37,2022.0,True,in_reference
唯一,1,131,108,2022.0,True,in_reference
首先,1,131,97,2022.0,True,in_reference
独特,1,131,92,2022.0,True,in_reference
承担,1,131,78,2022.0,True,in_reference
永远,1,131,58,2022.0,True,in_reference
增速,1,131,55,2022.0,True,in_reference
劳动,1,131,48,2022.0,True,in_reference
纪委,1,131,48,2022.0,True,in_reference
支出,1,131,42,2022.0,True,in_reference
电商,1,131,31,2022.0,True,in_reference
追求,1,130,99,2022.0,True,in_reference
注意,1,130,97,2022.0,True,in_reference
达成,1,130,82,2022.0,True,in_reference
决策,1,130,68,2022.0,True,in_reference
涉嫌,1,130,59,2022.0,True,in_reference
应当,1,130,52,2022.0,True,in_reference
战争,1,130,51,2022.0,True,in_reference
杭州,1,130,49,2022.0,True,in_reference
导游,1,130,14,2015.0,True,in_reference
本身,1,129,91,2022.0,True,in_reference
多种,1,128,82,2022.0,True,in_reference
竞争力,1,128,79,2022.0,True,in_reference
公里,1,128,75,2022.0,True,in_reference
考察,1,128,55,2022.0,True,in_reference
风格,1,128,52,2022.0,True,in_reference
疫苗,1,128,17,2022.0,True,in_reference
南海,1,128,14,2022.0,True,in_reference
只有,1,127,92,2022.0,True,in_reference
靠,1,127,82,2022.0,True,in_reference
权益,1,127,76,2022.0,True,in_reference
通报,1,127,67,2022.0,True,in_reference
国有,1,127,58,2022.0,True,in_reference
末,1,127,49,2022.0,True,in_reference
主持,1,127,48,2022.0,True,in_reference
游戏,1,127,40,2022.0,True,in_reference
法治,1,127,39,2022.0,True,in_reference
云南,1,127,39,2022.0,True,in_reference
俄,1,127,33,2022.0,True,in_reference
席,1,127,10,2022.0,True,in_reference
展开,1,126,97,2022.0,True,in_reference
真,1,126,92,2022.0,True,in_reference
十分,1,126,87,2022.0,True,in_reference
外交,1,126,69,2022.0,True,in_reference
老师,1,126,46,2022.0,True,in_reference
党组织,1,126,29,2022.0,True,in_reference
队员,1,126,21,2022.0,True,in_reference
人权,1,126,15,2022.0,True,in_reference
一方面,1,125,100,2022.0,True,in_reference
开启,1,125,99,2022.0,True,in_reference
拿,1,125,97,2022.0,True,in_reference
普遍,1,125,89,2022.0,True,in_reference
制作,1,125,77,2022.0,True,in_reference
现象,1,125,74,2022.0,True,in_reference
呢,1,125,67,2022.0,True,in_reference
树立,1,125,64,2022.0,True,in_reference
威胁,1,125,60,2022.0,True,in_reference
铁路,1,125,36,2022.0,True,in_reference
农产品,1,125,29,2022.0,True,in_reference
幼儿园,1,125,20,2025.0,True,in_reference
只要,1,124,85,2022.0,True,in_reference
研究所,1,124,76,2022.0,True,in_reference
避免,1,124,75,2022.0,True,in_reference
对外,1,124,73,2022.0,True,in_reference
损失,1,124,66,2022.0,True,in_reference
常委,1,124,65,2022.0,True,in_reference
董事长,1,124,63,2022.0,True,in_reference
航天员,1,124,14,2023.0,True,in_reference
具备,1,123,87,2022.0,True,in_reference
矛盾,1,123,69,2022.0,True,in_reference
改,1,123,67,2022.0,True,in_reference
身体,1,123,48,2022.0,True,in_reference
地球,1,123,48,2022.0,True,in_reference
学术,1,123,43,2022.0,True,in_reference
沪,1,123,41,2022.0,True,in_reference
裁决,1,123,20,2025.0,True,in_reference
沟通,1,122,77,2022.0,True,in_reference
院长,1,122,76,2022.0,True,in_reference
部长,1,122,74,2022.0,True,in_reference
注重,1,122,59,2022.0,True,in_reference
势力,1,122,57,2022.0,True,in_reference
消失,1,122,22,2022.0,True,in_reference
潜力,1,121,90,2022.0,True,in_reference
谁,1,121,78,2022.0,True,in_reference
保证,1,121,76,2022.0,True,in_reference
距离,1,121,73,2022.0,True,in_reference
密切,1,121,72,2022.0,True,in_reference
打击,1,121,66,2022.0,True,in_reference
作者,1,121,62,2022.0,True,in_reference
季度,1,121,61,2022.0,True,in_reference
自治区,1,121,37,2015.0,True,in_reference
确诊,1,121,16,2022.0,True,in_reference
棋,1,121,10,2022.0,True,in_reference
迅速,1,120,90,2022.0,True,in_reference
有着,1,120,85,2022.0,True,in_reference
切实,1,120,77,2022.0,True,in_reference
普通,1,120,77,2022.0,True,in_reference
愿意,1,120,77,2022.0,True,in_reference
下午,1,120,74,2022.0,True,in_reference
一线,1,120,49,2022.0,True,in_reference
司法,1,120,37,2022.0,True,in_reference
豪华,1,120,35,2024.0,True,in_reference
慈善,1,120,21,2025.0,True,in_reference
图书,1,120,13,2025.0,True,in_reference
奶酪,1,120,4,2025.0,True,in_reference
运用,1,119,83,2022.0,True,in_reference
延续,1,119,79,2022.0,True,in_reference
套,1,119,73,2022.0,True,in_reference
找,1,119,71,2022.0,True,in_reference
披露,1,119,67,2022.0,True,in_reference
纳入,1,119,66,2022.0,True,in_reference
要素,1,119,65,2022.0,True,in_reference
实验室,1,119,61,2022.0,True,in_reference
谈判,1,119,45,2022.0,True,in_reference
基因,1,119,43,2022.0,True,in_reference
耶,1,119,34,2022.0,True,in_reference
读者,1,119,32,2022.0,True,in_reference
西藏,1,119,24,2022.0,True,in_reference
当天,1,118,92,2022.0,True,in_reference
路径,1,118,83,2022.0,True,in_reference
出发,1,118,81,2022.0,True,in_reference
专门,1,118,76,2022.0,True,in_reference
心,1,118,62,2022.0,True,in_reference
指标,1,118,61,2022.0,True,in_reference
山东,1,118,37,2022.0,True,in_reference
动物,1,118,33,2022.0,True,in_reference
流行,1,118,31,2022.0,True,in_reference
预算,1,118,26,2022.0,True,in_reference
地震,1,118,24,2022.0,True,in_reference
事项,1,117,67,2022.0,True,in_reference
人文,1,117,62,2022.0,True,in_reference
实体,1,117,56,2022.0,True,in_reference
版,1,117,49,2022.0,True,in_reference
联赛,1,117,14,2025.0,True,in_reference
平衡,1,116,77,2022.0,True,in_reference
赢得,1,116,70,2022.0,True,in_reference
注册,1,116,67,2022.0,True,in_reference
一体化,1,116,66,2022.0,True,in_reference
收,1,116,63,2022.0,True,in_reference
江苏,1,116,59,2022.0,True,in_reference
权力,1,116,56,2022.0,True,in_reference
保,1,116,52,2022.0,True,in_reference
广州,1,116,51,2022.0,True,in_reference
解除,1,116,26,2025.0,True,in_reference
回应,1,115,82,2022.0,True,in_reference
晚,1,115,78,2022.0,True,in_reference
简称,1,115,74,2022.0,True,in_reference
弘扬,1,115,66,2022.0,True,in_reference
类型,1,115,40,2022.0,True,in_reference
交付,1,115,39,2022.0,True,in_reference
产量,1,115,32,2022.0,True,in_reference
正常,1,114,86,2022.0,True,in_reference
并且,1,114,86,2022.0,True,in_reference
享受,1,114,81,2022.0,True,in_reference
网,1,114,81,2022.0,True,in_reference
办法,1,114,77,2022.0,True,in_reference
亚洲,1,114,77,2022.0,True,in_reference
践行,1,114,69,2022.0,True,in_reference
低于,1,114,66,2022.0,True,in_reference
舞台,1,114,66,2022.0,True,in_reference
搞,1,114,62,2022.0,True,in_reference
主张,1,114,61,2022.0,True,in_reference
总量,1,114,58,2022.0,True,in_reference
思维,1,113,88,2022.0,True,in_reference
相信,1,113,88,2022.0,True,in_reference
强烈,1,113,83,2022.0,True,in_reference
有些,1,113,76,2022.0,True,in_reference
往往,1,113,68,2022.0,True,in_reference
发布会,1,113,67,2022.0,True,in_reference
案例,1,113,67,2022.0,True,in_reference
华,1,113,60,2022.0,True,in_reference
职务,1,113,46,2022.0,True,in_reference
货币,1,113,40,2022.0,True,in_reference
执政,1,113,37,2022.0,True,in_reference
框架,1,112,78,2022.0,True,in_reference
设置,1,112,77,2022.0,True,in_reference
请,1,112,71,2022.0,True,in_reference
共识,1,112,71,2022.0,True,in_reference
解释,1,112,70,2022.0,True,in_reference
愿,1,112,70,2022.0,True,in_reference
激发,1,112,67,2022.0,True,in_reference
人民币,1,112,66,2022.0,True,in_reference
美丽,1,112,62,2022.0,True,in_reference
移动,1,112,44,2022.0,True,in_reference
种植,1,112,28,2022.0,True,in_reference
近期,1,111,89,2022.0,True,in_reference
在内,1,111,86,2022.0,True,in_reference
曾经,1,111,76,2022.0,True,in_reference
大国,1,111,64,2022.0,True,in_reference
周边,1,111,64,2022.0,True,in_reference
概念,1,111,57,2022.0,True,in_reference
排名,1,111,53,2022.0,True,in_reference
推荐,1,111,43,2022.0,True,in_reference
湖北,1,111,37,2022.0,True,in_reference
局,1,111,37,2022.0,True,in_reference
基金会,1,111,32,2022.0,True,in_reference
新疆,1,111,28,2022.0,True,in_reference
高级,1,110,81,2022.0,True,in_reference
特殊,1,110,79,2022.0,True,in_reference
回答,1,110,78,2022.0,True,in_reference
当年,1,110,64,2022.0,True,in_reference
或许,1,110,61,2022.0,True,in_reference
扎实,1,110,56,2022.0,True,in_reference
持有,1,110,47,2022.0,True,in_reference
审议,1,110,41,2022.0,True,in_reference
英文,1,110,14,2022.0,True,in_reference
满,1,109,90,2022.0,True,in_reference
至少,1,109,82,2023.0,True,in_reference
日益,1,109,76,2022.0,True,in_reference
特征,1,109,73,2022.0,True,in_reference
为主,1,109,69,2022.0,True,in_reference
驱动,1,109,69,2022.0,True,in_reference
采用,1,109,63,2022.0,True,in_reference
发起,1,109,56,2022.0,True,in_reference
广东,1,109,52,2022.0,True,in_reference
监测,1,109,51,2022.0,True,in_reference
软件,1,109,46,2022.0,True,in_reference
公民,1,109,40,2022.0,True,in_reference
海洋,1,109,37,2022.0,True,in_reference
荣耀,1,109,14,2025.0,True,in_reference
同步,1,108,84,2022.0,True,in_reference
简单,1,108,82,2022.0,True,in_reference
当然,1,108,79,2022.0,True,in_reference
上午,1,108,74,2022.0,True,in_reference
事实,1,108,64,2022.0,True,in_reference
纪录,1,108,64,2022.0,True,in_reference
穿,1,108,49,2022.0,True,in_reference
亚,1,108,48,2022.0,True,in_reference
儿童,1,108,48,2022.0,True,in_reference
退出,1,108,39,2024.0,True,in_reference
西部,1,108,34,2022.0,True,in_reference
立法,1,108,28,2022.0,True,in_reference
观察,1,107,82,2022.0,True,in_reference
顺利,1,107,78,2022.0,True,in_reference
转,1,107,75,2022.0,True,in_reference
容易,1,107,72,2022.0,True,in_reference
承诺,1,107,64,2022.0,True,in_reference
调研,1,107,62,2022.0,True,in_reference
凝聚,1,107,60,2022.0,True,in_reference
联盟,1,107,57,2022.0,True,in_reference
东西,1,107,56,2022.0,True,in_reference
县,1,107,51,2022.0,True,in_reference
零售,1,107,50,2022.0,True,in_reference
只是,1,106,84,2022.0,True,in_reference
确认,1,106,78,2022.0,True,in_reference
花,1,106,78,2022.0,True,in_reference
典型,1,106,74,2022.0,True,in_reference
旗,1,106,68,2022.0,True,in_reference
态势,1,106,67,2022.0,True,in_reference
片,1,106,67,2022.0,True,in_reference
毕业,1,106,67,2022.0,True,in_reference
微信,1,106,60,2022.0,True,in_reference
自信,1,106,52,2022.0,True,in_reference
军事,1,106,49,2022.0,True,in_reference
实验,1,106,42,2022.0,True,in_reference
店,1,106,40,2023.0,True,in_reference
应急,1,106,36,2022.0,True,in_reference
档案,1,106,30,2022.0,True,in_reference
甘肃,1,106,28,2022.0,True,in_reference
乃至,1,105,76,2022.0,True,in_reference
句,1,105,70,2022.0,True,in_reference
成效,1,105,69,2022.0,True,in_reference
科学院,1,105,65,2022.0,True,in_reference
大使,1,105,42,2022.0,True,in_reference
民主,1,105,42,2022.0,True,in_reference
财产,1,105,41,2022.0,True,in_reference
引擎,1,105,34,2022.0,True,in_reference
行政区,1,105,28,2022.0,True,in_reference
位置,1,104,77,2022.0,True,in_reference
依托,1,104,71,2022.0,True,in_reference
事务,1,104,70,2022.0,True,in_reference
路线,1,104,59,2022.0,True,in_reference
自觉,1,104,55,2022.0,True,in_reference
注入,1,104,55,2022.0,True,in_reference
组合,1,104,48,2022.0,True,in_reference
初心,1,104,46,2022.0,True,in_reference
坚强,1,104,44,2022.0,True,in_reference
妈妈,1,104,13,2022.0,True,in_reference
香蕉,1,104,8,2025.0,True,in_reference
多年,1,103,88,2022.0,True,in_reference
极,1,103,85,2022.0,True,in_reference
构成,1,103,80,2022.0,True,in_reference
依据,1,103,71,2022.0,True,in_reference
总结,1,103,68,2022.0,True,in_reference
类似,1,103,65,2022.0,True,in_reference
壮大,1,103,51,2022.0,True,in_reference
攻坚,1,103,50,2022.0,True,in_reference
韩国,1,103,43,2022.0,True,in_reference
艘,1,103,32,2022.0,True,in_reference
泰国,1,103,27,2024.0,True,in_reference
竞赛,1,103,25,2022.0,True,in_reference
经费,1,103,24,2022.0,True,in_reference
修改,1,103,23,2022.0,True,in_reference
夫,1,103,23,2022.0,True,in_reference
江淮,1,103,12,2023.0,True,in_reference
组成,1,102,82,2022.0,True,in_reference
以后,1,102,81,2022.0,True,in_reference
引领,1,102,74,2022.0,True,in_reference
定位,1,102,66,2022.0,True,in_reference
高于,1,102,66,2022.0,True,in_reference
完,1,102,65,2022.0,True,in_reference
热情,1,102,62,2022.0,True,in_reference
电动,1,102,51,2022.0,True,in_reference
采购,1,102,49,2022.0,True,in_reference
增,1,102,45,2022.0,True,in_reference
土壤,1,102,40,2022.0,True,in_reference
生,1,101,85,2022.0,True,in_reference
说明,1,101,77,2022.0,True,in_reference
利润,1,101,53,2022.0,True,in_reference
办理,1,101,51,2022.0,True,in_reference
案,1,101,44,2022.0,True,in_reference
直播,1,101,42,2022.0,True,in_reference
德,1,101,40,2022.0,True,in_reference
餐饮,1,101,36,2022.0,True,in_reference
转让,1,101,29,2024.0,True,in_reference
肺炎,1,101,12,2025.0,True,in_reference
与此同时,1,100,82,2022.0,True,in_reference
冲击,1,100,79,2022.0,True,in_reference
并非,1,100,74,2022.0,True,in_reference
寻找,1,100,72,2022.0,True,in_reference
真实,1,100,71,2022.0,True,in_reference
放,1,100,66,2022.0,True,in_reference
差异,1,100,65,2022.0,True,in_reference
宏观,1,100,63,2022.0,True,in_reference
协商,1,100,61,2022.0,True,in_reference
奖,1,100,50,2022.0,True,in_reference
登,1,100,46,2022.0,True,in_reference
群,1,100,46,2022.0,True,in_reference
重庆,1,100,43,2022.0,True,in_reference
量化,1,100,27,2022.0,True,in_reference
演员,1,100,15,2022.0,True,in_reference
主办,1,99,88,2022.0,True,in_reference
致力,1,99,83,2022.0,True,in_reference
一致,1,99,81,2022.0,True,in_reference
定,1,99,73,2022.0,True,in_reference
见,1,99,71,2022.0,True,in_reference
第五,1,99,65,2022.0,True,in_reference
紧,1,99,63,2022.0,True,in_reference
梦,1,99,55,2022.0,True,in_reference
声明,1,99,43,2022.0,True,in_reference
意大利,1,99,38,2022.0,True,in_reference
音乐,1,99,36,2022.0,True,in_reference
港口,1,99,31,2022.0,True,in_reference
男性,1,99,19,2015.0,True,in_reference
票房,1,99,11,2025.0,True,in_reference
离,1,98,70,2022.0,True,in_reference
短期,1,98,57,2022.0,True,in_reference
市民,1,98,56,2022.0,True,in_reference
获取,1,98,52,2022.0,True,in_reference
安徽,1,98,51,2022.0,True,in_reference
稳步,1,98,46,2022.0,True,in_reference
友谊,1,98,43,2022.0,True,in_reference
旅客,1,98,19,2025.0,True,in_reference
空间站,1,98,15,2023.0,True,in_reference
制药,1,98,15,2022.0,True,in_reference
玩具,1,98,5,2025.0,True,in_reference
提前,1,97,74,2022.0,True,in_reference
变成,1,97,72,2022.0,True,in_reference
仅仅,1,97,70,2022.0,True,in_reference
秘书长,1,97,68,2022.0,True,in_reference
独立,1,97,65,2022.0,True,in_reference
确立,1,97,63,2022.0,True,in_reference
首席,1,97,62,2022.0,True,in_reference
前所未有,1,97,53,2022.0,True,in_reference
吧,1,97,51,2022.0,True,in_reference
全民,1,97,30,2022.0,True,in_reference
赔偿,1,97,27,2025.0,True,in_reference
旨在,1,96,73,2022.0,True,in_reference
后续,1,96,72,2022.0,True,in_reference
收到,1,96,70,2022.0,True,in_reference
新兴,1,96,64,2022.0,True,in_reference
包容,1,96,58,2022.0,True,in_reference
百分点,1,96,56,2022.0,True,in_reference
电视,1,96,46,2022.0,True,in_reference
协定,1,96,32,2022.0,True,in_reference
专利,1,96,23,2022.0,True,in_reference
肉鸡,1,96,4,2025.0,True,in_reference
同意,1,95,67,2022.0,True,in_reference
局面,1,95,64,2022.0,True,in_reference
视为,1,95,64,2022.0,True,in_reference
放弃,1,95,61,2022.0,True,in_reference
激励,1,95,59,2022.0,True,in_reference
手机,1,95,58,2022.0,True,in_reference
全力,1,95,54,2022.0,True,in_reference
审批,1,95,53,2022.0,True,in_reference
湖南,1,95,53,2022.0,True,in_reference
外国,1,95,42,2022.0,True,in_reference
非法,1,95,38,2022.0,True,in_reference
试验,1,95,36,2022.0,True,in_reference
省份,1,95,34,2022.0,True,in_reference
购物,1,95,25,2022.0,True,in_reference
诗词,1,95,5,2022.0,True,in_reference
关心,1,94,76,2022.0,True,in_reference
态度,1,94,69,2022.0,True,in_reference
当下,1,94,69,2022.0,True,in_reference
拉,1,94,67,2022.0,True,in_reference
能量,1,94,64,2022.0,True,in_reference
准确,1,94,61,2022.0,True,in_reference
全体,1,94,58,2022.0,True,in_reference
氛围,1,94,58,2022.0,True,in_reference
任职,1,94,58,2025.0,True,in_reference
前进,1,94,54,2022.0,True,in_reference
协作,1,94,53,2022.0,True,in_reference
呼吁,1,94,51,2022.0,True,in_reference
纪律,1,94,48,2022.0,True,in_reference
一边,1,94,47,2022.0,True,in_reference
尽,1,94,45,2022.0,True,in_reference
毕业生,1,94,23,2022.0,True,in_reference
贵阳,1,94,5,2022.0,True,in_reference
接近,1,93,82,2022.0,True,in_reference
配套,1,93,70,2022.0,True,in_reference
京,1,93,69,2022.0,True,in_reference
依赖,1,93,61,2022.0,True,in_reference
赴,1,93,60,2022.0,True,in_reference
实际上,1,93,57,2022.0,True,in_reference
实力,1,93,54,2022.0,True,in_reference
违反,1,93,50,2022.0,True,in_reference
证据,1,93,46,2022.0,True,in_reference
老人,1,93,42,2022.0,True,in_reference
卫星,1,93,31,2022.0,True,in_reference
奔驰,1,93,21,2024.0,True,in_reference
注射剂,1,93,5,2025.0,True,in_reference
清晰,1,92,72,2022.0,True,in_reference
从而,1,92,71,2022.0,True,in_reference
前往,1,92,55,2022.0,True,in_reference
博士,1,92,49,2022.0,True,in_reference
单一,1,92,48,2022.0,True,in_reference
广,1,92,45,2022.0,True,in_reference
防范,1,92,44,2022.0,True,in_reference
峰会,1,92,38,2022.0,True,in_reference
古,1,92,32,2022.0,True,in_reference
收费,1,92,16,2022.0,True,in_reference
章,1,92,15,2022.0,True,in_reference
所在,1,91,77,2022.0,True,in_reference
广阔,1,91,69,2022.0,True,in_reference
思考,1,91,64,2022.0,True,in_reference
感觉,1,91,63,2022.0,True,in_reference
块,1,91,61,2022.0,True,in_reference
集体,1,91,60,2022.0,True,in_reference
称为,1,91,60,2022.0,True,in_reference
字,1,91,56,2022.0,True,in_reference
会见,1,91,52,2022.0,True,in_reference
工厂,1,91,49,2022.0,True,in_reference
角色,1,91,48,2022.0,True,in_reference
死亡,1,91,42,2022.0,True,in_reference
发行,1,91,40,2022.0,True,in_reference
经理,1,91,39,2022.0,True,in_reference
管控,1,91,39,2022.0,True,in_reference
印发,1,91,38,2022.0,True,in_reference
国会,1,91,26,2025.0,True,in_reference
开源,1,91,12,2022.0,True,in_reference
月球,1,91,7,2022.0,True,in_reference
肯定,1,90,74,2022.0,True,in_reference
效应,1,90,71,2022.0,True,in_reference
陷入,1,90,69,2022.0,True,in_reference
话题,1,90,67,2022.0,True,in_reference
同期,1,90,61,2022.0,True,in_reference
动态,1,90,59,2022.0,True,in_reference
配合,1,90,59,2022.0,True,in_reference
对接,1,90,56,2022.0,True,in_reference
积累,1,90,56,2022.0,True,in_reference
嘉宾,1,90,55,2022.0,True,in_reference
专题,1,90,52,2022.0,True,in_reference
出行,1,90,46,2022.0,True,in_reference
控股,1,90,46,2022.0,True,in_reference
复苏,1,90,44,2022.0,True,in_reference
垃圾,1,90,33,2022.0,True,in_reference
女士,1,90,24,2025.0,True,in_reference
另外,1,89,76,2022.0,True,in_reference
久,1,89,75,2022.0,True,in_reference
认真,1,89,72,2022.0,True,in_reference
坚实,1,89,67,2022.0,True,in_reference
经常,1,89,66,2022.0,True,in_reference
回归,1,89,61,2022.0,True,in_reference
首都,1,89,60,2022.0,True,in_reference
一点,1,89,59,2022.0,True,in_reference
实,1,89,58,2022.0,True,in_reference
然后,1,89,56,2022.0,True,in_reference
和谐,1,89,55,2022.0,True,in_reference
员工,1,89,54,2022.0,True,in_reference
GDP,1,89,53,2022.0,True,in_reference
人生,1,89,52,2022.0,True,in_reference
含,1,89,51,2022.0,True,in_reference
小组,1,89,49,2022.0,True,in_reference
记忆,1,89,48,2022.0,True,in_reference
自动,1,89,47,2022.0,True,in_reference
博物馆,1,89,46,2022.0,True,in_reference
航空,1,89,41,2022.0,True,in_reference
发放,1,89,40,2022.0,True,in_reference
主权,1,89,39,2022.0,True,in_reference
税收,1,89,37,2022.0,True,in_reference
票,1,89,36,2022.0,True,in_reference
元首,1,89,36,2022.0,True,in_reference
交往,1,89,35,2022.0,True,in_reference
内地,1,89,29,2022.0,True,in_reference
野生,1,89,24,2022.0,True,in_reference
人形,1,89,20,2022.0,True,in_reference
知名,1,88,73,2022.0,True,in_reference
至今,1,88,72,2022.0,True,in_reference
有限,1,88,72,2022.0,True,in_reference
完整,1,88,67,2022.0,True,in_reference
感谢,1,88,61,2022.0,True,in_reference
依靠,1,88,53,2022.0,True,in_reference
发力,1,88,51,2022.0,True,in_reference
国产,1,88,48,2022.0,True,in_reference
通信,1,88,46,2022.0,True,in_reference
通用,1,88,45,2022.0,True,in_reference
检验,1,88,43,2022.0,True,in_reference
金,1,88,43,2022.0,True,in_reference
商务,1,88,39,2022.0,True,in_reference
人民法院,1,88,38,2015.0,True,in_reference
小康,1,88,37,2022.0,True,in_reference
多边,1,88,31,2022.0,True,in_reference
农田,1,88,28,2022.0,True,in_reference
菲律宾,1,88,20,2022.0,True,in_reference
图书馆,1,88,17,2022.0,True,in_reference
居然,1,88,12,2025.0,True,in_reference
此后,1,87,68,2022.0,True,in_reference
准,1,87,64,2022.0,True,in_reference
热点,1,87,64,2022.0,True,in_reference
以前,1,87,63,2022.0,True,in_reference
遭遇,1,87,61,2022.0,True,in_reference
