term,n,freq,doc_freq,PMI,LRent,in_reference,status
落实 税收 法定 原,4,3,2,14.789,7.398,False,new
达到 建设 舒适 便利,4,3,3,14.789,8.398,False,new
一个 低级 错误 他,4,3,3,14.789,9.643,False,new
棋 丁立人 觉得 早,4,3,3,14.789,5.673,False,new
涵 图 按照 他,4,3,3,14.789,5.224,False,new
丁立人 获得 国际 棋联,4,3,3,14.789,4.903,False,new
第二 名 即 涅波姆尼亚希,4,3,3,14.789,5.795,False,new
建立 粮食 生产 功能区,4,3,3,14.789,7.446,False,new
地 开展 轮作 试点,4,3,3,14.789,9.717,False,new
集聚 高端 人才 方面,4,3,3,14.789,8.563,False,new
顶级 盛会 之一 上海,4,3,3,14.789,7.574,False,new
路 AI文旅 之 路,4,3,3,14.789,6.741,False,new
民航 部门 申请 最终,4,3,3,14.789,7.459,False,new
款项 至少 元 除,4,3,3,14.789,3.805,False,new
情况 进行 核实 现,4,3,3,14.789,7.137,False,new
坚守 家 族 世代,4,3,3,14.789,4.037,False,new
区 县 全 覆盖,4,3,3,14.789,7.621,False,new
答案 启动 仪式 发布,4,3,3,14.789,6.862,False,new
功能 形成 个人 专属,4,3,3,14.789,6.637,False,new
群众性 宣传月 中 还,4,3,3,14.789,6.914,False,new
当局 发生 实际 冲突,4,3,3,14.789,5.274,False,new
南北 战争 中 延续,4,3,3,14.789,5.613,False,new
天然 依附感 在 经历,4,3,3,14.789,6.645,False,new
学者 的 国度 德意志,4,3,3,14.789,5.794,False,new
世界 范围 内 享有盛誉,4,3,3,14.789,5.231,False,new
美国 的 共和主义 推崇备至,4,3,3,14.789,5.499,False,new
理想 共和国 的 蓝本,4,3,3,14.789,4.681,False,new
反 移民 立场 出现,4,3,3,14.789,8.424,False,new
先行者 之一 广发 基金,4,3,3,14.789,5.2,False,new
起步 阶段 广发 基金,4,3,3,14.789,7.634,False,new
长久期 债券 指数 产品,4,3,3,14.789,7.077,False,new
投资者 年 农发债 指数,4,3,3,14.789,6.957,False,new
年化 收益率 分别 为,4,3,3,14.789,8.456,False,new
保守型 投资者 它 是,4,3,3,14.789,6.875,False,new
海外 债券 指数 采用,4,3,3,14.789,8.235,False,new
理念 在 抽样 复制,4,3,3,14.789,5.555,False,new
团队 依照 交易 品种,4,3,3,14.789,8.706,False,new
武汉 记忆 江水 还,4,3,3,14.789,9.385,False,new
评为 优秀 组织 方队,4,3,3,14.789,4.321,False,new
精神风貌 对 队 内,4,3,3,14.789,6.441,False,new
骨干 队员 今年 岁,4,3,3,14.789,6.239,False,new
技术 可行性 验证 服务,4,3,3,14.789,10.765,False,new
票 对 票 参议院,4,3,3,14.789,5.366,False,new
票 参议院 以 票,4,3,3,14.789,6.6,False,new
各项 多边 贸易 协定,4,3,3,14.789,7.329,False,new
非 条约 所 需,4,3,3,14.789,8.332,False,new
事后 批准 特朗普 认为,4,3,3,14.789,7.402,False,new
决议 投票 均 未,4,3,3,14.789,5.394,False,new
前身 成立 之 初,4,3,3,14.789,6.142,False,new
可 直接 归因于 贸易,4,3,3,14.789,10.082,False,new
承诺 可以 随意 提高,4,3,3,14.789,8.529,False,new
类似 产品 其二 美国,4,3,3,14.789,9.373,False,new
利益 相提并论 新 协定,4,3,3,14.789,7.358,False,new
无 法 可 依,4,3,3,14.789,7.25,False,new
经济 实力 够 吗,4,3,3,14.789,9.256,False,new
手段 迫使 较 小,4,3,3,14.789,8.604,False,new
欧盟 让步 从 WTO,4,3,3,14.789,7.767,False,new
WTO 所有 成员 违反,4,3,3,14.789,6.216,False,new
希望 保留 基于 规,4,3,3,14.789,5.417,False,new
超额 收益 即 真正,4,3,3,14.789,5.699,False,new
几 率 较 低,4,3,3,14.789,8.059,False,new
安徽 全省 个 县,4,3,3,14.789,7.429,False,new
多 款 畅销 车型,4,3,2,14.789,9.09,False,new
权力 关 进 制度,4,3,3,14.789,8.293,False,new
脱贫 攻坚 乡村 振兴,4,3,3,14.788,8.066,False,new
布局 谋 篇 党,4,3,3,14.788,7.08,False,new
省 区 市 党委,4,3,2,14.788,6.363,False,new
2025年 4月 18日 披露,4,3,3,14.788,7.706,False,new
业务 范围 涵盖 设计,4,3,3,14.788,9.844,False,new
棋 的 缠斗 丁立人,4,3,3,14.788,5.903,False,new
突破 耕地 红 线,4,3,3,14.788,7.759,False,new
投资人 发送 了 份,4,3,3,14.788,7.572,False,new
建筑 高度 由 最初,4,3,3,14.788,6.56,False,new
土地 即 世茂 集团,4,3,3,14.788,9.173,False,new
相关 情况 通报 如下,4,3,3,14.788,8.351,False,new
绿 是 全民 守护,4,3,3,14.788,6.182,False,new
2005年 两 山 理念,4,3,3,14.788,7.294,False,new
威权 制度 的 抗拒,4,3,3,14.788,2.679,False,new
德国 战争 很 容易,4,3,3,14.788,8.114,False,new
媒体 传播 受到 官方,4,3,3,14.788,8.009,False,new
升 至 2022年 末,4,3,3,14.788,7.176,False,new
落子 则 体现 出,4,3,3,14.788,6.052,False,new
短久期 赛道 也 获得,4,3,3,14.788,6.23,False,new
广泛 认可 以 合计,4,3,3,14.788,7.24,False,new
继续 进行 前沿性 研究,4,3,3,14.788,9.62,False,new
交易 收益 贡献 突出,4,3,3,14.788,7.93,False,new
视为 全球主义 对 美国,4,3,3,14.788,7.786,False,new
贸易额 则 平均 增加,4,3,3,14.788,6.312,False,new
角度 看 退出 WTO,4,3,3,14.788,6.127,False,new
美国 出口 将 袒露,4,3,3,14.788,5.499,False,new
长 达 小时 分钟,4,3,3,14.788,8.291,False,new
领域 广发 均衡 成长,4,3,3,14.788,8.965,False,new
基础 上 追求 Alpha,4,3,3,14.788,5.665,False,new
优势 是 大势 研判,4,3,3,14.788,7.051,False,new
大 股票 集中 后者,4,3,3,14.788,7.974,False,new
子 不 断 筛选,4,3,3,14.788,4.681,False,new
上海 证券 交易所 上市,4,3,3,14.788,8.818,False,new
国际 地位 相 匹配,4,3,3,14.788,8.024,False,new
所以 推进 制度 反腐,4,3,3,14.788,6.513,False,new
赶考 任务 也 必将,4,3,3,14.787,3.723,False,new
大 精神 热潮 自觉,4,3,3,14.787,8.652,False,new
后续 进展 并 严格,4,3,3,14.787,7.141,False,new
这 盘 棋 丁立人,4,3,3,14.787,10.234,False,new
火焰 表明 了 自己,4,3,3,14.787,4.784,False,new
种植 收入 保险 提高,4,3,3,14.787,8.532,False,new
生态 红利 生态 福利,4,3,3,14.787,8.27,False,new
全谱系 产品 生态 这种,4,3,3,14.787,6.319,False,new
下水 感知 着 城市,4,3,3,14.787,7.657,False,new
争端 解决 机制 2016年,4,3,3,14.787,6.657,False,new
成员 资格 中 受益,4,3,3,14.787,6.741,False,new
包括 美国 盟友 在内,4,3,3,14.787,5.826,False,new
政治 现实 基本 排除,4,3,3,14.787,6.495,False,new
单一 基金 经理 管理,4,3,3,14.787,8.542,False,new
板块 广发 多 因子,4,3,3,14.787,6.238,False,new
产品 杨冬团队 当前 管理,4,3,3,14.787,10.173,False,new
丁立人 想 摆 出,4,3,3,14.786,8.798,False,new
创新 对话 平台 值得一提,4,3,3,14.786,4.984,False,new
被迫 离开 了 德国,4,3,3,14.786,7.55,False,new
人生 经历 他 出生,4,3,3,14.786,5.455,False,new
其他 电子 设备 制造业,4,3,2,14.786,8.297,False,new
个人 投资者 规模 占,4,3,3,14.786,7.86,False,new
虽然 训练 要求 严格,4,3,3,14.786,8.693,False,new
退休 成员 是 主力,4,3,3,14.786,5.348,False,new
轨道 上 WTO 规,4,3,3,14.786,3.95,False,new
量化 的 专业化 分工,4,3,3,14.786,6.097,False,new
伟大 飞跃 迎 来,4,3,3,14.785,8.17,False,new
变 要 抵达 胜利,4,3,3,14.785,7.695,False,new
第二 个 答案 赢得,4,3,3,14.785,8.069,False,new
中央 名义 召开 进一步,4,3,3,14.785,9.859,False,new
慈善 捐款 也 没有,4,3,3,14.785,9.38,False,new
生态 长城 基层 干部,4,3,3,14.785,10.007,False,new
场 突如其来 的 灾难,4,3,3,14.785,6.437,False,new
美 关系 每当 他,4,3,3,14.785,8.83,False,new
是 展馆 中 狭窄,4,3,3,14.785,6.875,False,new
持续 布局 既 包含,4,3,3,14.785,8.262,False,new
新 老 队员 渡江,4,3,3,14.785,9.008,False,new
是 脑机 接口 集聚区,4,3,3,14.785,8.196,False,new
规划 高度 最高 达到,4,3,3,14.784,8.895,False,new
抗拒 其中 一些 人,4,3,3,14.784,7.539,False,new
不 纠缠 旧 世界,4,3,3,14.784,11.592,False,new
参加 了 1889年 4月,4,3,3,14.784,9.284,False,new
变化 这些 变化 打破,4,3,3,14.784,6.311,False,new
产品 过去 短久期 产品,4,3,3,14.784,10.528,False,new
产品 谱 系 中,4,3,3,14.784,10.994,False,new
风险 均衡 的 洪志,4,3,3,14.784,5.205,False,new
延续 老 队员 也,4,3,3,14.784,8.887,False,new
法官 们 用 特朗普,4,3,3,14.784,7.296,False,new
票 对 票 分别,4,3,3,14.784,6.983,False,new
行业 跟 市场 偏好,4,3,3,14.784,7.016,False,new
守护 让 绿色 理念,4,3,3,14.783,7.775,False,new
成果 种 可 扩展,4,3,3,14.783,6.813,False,new
重要 创新 功能 组成部分,4,3,3,14.783,6.24,False,new
行业 对照 市场 环境,4,3,3,14.783,9.771,False,new
团队 取得 了 不错,4,3,3,14.783,4.596,False,new
车 要是 车 不,4,3,3,14.782,8.796,False,new
丁立人 还 年轻 岁,4,3,3,14.782,7.224,False,new
债券 投资 趋势 变化,4,3,3,14.782,8.846,False,new
年份 就是 今年 年,4,3,3,14.782,6.344,False,new
贸易 总额 则 达到,4,3,3,14.782,8.414,False,new
加拿大 增长率 还 不,4,3,3,14.782,7.983,False,new
我们 观察 基金 经理,4,3,3,14.782,9.542,False,new
持仓 看 只 基金,4,3,3,14.782,6.41,False,new
相对 估值 的 均衡,4,3,3,14.782,6.685,False,new
低估 的 红利 品种,4,3,3,14.782,5.193,False,new
不 平衡 不 充分,4,9,9,14.781,10.338,False,new
持 公司 股份 累计,4,3,3,14.781,7.901,False,new
意图 许多 美国 人,4,3,3,14.781,7.498,False,new
短久期 领域 的 落子,4,3,3,14.781,3.047,False,new
工人 的 利益 剥夺,4,3,3,14.781,4.974,False,new
各种 所有制 经济 组织,4,3,3,14.781,9.182,False,new
问题 中国 共产党 旗帜鲜明,4,3,3,14.78,6.223,False,new
文件 显示 2024年 8月,4,3,3,14.78,7.953,False,new
美国 经济 一直 行进,4,3,3,14.78,7.231,False,new
不 算 最 坏,4,3,3,14.78,8.474,False,new
设立 税率 的 确定,4,3,2,14.779,7.613,False,new
棋手 赢 了 棋,4,3,3,14.779,6.044,False,new
米 一度 被 认为,4,3,3,14.779,9.145,False,new
商业 往 来 宪法,4,3,3,14.779,7.08,False,new
证明 是 多 虑,4,3,3,14.779,3.806,False,new
耕地 保护 形势 之间,4,3,3,14.778,7.19,False,new
此 为 标尺 我们,4,3,3,14.778,7.979,False,new
反 腐败 斗争 这,4,3,3,14.777,8.796,False,new
世纪 德意志 移民 是,4,3,3,14.777,10.485,False,new
印象 是 一个 非凡,4,3,3,14.777,4.012,False,new
贸易 安排 寻求 新,4,3,3,14.777,8.685,False,new
组成部分 事实上 在 特朗普,4,3,3,14.777,5.866,False,new
银行 和 计算机 为主,4,3,3,14.777,7.34,False,new
首 批 城 取得,4,3,3,14.776,8.801,False,new
危旧房 改造 不 同,4,3,3,14.776,5.216,False,new
生活 阿 米什人 是,4,3,3,14.776,11.292,False,new
政策 空间 进而 他们,4,3,3,14.776,9.934,False,new
你 怎样 的 联想,4,3,2,14.776,6.508,False,new
综合 开发 运营 项目,4,3,3,14.775,10.489,False,new
建筑 高度 导致 项目,4,3,3,14.775,9.9,False,new
认可 德裔 美国 人,4,3,3,14.775,9.238,False,new
债券 指数 产品 布局,4,3,3,14.775,8.65,False,new
现在 的 妻子 遗憾,4,3,3,14.774,7.504,False,new
展示 武汉 的 精神风貌,4,3,3,14.774,6.037,False,new
辆 同比 分别 下降,4,3,3,14.774,8.723,False,new
建设 什 么 样,4,3,3,14.773,6.685,False,new
贴 上 不 忠诚,4,3,3,14.773,4.975,False,new
创伤 中 恢复 后,4,3,3,14.772,7.684,False,new
探索 不 仅 填补,4,3,3,14.771,5.94,False,new
他 的 家族 生意,4,3,3,14.77,9.139,False,new
正当性 这 也 导致,4,3,3,14.77,4.719,False,new
政策 优势 复旦 大学,4,3,3,14.77,9.962,False,new
权力 运行 的 制约,4,3,2,14.769,6.512,False,new
多元化 和 繁荣 作出,4,3,3,14.769,7.248,False,new
一个 理想 美国 形态,4,3,3,14.769,7.95,False,new
持续 关注 该 事项,4,3,3,14.768,8.783,False,new
教育 文化 旅游 科技,4,4,4,14.767,9.75,False,new
基础 上 怎 么,4,4,4,14.767,9.637,False,new
为民造福 作为 最 大,4,3,3,14.767,6.198,False,new
利益 他 以 非凡,4,3,3,14.767,4.998,False,new
灾害 救援 中 为,4,3,3,14.766,9.593,False,new
整个 市场 定 价,4,3,3,14.765,7.845,False,new
国 透露 出 移民,4,3,3,14.765,8.974,False,new
武汉 这 座 长江,4,3,3,14.765,8.281,False,new
继续 完善 相关 举措,4,3,3,14.764,9.115,False,new
2017年 至 2019年 丁立人,4,3,3,14.764,8.099,False,new
事情 成立 于 2016年,4,3,3,14.764,6.682,False,new
歧视 从 美国 进口,4,3,3,14.763,7.066,False,new
一定 程度 上 反映,4,3,3,14.762,8.062,False,new
临床 应用 的 可及性,4,3,3,14.762,5.639,False,new
出让金 还 包括 元,4,3,3,14.761,6.214,False,new
操控 也 希望 能,4,3,3,14.761,7.446,False,new
近 半 个 世纪,4,3,3,14.76,8.124,False,new
土地 集聚 了 超,4,3,3,14.759,8.218,False,new
巩固 德裔 美国 人,4,3,3,14.759,9.748,False,new
新 时代 通过 自上而下,4,3,3,14.759,7.083,False,new
为 若干 年 以后,4,3,3,14.757,10.597,False,new
拥护 和 支持 永远,4,3,3,14.757,5.187,False,new
规划 建设 情况 我,4,6,6,14.756,9.757,False,new
创新 动力 与 华盛顿,4,3,3,14.756,7.794,False,new
目标 任务 实践 要求,4,3,3,14.755,9.485,False,new
客户 需求 的 洞察,4,3,3,14.755,6.453,False,new
可 预测性 不 仅,4,3,3,14.755,9.927,False,new
外贸 的 任何 权力,4,3,3,14.754,6.722,False,new
世界 各地 迎接 新,4,3,3,14.754,9.798,False,new
解决 好 三农 问题,4,3,2,14.754,10.496,False,new
推动 香港 局势 实现,4,3,3,14.753,10.82,False,new
研发 设施 该 平台,4,3,3,14.753,9.503,False,new
美元 提高 至 美元,4,3,3,14.752,8.639,False,new
引擎 丁立人 说 我,4,3,3,14.751,8.046,False,new
总体 规划 该 项目,4,3,3,14.751,9.683,False,new
立案 调查 后 已,4,3,3,14.751,7.892,False,new
首先 是 世贸 组织,4,3,3,14.751,9.599,False,new
利益 剥夺 了 美国,4,3,3,14.751,9.298,False,new
保护 能力 是 天然,4,4,4,14.749,7.023,False,new
初 的 倍 亦,4,3,3,14.748,6.497,False,new
WTO 原 则 支持,4,3,3,14.748,8.726,False,new
目标 要求 强调 必须,4,3,3,14.747,8.704,False,new
美国 传统 价 值观,4,3,3,14.747,8.54,False,new
市场 潜力 的 脑科学,4,3,3,14.746,6.729,False,new
政治 手段 了 显然,4,3,3,14.746,7.493,False,new
线 下 相 结合,4,3,3,14.745,8.414,False,new
下 一个 璀璨 年,4,3,3,14.745,10.123,False,new
能 相 结合 原,4,3,3,14.744,7.198,False,new
族群 特殊 的 历史,4,3,3,14.744,6.818,False,new
市场 是 极其 困难,4,3,3,14.743,9.416,False,new
行业 配置 也 展现,4,3,3,14.743,8.062,False,new
互动 在 一个 漫长,4,3,3,14.742,5.495,False,new
处理 成效 是 明显,4,3,3,14.742,8.668,False,new
产权 保护 制度 加强,4,3,3,14.74,7.105,False,new
多边 贸易 体系 下,4,3,3,14.738,8.649,False,new
现在00 后 都 来,4,3,3,14.737,5.774,False,new
较 大 幅度 增长,4,3,3,14.736,10.322,False,new
提案 美国 的 不满,4,3,3,14.736,5.298,False,new
量化 的 优势 叠加,4,3,3,14.736,6.773,False,new
点燃 了 我 内心,4,3,3,14.735,4.115,False,new
老 家 的 脐橙,4,4,4,14.732,4.953,False,new
教育 的 重视 过硬,4,3,3,14.732,7.057,False,new
德国 国内 有关 美国,4,3,3,14.73,9.688,False,new
成立 报纸 的 宣传,4,3,3,14.729,8.875,False,new
移民 在 入境 时,4,3,3,14.729,9.283,False,new
阶段 可能 已 过去,4,3,3,14.728,6.872,False,new
考虑 是 否 可以,4,4,4,14.726,9.362,False,new
是 全市 乃至 全国,4,3,3,14.726,10.813,False,new
到 的 跨越 发展期,4,3,3,14.725,7.611,False,new
判断 基金 是 否,4,3,3,14.724,7.284,False,new
地位 变化 也 决定,4,3,3,14.723,8.449,False,new
山上 和 家 里,4,4,4,14.722,6.668,False,new
加快 科技 服务业 发展,4,4,2,14.722,10.897,False,new
中央 号 文件 都,4,3,3,14.718,9.485,False,new
一会儿 他 在 之后,4,3,3,14.717,6.177,False,new
理想 而是 以 自己,4,3,3,14.717,7.952,False,new
过程 中 广泛 使用,4,3,3,14.716,8.832,False,new
该 谈判 中 作出,4,3,3,14.714,9.239,False,new
北美 仍然 是 美国,4,3,3,14.713,8.295,False,new
更 富弹性 的 交易,4,3,3,14.713,10.434,False,new
分别 为 和 重合,4,3,3,14.712,5.431,False,new
般 人 更 愿意,4,3,3,14.708,8.42,False,new
基金 经理 为 代表,4,3,3,14.703,8.597,False,new
差异 对 团队 做,4,3,3,14.7,7.393,False,new
条件 下 对 心理,4,3,3,14.696,7.294,False,new
美 法案 的 减税,4,3,3,14.696,6.163,False,new
其他 相关 法律 已,4,3,3,14.695,9.317,False,new
1950年 到 年 增长,4,3,3,14.694,7.398,False,new
需 缴纳 的 资金,4,3,3,14.693,8.631,False,new
带 流量 的 马斯克,4,3,3,14.693,9.051,False,new
普遍 认为 美国 可,4,3,3,14.693,8.587,False,new
基金 管理人 来 说,4,3,3,14.692,9.701,False,new
两 种 方式 生产,4,4,4,14.691,10.273,False,new
已经 下降 到 2023年,4,4,4,14.689,10.388,False,new
每 一个 湖州 人,4,3,3,14.688,10.724,False,new
耕地 保护 工作 面临,4,3,3,14.687,7.31,False,new
期待 期待 更 好,4,3,3,14.685,9.478,False,new
征程 上 需要 完成,4,3,3,14.684,5.801,False,new
良好 的 投资 回报,4,3,3,14.684,6.628,False,new
解 一下党 的 大,4,3,3,14.683,5.521,False,new
除 了 经验 丰富,4,3,3,14.682,8.635,False,new
避免 一些 不 当,4,3,3,14.678,8.854,False,new
治理 各 方面 走,4,3,3,14.676,7.472,False,new
定 价 能力 建设,4,3,3,14.675,9.087,False,new
耕地 保护 政策 我国,4,3,3,14.671,9.009,False,new
公司 自 2018年 成立,4,3,3,14.67,9.062,False,new
党中央 把 思想 建设,4,3,3,14.668,8.145,False,new
先进 是 最 彻底,4,3,3,14.667,7.224,False,new
公平 为 核心 原,4,3,3,14.667,6.672,False,new
业内人士 看 来 今年,4,3,3,14.665,7.099,False,new
新 平台 今年 2月,4,4,4,14.664,9.998,False,new
共同 但 有 区别,4,3,3,14.663,7.26,False,new
力量 凝聚 到 党,4,3,3,14.662,6.846,False,new
事业 单位 工作 人员,4,3,3,14.657,9.37,False,new
发展 中国 特色 社会主义,4,13,11,14.655,7.948,False,new
布局 广发 基金 也,4,3,3,14.652,9.297,False,new
人口 创造 了 超,4,3,3,14.646,7.881,False,new
却 只 有 种,4,4,4,14.644,10.786,False,new
出现 以前 大 家,4,4,4,14.642,11.162,False,new
文化 和 政治 符号,4,3,3,14.642,7.735,False,new
投资者 结合 对 市场,4,3,3,14.638,8.865,False,new
宣传 和 专业 机构,4,3,3,14.626,9.383,False,new
资本 支持 方面 上海,4,3,3,14.625,8.909,False,new
所有 变化 都 可以,4,3,3,14.617,10.002,False,new
贸易 伙伴 如 中国,4,3,3,14.617,9.976,False,new
港股 市场 的 差异,4,3,3,14.612,6.194,False,new
自己 的 双手 构建,4,3,3,14.608,9.213,False,new
可能 谈 到 今年,4,3,3,14.607,9.477,False,new
他 坚持 最 久,4,3,3,14.605,9.436,False,new
合作 和 密切 有效,4,4,4,14.602,8.93,False,new
当年 的 欧洲 移民,4,3,3,14.591,7.767,False,new
诸多 相关 问题 上,4,3,3,14.591,9.052,False,new
如此 发展 几乎 到,4,3,3,14.588,10.219,False,new
建设 具有 很 强,4,3,3,14.584,9.309,False,new
思想 建设 作为 党,4,5,5,14.581,6.342,False,new
主要 移民目 的 国,4,3,3,14.578,6.309,False,new
家 人工智能 龙头 企业,4,3,3,14.577,9.722,False,new
当前 美国 法律 他,4,3,3,14.576,9.815,False,new
介绍 会 发现 他,4,4,4,14.575,10.186,False,new
量 的 合理 增长,4,3,3,14.566,8.366,False,new
路 的 理论 自觉,4,3,3,14.565,5.957,False,new
人 被 依法 调查,4,3,3,14.564,9.16,False,new
来 该 网站 发布,4,3,3,14.558,8.944,False,new
世界 在 小凉山 地区,4,4,4,14.555,10.18,False,new
大 力度 之 强,4,3,3,14.549,9.166,False,new
帝国主义 时代 的 经济,4,3,3,14.549,5.518,False,new
角度 看 最 好,4,3,3,14.546,8.181,False,new
出现 导致 了 生产,4,4,4,14.544,9.454,False,new
年 美国 各地 出现,4,3,3,14.54,9.342,False,new
各 领域 都 开展,4,4,4,14.508,10.594,False,new
这 正是 我们 目前,4,4,4,14.503,11.702,False,new
主题 是 我们 真,4,4,4,14.501,5.938,False,new
不 在 国际法 层面,4,3,3,14.493,10.525,False,new
行动 统一 到 党,4,3,3,14.491,7.29,False,new
劳动 关系 并 为,4,4,4,14.482,10.319,False,new
关系 包括 与 人类,4,4,4,14.478,8.283,False,new
强烈 的 历史 自信,4,3,3,14.475,6.747,False,new
形式 确认 了 中国,4,4,4,14.465,9.676,False,new
代表 的 基于 规,4,3,3,14.463,5.455,False,new
呼唤 这 是 历史,4,3,3,14.462,6.483,False,new
路 上 向 历史,4,5,5,14.437,7.121,False,new
繁荣 作出 的 贡献,4,3,3,14.429,7.913,False,new
自由 的 积极 形象,4,3,3,14.405,8.309,False,new
经营者 在 相关 市场,4,4,4,14.402,7.523,False,new
伟大 成就 是 党,4,3,3,14.396,5.196,False,new
来 面对 党 面临,4,3,3,14.392,8.133,False,new
习近平 主席 的 国事访问,4,4,4,14.389,7.268,False,new
澎湃 新闻 表示 他,4,3,3,14.385,9.931,False,new
基础 上 整体 实现,4,3,3,14.384,9.555,False,new
7月 4日 在 北京,4,3,3,14.379,9.423,False,new
可 持续 发展 论坛,4,5,5,14.377,10.001,False,new
此 基础 上 再,4,3,3,14.375,7.646,False,new
自己 的 视角 看到,4,4,4,14.372,9.492,False,new
来 自 世界 各地,4,5,5,14.368,9.04,False,new
一些 研究 和 体验,4,4,4,14.352,9.566,False,new
不 同 议题 上,4,6,2,14.349,12.979,False,new
合作 媒体 融合 发展,4,3,3,14.342,10.219,False,new
市场 的 转化 值得一提,4,3,3,14.333,5.487,False,new
胜利 的 重要 保证,4,3,3,14.303,7.594,False,new
较 好 的 经济效益,4,3,3,14.289,6.869,False,new
全球 互联网 发展 治理,4,3,3,14.286,9.649,False,new
生态 建设 方面 走,4,3,3,14.275,8.743,False,new
提高 城市 对 人口,4,3,3,14.27,9.639,False,new
突出 问题 我们 党,4,3,3,14.269,6.865,False,new
正确 的 轨道 上,4,4,4,14.263,9.65,False,new
人工智能 的 计算 双方,4,3,3,14.255,8.545,False,new
就 会 知道 好,4,3,3,14.25,11.602,False,new
勤务员 党 的 大,4,3,3,14.249,5.248,False,new
出海 可能 是 新,4,3,2,14.23,7.58,False,new
坚持 与 专业 领域,4,3,3,14.227,10.268,False,new
超 的 人口 超,4,3,3,14.219,8.133,False,new
大 精神 的 开局,4,8,8,14.205,7.329,False,new
超 的 人口 创造,4,3,3,14.203,7.774,False,new
美国 的 问题 归结,4,3,3,14.198,5.876,False,new
政策 周期 的 把握,4,3,3,14.197,9.24,False,new
经济 利益 也 开始,4,3,3,14.186,10.342,False,new
事实 是 美国 仅,4,3,3,14.179,7.598,False,new
我国 城市 发展 理念,4,3,3,14.172,9.482,False,new
作品 进行 了 场,4,4,2,14.166,9.597,False,new
相应 的 产品 线,4,3,3,14.161,6.555,False,new
路 上 创造 新,4,3,3,14.139,6.861,False,new
他 也 坦言 这,4,3,3,14.132,10.693,False,new
元 增长 至 2024年,4,3,3,14.127,9.67,False,new
向往 就 是 我们,4,4,4,14.105,6.135,False,new
中国 的 战略 眼光,4,6,6,14.091,8.221,False,new
事业 也 是 年轻人,4,4,4,14.089,7.954,False,new
第一 与 第二 名,4,3,3,14.031,10.537,False,new
前景 提供 了 新,4,4,4,14.01,7.578,False,new
增长 损害 了 企业,4,3,3,14.005,9.98,False,new
城市 的 面貌 产业,4,3,3,13.992,9.889,False,new
掌握 在 我们 自己,4,4,4,13.97,7.481,False,new
充满 活力 的 合作,4,4,4,13.958,8.859,False,new
大学 教育 体系 也,4,3,3,13.94,9.628,False,new
家 鸡 品种 中,4,4,4,13.915,9.838,False,new
家 鸡 的 祖先,4,4,4,13.885,6.289,False,new
通知 的 相关 规定,4,3,3,13.871,7.66,False,new
方针 是 我们 党,4,3,3,13.841,5.388,False,new
党 的 基础性 建设,4,5,5,13.839,10.15,False,new
选举 问题 的 决定,4,4,2,13.782,8.384,False,new
政治 经济 社会 文化,4,3,3,13.768,9.441,False,new
坚持 高 质量 发展,4,5,3,13.737,11.03,False,new
家 鸡 的 杂交,4,4,4,13.646,6.274,False,new
我们 的 视野 它,4,3,3,13.618,10.094,False,new
未 来 年 左右,4,3,2,13.617,9.567,False,new
最 快 的 速度,4,3,2,13.613,9.318,False,new
我们 自己 的 手中,4,4,4,13.593,8.553,False,new
下 阶段 城市 发展,4,3,3,13.551,10.848,False,new
不 是 世茂 集团,4,3,3,13.549,11.792,False,new
是 建立 不 依赖,4,3,3,13.527,9.371,False,new
体验 以及 家 中,4,4,4,13.516,10.539,False,new
政治 上 看 问题,4,3,3,13.513,10.035,False,new
可以 说 原 来,4,4,4,13.463,11.144,False,new
爱 只 为 中国,4,3,3,13.458,8.369,False,new
世界 上 最 大,4,26,24,13.432,10.479,False,new
坚持 新 时代 党,4,3,3,13.422,8.086,False,new
上海 开幕 也 是,4,3,3,13.379,12.094,False,new
环境 健康 和 安全,4,3,3,13.376,9.216,False,new
方式 来 建设 实现,4,6,6,13.365,8.997,False,new
建设 的 主要 目,4,3,3,13.351,5.329,False,new
香港 的 实践 取得,4,3,3,13.34,8.573,False,new
为 中亚 国 家,4,4,4,13.316,13.208,False,new
大 消费 为 平台,4,3,3,13.316,10.183,False,new
国 家 机构 改革,4,4,2,13.314,9.596,False,new
每年 元 的 标准,4,4,4,13.192,9.269,False,new
产生 的 法律 问题,4,3,3,13.147,10.227,False,new
国 家 事业 发展,4,14,11,13.12,10.93,False,new
情况 下 通过 新,4,3,3,13.113,8.672,False,new
中国 之间 的 经贸,4,4,4,12.848,9.017,False,new
建设 的 重要 思想,4,20,7,12.843,9.521,False,new
余 个 国 家,4,7,7,12.833,11.009,False,new
美国 在 环境 健康,4,3,3,12.809,9.945,False,new
法律 问题 并 不,4,3,3,12.785,9.547,False,new
不 仅仅 是 文化,4,3,3,12.77,11.893,False,new
新 的 前景 提供,4,4,4,12.721,10.234,False,new
近 个 国 家,4,8,8,12.692,11.328,False,new
走 自己 的 路,4,3,3,12.643,9.879,False,new
世界 中 加强 合作,4,3,3,12.587,9.812,False,new
接受 但 在 美国,4,3,3,12.58,9.536,False,new
美国 社会 带 来,4,3,3,12.57,11.274,False,new
全球 经济 将 美国,4,3,3,12.492,10.628,False,new
应 对 方式 是,4,3,3,12.491,11.896,False,new
产品 为 中心 到,4,3,3,12.462,11.471,False,new
个 方面 对 党,4,3,3,12.444,7.672,False,new
