term,frequency,first_year,in_reference,status
署名,4,2023.0,True,in_reference
脚跟,4,2023.0,True,in_reference
英里,4,2023.0,True,in_reference
视力,4,2023.0,True,in_reference
贵宾,4,2023.0,True,in_reference
跨国公司,4,2023.0,True,in_reference
辞退,4,2023.0,True,in_reference
遨游,4,2023.0,True,in_reference
钢板,4,2023.0,True,in_reference
集中营,4,2023.0,True,in_reference
霹雳舞,4,2023.0,True,in_reference
静脉,4,2023.0,True,in_reference
非同寻常,4,2023.0,True,in_reference
上阵,4,2024.0,True,in_reference
仪表,4,2024.0,True,in_reference
低频,4,2024.0,True,in_reference
依附,4,2024.0,True,in_reference
分销,4,2024.0,True,in_reference
可可,4,2024.0,True,in_reference
台商,4,2024.0,True,in_reference
后排,4,2024.0,True,in_reference
寿险,4,2024.0,True,in_reference
崩,4,2024.0,True,in_reference
快餐,4,2024.0,True,in_reference
戏台,4,2024.0,True,in_reference
摧毁,4,2024.0,True,in_reference
摸爬滚打,4,2024.0,True,in_reference
杰作,4,2024.0,True,in_reference
溢利,4,2024.0,True,in_reference
滑板,4,2024.0,True,in_reference
热力,4,2024.0,True,in_reference
爱慕,4,2024.0,True,in_reference
第一产业,4,2024.0,True,in_reference
第二产业,4,2024.0,True,in_reference
组件,4,2024.0,True,in_reference
背井离乡,4,2024.0,True,in_reference
螺旋式,4,2024.0,True,in_reference
表带,4,2024.0,True,in_reference
装配,4,2024.0,True,in_reference
诚恳,4,2024.0,True,in_reference
达人,4,2024.0,True,in_reference
迷雾,4,2024.0,True,in_reference
逆差,4,2024.0,True,in_reference
速冻,4,2024.0,True,in_reference
风头,4,2024.0,True,in_reference
餐饮业,4,2024.0,True,in_reference
一劳永逸,4,2025.0,True,in_reference
一帆风顺,4,2025.0,True,in_reference
一旁,4,2025.0,True,in_reference
一览表,4,2025.0,True,in_reference
三角形,4,2025.0,True,in_reference
上座,4,2025.0,True,in_reference
上缴,4,2025.0,True,in_reference
下同,4,2025.0,True,in_reference
下周,4,2025.0,True,in_reference
不可开交,4,2025.0,True,in_reference
不复,4,2025.0,True,in_reference
不等,4,2025.0,True,in_reference
不约而同,4,2025.0,True,in_reference
不负众望,4,2025.0,True,in_reference
与世隔绝,4,2025.0,True,in_reference
丑恶,4,2025.0,True,in_reference
两栖,4,2025.0,True,in_reference
两面,4,2025.0,True,in_reference
严打,4,2025.0,True,in_reference
严正,4,2025.0,True,in_reference
中医院,4,2025.0,True,in_reference
中导,4,2025.0,True,in_reference
中水,4,2025.0,True,in_reference
中立,4,2025.0,True,in_reference
中间商,4,2025.0,True,in_reference
乃是,4,2025.0,True,in_reference
乌托邦,4,2025.0,True,in_reference
习惯法,4,2025.0,True,in_reference
乡里,4,2025.0,True,in_reference
事端,4,2025.0,True,in_reference
亏本,4,2025.0,True,in_reference
互为,4,2025.0,True,in_reference
亲缘,4,2025.0,True,in_reference
代谢,4,2025.0,True,in_reference
令人作呕,4,2025.0,True,in_reference
以致,4,2025.0,True,in_reference
以貌取人,4,2025.0,True,in_reference
仪礼,4,2025.0,True,in_reference
任意球,4,2025.0,True,in_reference
仿照,4,2025.0,True,in_reference
伎俩,4,2025.0,True,in_reference
休息室,4,2025.0,True,in_reference
传教士,4,2025.0,True,in_reference
低下,4,2025.0,True,in_reference
体态,4,2025.0,True,in_reference
作弊,4,2025.0,True,in_reference
侏,4,2025.0,True,in_reference
依稀,4,2025.0,True,in_reference
俚语,4,2025.0,True,in_reference
保全,4,2025.0,True,in_reference
保密,4,2025.0,True,in_reference
保护色,4,2025.0,True,in_reference
修正,4,2025.0,True,in_reference
修行,4,2025.0,True,in_reference
假说,4,2025.0,True,in_reference
偏离,4,2025.0,True,in_reference
克隆,4,2025.0,True,in_reference
入主,4,2025.0,True,in_reference
全盘,4,2025.0,True,in_reference
八音盒,4,2025.0,True,in_reference
公开信,4,2025.0,True,in_reference
公馆,4,2025.0,True,in_reference
共同市场,4,2025.0,True,in_reference
兽医,4,2025.0,True,in_reference
内涝,4,2025.0,True,in_reference
内脏,4,2025.0,True,in_reference
再审,4,2025.0,True,in_reference
冒进,4,2025.0,True,in_reference
军方,4,2025.0,True,in_reference
冲撞,4,2025.0,True,in_reference
决定权,4,2025.0,True,in_reference
凌厉,4,2025.0,True,in_reference
凤,4,2025.0,True,in_reference
出局,4,2025.0,True,in_reference
击溃,4,2025.0,True,in_reference
分贝,4,2025.0,True,in_reference
刑事诉讼法,4,2025.0,True,in_reference
刑罚,4,2025.0,True,in_reference
利差,4,2025.0,True,in_reference
刹,4,2025.0,True,in_reference
剁,4,2025.0,True,in_reference
动因,4,2025.0,True,in_reference
动量,4,2025.0,True,in_reference
勒索,4,2025.0,True,in_reference
勿,4,2025.0,True,in_reference
北斗七星,4,2025.0,True,in_reference
北纬,4,2025.0,True,in_reference
单据,4,2025.0,True,in_reference
单词,4,2025.0,True,in_reference
博眼球,4,2025.0,True,in_reference
卡片,4,2025.0,True,in_reference
卷曲,4,2025.0,True,in_reference
压舱石,4,2025.0,True,in_reference
参谋,4,2025.0,True,in_reference
反悔,4,2025.0,True,in_reference
反潜,4,2025.0,True,in_reference
发行人,4,2025.0,True,in_reference
取而代之,4,2025.0,True,in_reference
取胜,4,2025.0,True,in_reference
受苦,4,2025.0,True,in_reference
变脸,4,2025.0,True,in_reference
另案,4,2025.0,True,in_reference
右侧,4,2025.0,True,in_reference
右派,4,2025.0,True,in_reference
合照,4,2025.0,True,in_reference
吊子,4,2025.0,True,in_reference
启示录,4,2025.0,True,in_reference
吾,4,2025.0,True,in_reference
品系,4,2025.0,True,in_reference
商榷,4,2025.0,True,in_reference
商谈,4,2025.0,True,in_reference
喂,4,2025.0,True,in_reference
喙,4,2025.0,True,in_reference
喜讯,4,2025.0,True,in_reference
嘉奖,4,2025.0,True,in_reference
嘎,4,2025.0,True,in_reference
四季,4,2025.0,True,in_reference
回调,4,2025.0,True,in_reference
国产片,4,2025.0,True,in_reference
国药,4,2025.0,True,in_reference
圆弧,4,2025.0,True,in_reference
圈套,4,2025.0,True,in_reference
土著,4,2025.0,True,in_reference
地名,4,2025.0,True,in_reference
地盘,4,2025.0,True,in_reference
地道,4,2025.0,True,in_reference
坏死,4,2025.0,True,in_reference
坐落,4,2025.0,True,in_reference
坠,4,2025.0,True,in_reference
堤防,4,2025.0,True,in_reference
墓园,4,2025.0,True,in_reference
备用金,4,2025.0,True,in_reference
复仇,4,2025.0,True,in_reference
复议,4,2025.0,True,in_reference
外星人,4,2025.0,True,in_reference
外省,4,2025.0,True,in_reference
夜景,4,2025.0,True,in_reference
大叔,4,2025.0,True,in_reference
大号,4,2025.0,True,in_reference
大后方,4,2025.0,True,in_reference
大有人在,4,2025.0,True,in_reference
失灵,4,2025.0,True,in_reference
奇观,4,2025.0,True,in_reference
女友,4,2025.0,True,in_reference
女双,4,2025.0,True,in_reference
如出一辙,4,2025.0,True,in_reference
妄称,4,2025.0,True,in_reference
妖,4,2025.0,True,in_reference
妖魔,4,2025.0,True,in_reference
姓氏,4,2025.0,True,in_reference
孔,4,2025.0,True,in_reference
孤儿,4,2025.0,True,in_reference
学习机,4,2025.0,True,in_reference
孰,4,2025.0,True,in_reference
完人,4,2025.0,True,in_reference
官司,4,2025.0,True,in_reference
密钥,4,2025.0,True,in_reference
富人,4,2025.0,True,in_reference
富贵,4,2025.0,True,in_reference
尊称,4,2025.0,True,in_reference
小结,4,2025.0,True,in_reference
尖兵,4,2025.0,True,in_reference
尽如人意,4,2025.0,True,in_reference
居于,4,2025.0,True,in_reference
巡洋舰,4,2025.0,True,in_reference
巡讲,4,2025.0,True,in_reference
左侧,4,2025.0,True,in_reference
巧思,4,2025.0,True,in_reference
巫师,4,2025.0,True,in_reference
布,4,2025.0,True,in_reference
干热,4,2025.0,True,in_reference
幻觉,4,2025.0,True,in_reference
庙宇,4,2025.0,True,in_reference
建国,4,2025.0,True,in_reference
引自,4,2025.0,True,in_reference
引荐,4,2025.0,True,in_reference
弹痕,4,2025.0,True,in_reference
形态学,4,2025.0,True,in_reference
得体,4,2025.0,True,in_reference
得手,4,2025.0,True,in_reference
微分,4,2025.0,True,in_reference
急性,4,2025.0,True,in_reference
情侣,4,2025.0,True,in_reference
惊险,4,2025.0,True,in_reference
成材,4,2025.0,True,in_reference
手球,4,2025.0,True,in_reference
手足无措,4,2025.0,True,in_reference
打包,4,2025.0,True,in_reference
扬长补短,4,2025.0,True,in_reference
批文,4,2025.0,True,in_reference
抢劫,4,2025.0,True,in_reference
抢渡,4,2025.0,True,in_reference
报刊,4,2025.0,True,in_reference
披,4,2025.0,True,in_reference
押宝,4,2025.0,True,in_reference
拔尖,4,2025.0,True,in_reference
拗口,4,2025.0,True,in_reference
拙劣,4,2025.0,True,in_reference
招架,4,2025.0,True,in_reference
拜,4,2025.0,True,in_reference
拥趸,4,2025.0,True,in_reference
拦洪坝,4,2025.0,True,in_reference
拦阻,4,2025.0,True,in_reference
拳头,4,2025.0,True,in_reference
挑剔,4,2025.0,True,in_reference
挣钱,4,2025.0,True,in_reference
捏造,4,2025.0,True,in_reference
控告,4,2025.0,True,in_reference
推波助澜,4,2025.0,True,in_reference
掩饰,4,2025.0,True,in_reference
掺,4,2025.0,True,in_reference
播音员,4,2025.0,True,in_reference
撰稿,4,2025.0,True,in_reference
擀,4,2025.0,True,in_reference
支线,4,2025.0,True,in_reference
收款,4,2025.0,True,in_reference
教徒,4,2025.0,True,in_reference
教研,4,2025.0,True,in_reference
敬重,4,2025.0,True,in_reference
数码,4,2025.0,True,in_reference
文集,4,2025.0,True,in_reference
斑驳,4,2025.0,True,in_reference
断指,4,2025.0,True,in_reference
新大陆,4,2025.0,True,in_reference
新教,4,2025.0,True,in_reference
无可厚非,4,2025.0,True,in_reference
无意间,4,2025.0,True,in_reference
无须,4,2025.0,True,in_reference
时间差,4,2025.0,True,in_reference
昆剧,4,2025.0,True,in_reference
昆虫,4,2025.0,True,in_reference
明胶,4,2025.0,True,in_reference
易于,4,2025.0,True,in_reference
有名,4,2025.0,True,in_reference
朝野,4,2025.0,True,in_reference
末尾,4,2025.0,True,in_reference
杆,4,2025.0,True,in_reference
条理,4,2025.0,True,in_reference
枕骨,4,2025.0,True,in_reference
枯萎,4,2025.0,True,in_reference
柑橘,4,2025.0,True,in_reference
格式,4,2025.0,True,in_reference
桎梏,4,2025.0,True,in_reference
桥头堡,4,2025.0,True,in_reference
梭梭,4,2025.0,True,in_reference
植物园,4,2025.0,True,in_reference
椭圆形,4,2025.0,True,in_reference
死局,4,2025.0,True,in_reference
毁灭,4,2025.0,True,in_reference
毕生,4,2025.0,True,in_reference
汉学,4,2025.0,True,in_reference
河岸,4,2025.0,True,in_reference
油井,4,2025.0,True,in_reference
油田,4,2025.0,True,in_reference
泡泡,4,2025.0,True,in_reference
注资,4,2025.0,True,in_reference
活性,4,2025.0,True,in_reference
洼地,4,2025.0,True,in_reference
海纳百川,4,2025.0,True,in_reference
海警,4,2025.0,True,in_reference
海路,4,2025.0,True,in_reference
消灭,4,2025.0,True,in_reference
涉猎,4,2025.0,True,in_reference
淑女,4,2025.0,True,in_reference
淮北,4,2025.0,True,in_reference
湿润,4,2025.0,True,in_reference
滴灌,4,2025.0,True,in_reference
漫溢,4,2025.0,True,in_reference
火力,4,2025.0,True,in_reference
炸弹,4,2025.0,True,in_reference
点球,4,2025.0,True,in_reference
烧饼,4,2025.0,True,in_reference
热水袋,4,2025.0,True,in_reference
爆料,4,2025.0,True,in_reference
物探,4,2025.0,True,in_reference
特殊化,4,2025.0,True,in_reference
犯规,4,2025.0,True,in_reference
独占鳌头,4,2025.0,True,in_reference
甘蔗,4,2025.0,True,in_reference
甜菜,4,2025.0,True,in_reference
生物圈,4,2025.0,True,in_reference
申辩,4,2025.0,True,in_reference
电子版,4,2025.0,True,in_reference
电影周,4,2025.0,True,in_reference
电风扇,4,2025.0,True,in_reference
男婴,4,2025.0,True,in_reference
男篮,4,2025.0,True,in_reference
畅,4,2025.0,True,in_reference
留声机,4,2025.0,True,in_reference
畜,4,2025.0,True,in_reference
疏忽,4,2025.0,True,in_reference
疗程,4,2025.0,True,in_reference
病原体,4,2025.0,True,in_reference
瘫,4,2025.0,True,in_reference
盐碱地,4,2025.0,True,in_reference
盟军,4,2025.0,True,in_reference
相悖,4,2025.0,True,in_reference
相符,4,2025.0,True,in_reference
省区,4,2025.0,True,in_reference
眼花缭乱,4,2025.0,True,in_reference
知识分子,4,2025.0,True,in_reference
矮子,4,2025.0,True,in_reference
破格,4,2025.0,True,in_reference
祭祖,4,2025.0,True,in_reference
禁区,4,2025.0,True,in_reference
私下,4,2025.0,True,in_reference
秦川,4,2025.0,True,in_reference
稀有,4,2025.0,True,in_reference
穷人,4,2025.0,True,in_reference
竖立,4,2025.0,True,in_reference
站长,4,2025.0,True,in_reference
童声,4,2025.0,True,in_reference
笼统,4,2025.0,True,in_reference
籼稻,4,2025.0,True,in_reference
粳稻,4,2025.0,True,in_reference
精妙,4,2025.0,True,in_reference
精进,4,2025.0,True,in_reference
糁,4,2025.0,True,in_reference
糟,4,2025.0,True,in_reference
糯稻,4,2025.0,True,in_reference
系谱,4,2025.0,True,in_reference
素描,4,2025.0,True,in_reference
繁衍,4,2025.0,True,in_reference
红牌,4,2025.0,True,in_reference
纲,4,2025.0,True,in_reference
绅士,4,2025.0,True,in_reference
续编,4,2025.0,True,in_reference
维稳,4,2025.0,True,in_reference
绷,4,2025.0,True,in_reference
缺点,4,2025.0,True,in_reference
缺血,4,2025.0,True,in_reference
群落,4,2025.0,True,in_reference
老子,4,2025.0,True,in_reference
考博,4,2025.0,True,in_reference
联接,4,2025.0,True,in_reference
肆意,4,2025.0,True,in_reference
肠道,4,2025.0,True,in_reference
育雏,4,2025.0,True,in_reference
肾,4,2025.0,True,in_reference
胆,4,2025.0,True,in_reference
胜景,4,2025.0,True,in_reference
胡子,4,2025.0,True,in_reference
胶卷,4,2025.0,True,in_reference
脆,4,2025.0,True,in_reference
脚夫,4,2025.0,True,in_reference
自下而上,4,2025.0,True,in_reference
至极,4,2025.0,True,in_reference
花色,4,2025.0,True,in_reference
苦衷,4,2025.0,True,in_reference
茶缸子,4,2025.0,True,in_reference
草本,4,2025.0,True,in_reference
荡漾,4,2025.0,True,in_reference
药房,4,2025.0,True,in_reference
莹,4,2025.0,True,in_reference
菇,4,2025.0,True,in_reference
菌,4,2025.0,True,in_reference
菌种,4,2025.0,True,in_reference
菌落,4,2025.0,True,in_reference
菜板,4,2025.0,True,in_reference
菜豆,4,2025.0,True,in_reference
萌发,4,2025.0,True,in_reference
落定,4,2025.0,True,in_reference
蔗糖,4,2025.0,True,in_reference
虐杀,4,2025.0,True,in_reference
衬衣,4,2025.0,True,in_reference
装扮,4,2025.0,True,in_reference
装车,4,2025.0,True,in_reference
西亚,4,2025.0,True,in_reference
覆辙,4,2025.0,True,in_reference
解码,4,2025.0,True,in_reference
譬如,4,2025.0,True,in_reference
计生,4,2025.0,True,in_reference
设法,4,2025.0,True,in_reference
诉状,4,2025.0,True,in_reference
诉称,4,2025.0,True,in_reference
词源,4,2025.0,True,in_reference
诱骗,4,2025.0,True,in_reference
课本,4,2025.0,True,in_reference
调换,4,2025.0,True,in_reference
调档,4,2025.0,True,in_reference
谬论,4,2025.0,True,in_reference
谷类,4,2025.0,True,in_reference
贡茶,4,2025.0,True,in_reference
财险,4,2025.0,True,in_reference
货品,4,2025.0,True,in_reference
贵客,4,2025.0,True,in_reference
赠与,4,2025.0,True,in_reference
赶集,4,2025.0,True,in_reference
起诉状,4,2025.0,True,in_reference
起降,4,2025.0,True,in_reference
越位,4,2025.0,True,in_reference
越野赛,4,2025.0,True,in_reference
跳板,4,2025.0,True,in_reference
跳槽,4,2025.0,True,in_reference
身心,4,2025.0,True,in_reference
身高,4,2025.0,True,in_reference
轮胎,4,2025.0,True,in_reference
轰,4,2025.0,True,in_reference
轻信,4,2025.0,True,in_reference
运动服,4,2025.0,True,in_reference
运动鞋,4,2025.0,True,in_reference
近似,4,2025.0,True,in_reference
近缘,4,2025.0,True,in_reference
进献,4,2025.0,True,in_reference
进账,4,2025.0,True,in_reference
进货,4,2025.0,True,in_reference
远行,4,2025.0,True,in_reference
连结,4,2025.0,True,in_reference
退伍军人,4,2025.0,True,in_reference
退保,4,2025.0,True,in_reference
退款,4,2025.0,True,in_reference
退潮,4,2025.0,True,in_reference
送货,4,2025.0,True,in_reference
逐利,4,2025.0,True,in_reference
造势,4,2025.0,True,in_reference
逼近,4,2025.0,True,in_reference
遗传学,4,2025.0,True,in_reference
遗落,4,2025.0,True,in_reference
避税,4,2025.0,True,in_reference
避让,4,2025.0,True,in_reference
避难所,4,2025.0,True,in_reference
邦国,4,2025.0,True,in_reference
配对,4,2025.0,True,in_reference
酪,4,2025.0,True,in_reference
里弄,4,2025.0,True,in_reference
野鸭,4,2025.0,True,in_reference
金丝猴,4,2025.0,True,in_reference
钱财,4,2025.0,True,in_reference
钻孔,4,2025.0,True,in_reference
钻探,4,2025.0,True,in_reference
银行卡,4,2025.0,True,in_reference
锁边,4,2025.0,True,in_reference
镜子,4,2025.0,True,in_reference
长年,4,2025.0,True,in_reference
门将,4,2025.0,True,in_reference
闭,4,2025.0,True,in_reference
防疫站,4,2025.0,True,in_reference
防空,4,2025.0,True,in_reference
防腐,4,2025.0,True,in_reference
阵线,4,2025.0,True,in_reference
陈列,4,2025.0,True,in_reference
陕,4,2025.0,True,in_reference
隐忧,4,2025.0,True,in_reference
难以置信,4,2025.0,True,in_reference
雄心壮志,4,2025.0,True,in_reference
雄鹰,4,2025.0,True,in_reference
雨林,4,2025.0,True,in_reference
雪山,4,2025.0,True,in_reference
青天,4,2025.0,True,in_reference
青瓷,4,2025.0,True,in_reference
静谧,4,2025.0,True,in_reference
面杖,4,2025.0,True,in_reference
靶,4,2025.0,True,in_reference
音速,4,2025.0,True,in_reference
顺从,4,2025.0,True,in_reference
颠倒黑白,4,2025.0,True,in_reference
风车,4,2025.0,True,in_reference
饥馑,4,2025.0,True,in_reference
饮茶,4,2025.0,True,in_reference
香甜,4,2025.0,True,in_reference
马鹿,4,2025.0,True,in_reference
驱邪,4,2025.0,True,in_reference
驳斥,4,2025.0,True,in_reference
高潮,4,2025.0,True,in_reference
高超,4,2025.0,True,in_reference
鸡肋,4,2025.0,True,in_reference
黑心,4,2025.0,True,in_reference
黑点,4,2025.0,True,in_reference
鼓楼,4,2025.0,True,in_reference
仓促,4,,True,in_reference
代购,4,,True,in_reference
伤残,4,,True,in_reference
僵尸,4,,True,in_reference
军刀,4,,True,in_reference
决堤,4,,True,in_reference
华语,4,,True,in_reference
原子,4,,True,in_reference
厨艺,4,,True,in_reference
古往今来,4,,True,in_reference
命门,4,,True,in_reference
察,4,,True,in_reference
导购,4,,True,in_reference
展销,4,,True,in_reference
工业革命,4,,True,in_reference
工友,4,,True,in_reference
抓捕,4,,True,in_reference
收网,4,,True,in_reference
教义,4,,True,in_reference
於,4,,True,in_reference
欢送,4,,True,in_reference
灵气,4,,True,in_reference
癌症,4,,True,in_reference
短途,4,,True,in_reference
细胞核,4,,True,in_reference
腕,4,,True,in_reference
草野,4,,True,in_reference
藏文,4,,True,in_reference
议定书,4,,True,in_reference
责成,4,,True,in_reference
起跑线,4,,True,in_reference
运河,4,,True,in_reference
配音,4,,True,in_reference
防火,4,,True,in_reference
陵墓,4,,True,in_reference
下决心,3,2015.0,True,in_reference
中装,3,2015.0,True,in_reference
事例,3,2015.0,True,in_reference
二胎,3,2015.0,True,in_reference
具体化,3,2015.0,True,in_reference
养育,3,2015.0,True,in_reference
分头,3,2015.0,True,in_reference
列支,3,2015.0,True,in_reference
制衡,3,2015.0,True,in_reference
刻骨铭心,3,2015.0,True,in_reference
华夏,3,2015.0,True,in_reference
参政议政,3,2015.0,True,in_reference
反省,3,2015.0,True,in_reference
叫座,3,2015.0,True,in_reference
可信度,3,2015.0,True,in_reference
哺乳,3,2015.0,True,in_reference
回音,3,2015.0,True,in_reference
国策,3,2015.0,True,in_reference
坊间,3,2015.0,True,in_reference
女方,3,2015.0,True,in_reference
娱乐圈,3,2015.0,True,in_reference
婚礼,3,2015.0,True,in_reference
容忍,3,2015.0,True,in_reference
尝,3,2015.0,True,in_reference
履历,3,2015.0,True,in_reference
平平,3,2015.0,True,in_reference
年货,3,2015.0,True,in_reference
庄重,3,2015.0,True,in_reference
归纳,3,2015.0,True,in_reference
手软,3,2015.0,True,in_reference
批捕,3,2015.0,True,in_reference
揪,3,2015.0,True,in_reference
摘编,3,2015.0,True,in_reference
放过,3,2015.0,True,in_reference
无从,3,2015.0,True,in_reference
无辜,3,2015.0,True,in_reference
杀害,3,2015.0,True,in_reference
查办,3,2015.0,True,in_reference
核定,3,2015.0,True,in_reference
检察官,3,2015.0,True,in_reference
沉疴,3,2015.0,True,in_reference
沉痛,3,2015.0,True,in_reference
津贴,3,2015.0,True,in_reference
淡出,3,2015.0,True,in_reference
烧毁,3,2015.0,True,in_reference
犯人,3,2015.0,True,in_reference
猛,3,2015.0,True,in_reference
男方,3,2015.0,True,in_reference
疲惫,3,2015.0,True,in_reference
监督员,3,2015.0,True,in_reference
矛头,3,2015.0,True,in_reference
知难而进,3,2015.0,True,in_reference
秘诀,3,2015.0,True,in_reference
税法,3,2015.0,True,in_reference
稿子,3,2015.0,True,in_reference
空话,3,2015.0,True,in_reference
纠,3,2015.0,True,in_reference
统战,3,2015.0,True,in_reference
罪犯,3,2015.0,True,in_reference
股份公司,3,2015.0,True,in_reference
自然规律,3,2015.0,True,in_reference
讨好,3,2015.0,True,in_reference
词儿,3,2015.0,True,in_reference
转交,3,2015.0,True,in_reference
辩护,3,2015.0,True,in_reference
过人,3,2015.0,True,in_reference
遵纪守法,3,2015.0,True,in_reference
酿成,3,2015.0,True,in_reference
闭门造车,3,2015.0,True,in_reference
鬼,3,2015.0,True,in_reference
五洲,3,2017.0,True,in_reference
交界,3,2017.0,True,in_reference
介质,3,2017.0,True,in_reference
以免,3,2017.0,True,in_reference
假冒,3,2017.0,True,in_reference
先期,3,2017.0,True,in_reference
利器,3,2017.0,True,in_reference
叹,3,2017.0,True,in_reference
四海,3,2017.0,True,in_reference
在即,3,2017.0,True,in_reference
地壳,3,2017.0,True,in_reference
地震带,3,2017.0,True,in_reference
嫌犯,3,2017.0,True,in_reference
强震,3,2017.0,True,in_reference
惊,3,2017.0,True,in_reference
惊心动魄,3,2017.0,True,in_reference
报到,3,2017.0,True,in_reference
收视,3,2017.0,True,in_reference
月历,3,2017.0,True,in_reference
沿途,3,2017.0,True,in_reference
洗钱,3,2017.0,True,in_reference
测定,3,2017.0,True,in_reference
物性,3,2017.0,True,in_reference
猛增,3,2017.0,True,in_reference
电梯,3,2017.0,True,in_reference
笔录,3,2017.0,True,in_reference
纵,3,2017.0,True,in_reference
结实,3,2017.0,True,in_reference
统筹兼顾,3,2017.0,True,in_reference
网店,3,2017.0,True,in_reference
路数,3,2017.0,True,in_reference
逃匿,3,2017.0,True,in_reference
问询,3,2017.0,True,in_reference
雨情,3,2017.0,True,in_reference
震,3,2017.0,True,in_reference
震级,3,2017.0,True,in_reference
霾,3,2017.0,True,in_reference
中土,3,2018.0,True,in_reference
乡情,3,2018.0,True,in_reference
产地,3,2018.0,True,in_reference
人格,3,2018.0,True,in_reference
优胜劣汰,3,2018.0,True,in_reference
会馆,3,2018.0,True,in_reference
使团,3,2018.0,True,in_reference
公私,3,2018.0,True,in_reference
共性,3,2018.0,True,in_reference
兴办,3,2018.0,True,in_reference
兴盛,3,2018.0,True,in_reference
刀,3,2018.0,True,in_reference
刑,3,2018.0,True,in_reference
功不可没,3,2018.0,True,in_reference
千钧一发,3,2018.0,True,in_reference
压轴,3,2018.0,True,in_reference
取暖,3,2018.0,True,in_reference
各司其职,3,2018.0,True,in_reference
后顾之忧,3,2018.0,True,in_reference
基本功,3,2018.0,True,in_reference
客源,3,2018.0,True,in_reference
尊师重教,3,2018.0,True,in_reference
建筑师,3,2018.0,True,in_reference
强迫,3,2018.0,True,in_reference
恩人,3,2018.0,True,in_reference
抵扣,3,2018.0,True,in_reference
捕,3,2018.0,True,in_reference
救护车,3,2018.0,True,in_reference
敢为人先,3,2018.0,True,in_reference
新德里,3,2018.0,True,in_reference
旋转门,3,2018.0,True,in_reference
星级,3,2018.0,True,in_reference
机具,3,2018.0,True,in_reference
权能,3,2018.0,True,in_reference
村容,3,2018.0,True,in_reference
村居,3,2018.0,True,in_reference
村貌,3,2018.0,True,in_reference
村镇,3,2018.0,True,in_reference
查清,3,2018.0,True,in_reference
检定,3,2018.0,True,in_reference
歪风邪气,3,2018.0,True,in_reference
毛笔,3,2018.0,True,in_reference
水系,3,2018.0,True,in_reference
水网,3,2018.0,True,in_reference
热能,3,2018.0,True,in_reference
照搬,3,2018.0,True,in_reference
生死,3,2018.0,True,in_reference
碳汇,3,2018.0,True,in_reference
离去,3,2018.0,True,in_reference
种植业,3,2018.0,True,in_reference
简约,3,2018.0,True,in_reference
粮仓,3,2018.0,True,in_reference
精深,3,2018.0,True,in_reference
纠偏,3,2018.0,True,in_reference
绕道,3,2018.0,True,in_reference
群团,3,2018.0,True,in_reference
荒漠化,3,2018.0,True,in_reference
蔚然成风,3,2018.0,True,in_reference
融化,3,2018.0,True,in_reference
融洽,3,2018.0,True,in_reference
言行,3,2018.0,True,in_reference
计划单列市,3,2018.0,True,in_reference
议,3,2018.0,True,in_reference
议事日程,3,2018.0,True,in_reference
诗意,3,2018.0,True,in_reference
货值,3,2018.0,True,in_reference
贴现,3,2018.0,True,in_reference
转眼间,3,2018.0,True,in_reference
轮岗,3,2018.0,True,in_reference
造像,3,2018.0,True,in_reference
邻里,3,2018.0,True,in_reference
集思广益,3,2018.0,True,in_reference
一往无前,3,2019.0,True,in_reference
一整套,3,2019.0,True,in_reference
一本正经,3,2019.0,True,in_reference
世世代代,3,2019.0,True,in_reference
东西南北,3,2019.0,True,in_reference
中路,3,2019.0,True,in_reference
举止,3,2019.0,True,in_reference
交朋友,3,2019.0,True,in_reference
优抚,3,2019.0,True,in_reference
会师,3,2019.0,True,in_reference
会旗,3,2019.0,True,in_reference
伟人,3,2019.0,True,in_reference
体面,3,2019.0,True,in_reference
何去何从,3,2019.0,True,in_reference
供职,3,2019.0,True,in_reference
侨胞,3,2019.0,True,in_reference
倍加,3,2019.0,True,in_reference
倍感,3,2019.0,True,in_reference
停息,3,2019.0,True,in_reference
僵化,3,2019.0,True,in_reference
充,3,2019.0,True,in_reference
公式,3,2019.0,True,in_reference
共处,3,2019.0,True,in_reference
凭着,3,2019.0,True,in_reference
出乎意料,3,2019.0,True,in_reference
出没,3,2019.0,True,in_reference
击落,3,2019.0,True,in_reference
动真格,3,2019.0,True,in_reference
勤劳,3,2019.0,True,in_reference
华裔,3,2019.0,True,in_reference
单项,3,2019.0,True,in_reference
卫队,3,2019.0,True,in_reference
厌恶,3,2019.0,True,in_reference
参评,3,2019.0,True,in_reference
反击,3,2019.0,True,in_reference
叔叔,3,2019.0,True,in_reference
取样,3,2019.0,True,in_reference
变本加厉,3,2019.0,True,in_reference
变速箱,3,2019.0,True,in_reference
另起炉灶,3,2019.0,True,in_reference
同班,3,2019.0,True,in_reference
名作,3,2019.0,True,in_reference
名言,3,2019.0,True,in_reference
嗅,3,2019.0,True,in_reference
困顿,3,2019.0,True,in_reference
国别,3,2019.0,True,in_reference
坐享其成,3,2019.0,True,in_reference
坐实,3,2019.0,True,in_reference
城际,3,2019.0,True,in_reference
增压,3,2019.0,True,in_reference
外企,3,2019.0,True,in_reference
天下为公,3,2019.0,True,in_reference
如愿以偿,3,2019.0,True,in_reference
姐姐,3,2019.0,True,in_reference
尖,3,2019.0,True,in_reference
展露,3,2019.0,True,in_reference
