term,n,freq,doc_freq,PMI,LRent,in_reference,status
hậu (IPCC) của Liên Hợp,5,2,2,29.663,4.135,False,new
"dấu hiệu suy giảm,CHANGE tổ",5,2,2,29.662,3.61,False,new
duy trì sự chênh lệch,5,2,2,29.661,7.357,False,new
Phép tính đấy đúng thì,5,2,2,29.66,6.646,False,new
vào thủ đô Pariscủa Pháp,5,2,2,29.66,9.632,False,new
khoa học đặc biệtvề quỹ,5,2,2,29.66,6.227,False,new
"với thông điệp chính: ""Điều",5,2,2,29.66,7.168,False,new
bóng bay. Nhưng chắc chắn,5,2,2,29.66,7.788,False,new
Khối cầu sẽ ôm trọn,5,2,2,29.659,4.136,False,new
sử. Taylor Swift là người,5,2,2,29.658,5.103,False,new
"The Coffee House, họ mong",5,2,2,29.657,7.18,False,new
"lọt vào ""mắt xanh"" của",5,2,2,29.657,9.421,False,new
âm nhạc... Theo dữ liệu,5,2,2,29.656,9.416,False,new
thấy anh lính đặc chủng,5,2,2,29.656,5.733,False,new
TIẾP phục vụ khách hàng.,5,2,2,29.655,3.789,False,new
"diễn ra tại Shrine Auditorium,",5,2,2,29.655,4.341,False,new
bố đẫm máu nhằm vào,5,2,2,29.654,6.987,False,new
thiết kế web 7. Chia,5,2,2,29.653,5.016,False,new
"thu hút. Thậm chí, giá",5,2,2,29.653,8.5,False,new
"số xe. Bà Klawe, một",5,2,2,29.652,9.604,False,new
mãi không muốn về. 2.,5,3,3,29.651,6.988,False,new
"Cup 2024, Nguyễn Xuân Son",5,3,3,29.65,4.785,False,new
kính thực tế ảo Oculus,5,2,2,29.649,4.785,False,new
gen chịu trách nhiệm điều,5,2,2,29.649,6.02,False,new
truy tìm tội phạm đầy,5,2,2,29.649,7.569,False,new
Trương Gia Bình vừa vui,5,2,2,29.648,6.558,False,new
đồng như Thư viện Ước,5,2,2,29.647,5.71,False,new
"dàng hơn. Lúc đó, TOPICA",5,2,2,29.646,2.71,False,new
"cái nĩa, túi và giấy",5,2,2,29.645,7.174,False,new
"AI, bày tỏ quan ngại",5,2,2,29.645,6.427,False,new
kế web 7. Chia dự,5,2,2,29.644,5.186,False,new
mới: Điều phi thường nhỏ,5,2,2,29.642,6.234,False,new
"hội còn quá khô khan,",5,2,2,29.642,2.839,False,new
"bối tham nhũng, FIFA sẽ",5,2,2,29.64,7.369,False,new
cắt bỏ tiết mục thả,5,2,2,29.64,5.458,False,new
hội ẩm thực Pháp 2024),5,4,4,29.639,4.082,False,new
khách hàng sẽ “trung thành”,5,2,2,29.639,4.458,False,new
của Vụ trưởng Vụ Quản,5,2,2,29.638,7.44,False,new
trợ CAC xây dựng nền,5,2,2,29.638,3.772,False,new
thêm câu hỏi: Giải pháp,5,2,2,29.638,9.195,False,new
"độc quyền. Nhìn chung, trong",5,2,2,29.637,9.537,False,new
kiến tỉ đồng. Ông Hạnh,5,2,2,29.637,5.918,False,new
thách dọn rác. xuất hiện,5,2,2,29.637,7.331,False,new
"được"". Đừng nhìn vào chuyện",5,2,2,29.636,5.142,False,new
một cây bút chì lớn,5,2,2,29.634,9.048,False,new
"chính mình. Sáng 14/7, chiến",5,2,2,29.634,7.928,False,new
"người đã ""chộn rộn"" hết",5,2,2,29.633,8.629,False,new
Hong Sang Soo và Kim,5,3,2,29.631,6.917,False,new
cây đũa thần hiệu nghiệm,5,2,2,29.63,8.64,False,new
"nhà tạm ở làng Ketermaya,",5,2,2,29.629,4.505,False,new
USD 1.000.000 USD tùy theo,5,2,2,29.628,7.492,False,new
"có The Coffee House, app",5,2,2,29.627,8.417,False,new
"bình luận, livestream) và chia",5,2,2,29.627,6.445,False,new
Tập đoàn Dầu khí quốc,5,2,2,29.626,5.783,False,new
"ngưỡng"". Ngày vượt ngưỡng là",5,2,2,29.626,5.814,False,new
Giới trẻ hưởng ứng mãnh,5,2,2,29.626,2.674,False,new
động võ thuật. Diễn viên,5,2,2,29.626,8.729,False,new
"trên Now hay GrabFood, The",5,2,2,29.625,9.411,False,new
tịch Trương Gia Bình vừa,5,2,2,29.625,4.973,False,new
"vàoGrabFoodhay Now, đặc biệt trong",5,2,2,29.624,4.894,False,new
còn giữ cổ phần. Tỷ,5,2,2,29.624,6.517,False,new
"Tháng 10/2021, Bloomberg cho thấy",5,2,2,29.624,9.053,False,new
và Now làVinID. Bên cạnh,5,2,2,29.624,10.364,False,new
nhạc bên bờ biển ngoài,5,2,2,29.623,8.014,False,new
bơi về phía bờ biển,5,2,2,29.623,6.695,False,new
"Long, tỉnh Quảng Ninh là",5,2,2,29.623,7.713,False,new
ĐH Khoa học Xã hội,5,4,2,29.622,7.388,False,new
"0%/năm, lãi suất USD ở",5,2,2,29.622,5.343,False,new
"báo cáo từ EU, gã",5,2,2,29.621,4.315,False,new
"còn thu hút. Thậm chí,",5,2,2,29.621,8.937,False,new
"trường""- anh Đỗ Việt Anh",5,2,2,29.621,4.75,False,new
kết xanh hóa. Yêu cầu,5,2,2,29.621,9.556,False,new
hình. Lứa diễn viên trẻ,5,2,2,29.621,6.614,False,new
thay vì nghĩ ngợi lung,5,2,2,29.619,6.57,False,new
"có lời giải"". ""Và cả",5,2,2,29.618,10.691,False,new
Mảnh ghép này giúp The,5,2,2,29.616,3.438,False,new
"ký ứng dụngVinID, chủ cửa",5,2,2,29.616,5.122,False,new
"trộm nhựa"",... cùng hàng loạt",5,2,2,29.616,6.191,False,new
lập đỉnh đồng (đóng cửa,5,2,2,29.615,5.813,False,new
"đổi gì đi chăng nữa"",",5,2,2,29.614,3.983,False,new
"2021, ông James Wallace, người",5,2,2,29.614,5.622,False,new
được Kẻ Trộm Nhựa phát,5,2,2,29.613,8.411,False,new
ồn trắng Tôi thích nghe,5,2,2,29.612,6.709,False,new
thành những chiếc tote bag,5,2,2,29.611,4.548,False,new
nhà khoa học Jeffrey C.,5,4,2,29.61,5.739,False,new
"toàn cầu này"", CEO FPT",5,2,2,29.61,7.738,False,new
"thoải mái. Bên cạnh đó,",5,3,3,29.609,8.935,False,new
talk show nâng cao nhận,5,2,2,29.609,4.424,False,new
"trước"", ông Trung kể lại.",5,2,2,29.608,5.108,False,new
"cũng thấy cơ hội... ""Lúc",5,2,2,29.607,7.609,False,new
liệu. Thậm chí NASA không,5,2,2,29.607,6.639,False,new
phí khổng lồ đó. Đó,5,2,2,29.606,3.068,False,new
"doanh nhân thực thụ)"", Shark",5,2,2,29.606,5.704,False,new
"sinh lớp 5, trường Marie",5,2,2,29.605,4.544,False,new
Truyền cảm hứngdo cộng đồng,5,2,2,29.604,7.413,False,new
VCCA giới thiệu triển lãm,5,2,2,29.604,3.794,False,new
"Nam Á"", Chủ tịch Nguyễn",5,2,2,29.603,5.28,False,new
tinh ấm lên thêm 2oC,5,2,2,29.602,5.052,False,new
tiểu bang Texas sau khi,5,2,2,29.602,9.265,False,new
"thứ Sáu, ngày 5/04/2024 tại",5,4,4,29.601,9.7,False,new
chặn Trái Đất nóng lên,5,2,2,29.601,5.988,False,new
"cách: Một là, tham gia",5,2,2,29.6,5.697,False,new
(đóng cửa phiên giao dịch,5,2,2,29.599,3.388,False,new
đối tượng startupnào? Các startup,5,2,2,29.598,8.414,False,new
"mức độ này thôi"". ""Đây",5,2,2,29.598,4.203,False,new
ví dụ mô hình Gojek,5,2,2,29.598,5.047,False,new
sức chịu đựng. Hơn người,5,2,2,29.598,9.402,False,new
"Để biết câu trả lời,",5,2,2,29.597,5.557,False,new
chủ tịch VFF Nguyễn Xuân,5,2,2,29.597,7.377,False,new
axit nhưng lại mất bớt,5,2,2,29.597,3.317,False,new
nhưng lại mất bớt oxy.,5,2,2,29.597,6.257,False,new
nguyên nhân cái chết. Hai,5,2,2,29.597,7.528,False,new
của Đường Tăng. Tạo hình,5,2,2,29.597,11.481,False,new
Đường Tăng. Tạo hình của,5,2,2,29.597,9.508,False,new
trúng thầu Dự án đầu,5,2,2,29.596,6.837,False,new
bịIsrael gọi là “sự đầu,5,2,2,29.596,3.795,False,new
"thể nói, đêm gala Better",5,2,2,29.596,2.561,False,new
"Scientist) nào. ""Chúng tôi có",5,2,2,29.595,4.679,False,new
Theo thông tin từ tờ,5,2,2,29.595,6.431,False,new
chân nhỏ bé. Mọi việc,5,2,2,29.595,9.938,False,new
"tính ""viễn tưởng"" cho tương",5,2,2,29.594,6.978,False,new
"tìm vốn’rằng, TOPICA đã gặp",5,2,2,29.594,8.247,False,new
doanh tốt hơn NHƯ THẾ,5,2,2,29.593,5.452,False,new
"với môi trường. ""Anh hùng",5,2,2,29.593,9.385,False,new
"của khách hàng"". ""Như The",5,2,2,29.592,9.997,False,new
"Insider năm 2021, ông James",5,2,2,29.59,2.803,False,new
"năm 2021, ông James Wallace,",5,2,2,29.59,5.366,False,new
sở dữ liệu khổng lồ.,5,2,2,29.59,6.038,False,new
đến năm tới? 2- Về,5,2,2,29.589,9.274,False,new
startup sau này noi theo.,5,2,2,29.589,6.26,False,new
"công"" do Công ty Tư",5,2,2,29.587,2.96,False,new
"thành phố Hồ Chí Minh,",5,2,2,29.587,7.201,False,new
"biến từ bơ, kem hay",5,3,3,29.586,9.463,False,new
"muốn nghỉ ngơi, ăn chơi",5,3,3,29.586,8.484,False,new
xôi để thỉnh kinh chứ,5,3,3,29.586,3.732,False,new
"Mỹ. Tuy nhiên, giai điệu",5,2,2,29.586,5.999,False,new
tới? Do Ventures khi sinh,5,2,2,29.585,5.723,False,new
lũ lụt và hạn hán,5,2,2,29.585,5.528,False,new
"tâm chỗ ngồi đẹp, khu",5,2,2,29.584,5.335,False,new
địa phương đến bơi khỏa,5,2,2,29.584,4.477,False,new
viên di chuyển cờ Iran,5,2,2,29.584,4.317,False,new
"tưởng (pre-seed), nếu có team",5,2,2,29.583,5.517,False,new
bố nhằm vào tòa soạn,5,2,2,29.583,3.33,False,new
rác sẽ biến mất. Mọi,5,2,2,29.583,5.042,False,new
"huy hiệu FPT, Chủ tịch",5,2,2,29.582,6.786,False,new
chị Linh kể lại. The,5,2,2,29.582,6.879,False,new
xắn Cư dân mạng không,5,2,2,29.582,4.835,False,new
"hình ""Quái vật nhựa"" được",5,2,2,29.579,9.879,False,new
Bách Hà và Trần Khôn.,5,2,2,29.578,3.134,False,new
"trời rơi xuống, hay dễ",5,2,2,29.576,5.617,False,new
sống trong rác. Mưa lớn,5,2,2,29.576,7.583,False,new
rác nhựa từ 190gr/ ngày,5,2,2,29.576,8.481,False,new
"trước tình trạng rác nhựa,",5,2,2,29.574,7.155,False,new
Để góp phần lan toả,5,2,2,29.573,6.115,False,new
thế nào? Điểm tốt Gần,5,2,2,29.571,6.914,False,new
"cho bán đảo Sơn Trà,",5,2,2,29.571,7.332,False,new
"Tech như Google, Amazon hay",5,2,2,29.57,5.949,False,new
"hỗ trợ biển hiệu, sắp",5,2,2,29.57,7.233,False,new
mình The Coffee House. Một,5,2,2,29.57,8.027,False,new
cặp đôi diễn viên chínhDương,5,2,2,29.57,3.204,False,new
bại nhanh sửa sai nhanh,5,2,2,29.569,4.827,False,new
mặt bầu bĩnh trẻ con,5,2,2,29.569,7.54,False,new
hành động võ thuật. Diễn,5,2,2,29.569,5.687,False,new
luôn tìm cách lẩn tránh,5,2,2,29.568,8.593,False,new
"chưa từng thấy. Thế nhưng,",5,2,2,29.568,8.33,False,new
gia nhập CyberAgent. Không lâu,5,2,2,29.567,6.388,False,new
"đẩy tăng trưởng GRDP, cải",5,2,2,29.566,4.315,False,new
"ngành Truyền thông Tiếp thị,",5,2,2,29.565,6.885,False,new
tràn màu sắc. Trong tiềm,5,2,2,29.565,5.044,False,new
"đoàn khác, Standard đang thiếu",5,2,2,29.564,6.347,False,new
"của ""ông trùm"" phần mềm",5,2,2,29.563,10.393,False,new
"khác. Rõ ràng, chúng ta",5,2,2,29.563,8.252,False,new
"thế nhỉ ""năm tới mình",5,2,2,29.562,9.278,False,new
"Nam (NIC) tại Hòa Lạc,",5,2,2,29.562,2.648,False,new
tại ngập tràn rác thải,5,2,2,29.562,9.779,False,new
"tổng đài taxi, nhưng dành",5,2,2,29.561,6.201,False,new
Syria bế theo một đứa,5,2,2,29.561,4.132,False,new
hạn hán trên diện rộng.,5,2,2,29.561,5.456,False,new
nhiên liệu hóa thạch. Và,5,2,2,29.56,7.229,False,new
"cũ. Thế nhưng theo FT,",5,2,2,29.559,3.218,False,new
đó băng bó và quấn,5,2,2,29.559,4.296,False,new
cử của WeChoice Awards 2023sẽ,5,2,2,29.558,3.038,False,new
xô đổ nhiều kỷ lục,5,2,2,29.557,6.051,False,new
Tesla. “Thế giới kinh doanh,5,2,2,29.557,4.678,False,new
Trung thành Tờ FT nhận,5,2,2,29.557,8.764,False,new
1/540. 4. AI của Microsoft,5,2,2,29.557,3.577,False,new
Vua phá lưới và Cầu,5,2,2,29.556,3.946,False,new
"""Nền tảng thương mại điện",5,3,3,29.555,3.999,False,new
tướng Chính phủ. Cũng tại,5,2,2,29.555,6.153,False,new
Director) của The Coffee House,5,2,2,29.555,3.184,False,new
minh hơn. Ủy ban Nobel,5,2,2,29.555,5.177,False,new
"thể tăng nhanh. Ví dụ,",5,2,2,29.553,4.654,False,new
chung cuộc. Tân Hoa hậu,5,2,2,29.553,8.221,False,new
"Những việc mệt mỏi, đáng",5,2,2,29.552,9.231,False,new
Số quần áo cũ này,5,2,2,29.552,8.208,False,new
từng chiếc găng tay nhựa,5,2,2,29.551,7.669,False,new
"cửa hàng, The Coffee House",5,2,2,29.55,7.138,False,new
tôi sẽ hỗ trợ. *Tầm,5,2,2,29.55,3.72,False,new
ở một trại tị nạn,5,2,2,29.55,9.437,False,new
phán. Thỏa thuận này có,5,2,2,29.549,4.679,False,new
Innovation Hub. Trong một bài,5,2,2,29.548,5.201,False,new
Viện Kiểm sát nhân dân,5,3,2,29.547,7.383,False,new
"phải chịu đựng, đang chết",5,2,2,29.547,7.817,False,new
fund raising tốt nhưng là,5,2,2,29.546,5.814,False,new
"đóng cửa, chuỗi cung ứng",5,2,2,29.546,7.778,False,new
đồng hồ sinh học. Khám,5,2,2,29.546,4.67,False,new
“chỉnh” đồng hồ sinh học.,5,2,2,29.546,3.691,False,new
"Đại Lục hồi tháng 3,",5,2,2,29.544,7.794,False,new
tính bảng Galaxy Tab A,5,3,2,29.543,7.722,False,new
Hỏi vậy ở giai đoạn,5,2,2,29.543,5.573,False,new
trung vào ‘DO’ thôi. Những,5,2,2,29.542,8.136,False,new
hội thăng tiến rộng mở.,5,2,2,29.542,4.785,False,new
toát lên đẳng cấp quý,5,4,4,29.54,6.271,False,new
ung thư... Và cũng chính,5,2,2,29.539,5.711,False,new
"nhiệt độ ở ngưỡng 1.5oC,",5,2,2,29.538,4.069,False,new
viên. Dương Dương thần thái,5,2,2,29.538,6.381,False,new
Chính phủ Nguyễn Xuân Phúc,5,4,4,29.537,6.737,False,new
"Bảo chính là ""đối thủ""",5,2,2,29.536,4.581,False,new
"nhiều đơn vị gặp"". ""Chúng",5,2,2,29.535,5.213,False,new
chìm xuống dưới mực nước,5,2,2,29.535,7.409,False,new
vấn nạn săn bắn ở,5,2,2,29.535,8.929,False,new
trẻ hưởng ứng mãnh liệt,5,2,2,29.535,6.862,False,new
dịch vụ… nằm ngoài khu,5,2,2,29.533,6.244,False,new
che đậy các loại âm,5,2,2,29.532,5.331,False,new
"vài trăm nghìn USD, kỳ",5,2,2,29.532,7.141,False,new
"răn đe ông lớn này,",5,2,2,29.531,5.616,False,new
tướng Phạm Minh Chính hiểu,5,2,2,29.531,4.864,False,new
ngại lấm bẩn để tìm,5,3,3,29.53,5.207,False,new
hiện nay. Thậm chí S&P,5,2,2,29.53,4.856,False,new
dòng tiền. Kinh nghiệm ấy,5,2,2,29.529,7.852,False,new
tên tuổi lớn nhưQuách Phú,5,2,2,29.529,6.884,False,new
Châu Á Thái Bình Dương,5,5,5,29.527,7.497,False,new
"Ứng dụng giải trí"" thuộc",5,2,2,29.527,6.822,False,new
chọn ngôn ngữ tiếng Anh.,5,2,2,29.527,5.959,False,new
"xe. Bà Klawe, một thành",5,2,2,29.526,7.122,False,new
đi từ bờ biển Thổ,5,2,2,29.525,5.693,False,new
đón Giáng sinh. Chính vì,5,2,2,29.525,8.74,False,new
Bảo. Phim thể hiện đậm,5,2,2,29.525,2.937,False,new
cấp dưới. Ông thường xuyên,5,2,2,29.524,6.724,False,new
"tố tiện lợi, sai con",5,2,2,29.523,5.105,False,new
hoạch Đầu tư tỉnh Khánh,5,2,2,29.522,2.917,False,new
nhưmột người mộng du đi,5,2,2,29.522,4.965,False,new
đây? Tương lai không ai,5,2,2,29.522,5.431,False,new
"nhân sự?"" Từ bài toán",5,2,2,29.521,8.815,False,new
"nữ thoát y, qua đó",5,2,2,29.52,8.278,False,new
"bằng cách mở app VinShop,",5,2,2,29.52,6.576,False,new
phá” cùng tinh thần xuyên,5,2,2,29.518,3.657,False,new
Làm ngay bây giờ Tôi,5,2,2,29.517,5.897,False,new
loại mực in gốc nước,5,2,2,29.517,8.511,False,new
"bạo, liều lĩnh nhưng rất",5,2,2,29.516,4.646,False,new
giành ngôi vô địch ASEAN,5,2,2,29.516,5.91,False,new
mốc “chỉnh” đồng hồ sinh,5,2,2,29.516,7.345,False,new
chuyện truy tìm tội phạm,5,2,2,29.516,5.638,False,new
"cùng phát triển"". Bảo Bảo",5,2,2,29.514,7.955,False,new
Giới Di Động và Điện,5,2,2,29.514,4.054,False,new
quy hoạch tỉnh Bình Định,5,2,2,29.514,7.07,False,new
"kể lại rằng ""Nhà cà",5,2,2,29.513,5.734,False,new
minh châu Âu (EU) tại,5,2,2,29.513,7.87,False,new
hiện bà Nguyễn Thị Bích,5,2,2,29.513,5.148,False,new
viên trẻ tuổi Ngô Diệc,5,2,2,29.513,4.099,False,new
"đón triệu khách ""Đừng nghĩ",5,2,2,29.512,7.64,False,new
(IPCC) của Liên Hợp Quốc,5,2,2,29.512,3.936,False,new
"dịch,CHANGE và WildAid liên tiếp",5,2,2,29.512,3.128,False,new
Nhà Hàng Việt Nam (RAV),5,2,2,29.51,4.199,False,new
"mắt hết sức thảm thiết,",5,2,2,29.509,3.905,False,new
quan điểm tương tự. FED,5,2,2,29.508,5.138,False,new
liệu hóa thạch. Và Hoa,5,2,2,29.508,3.816,False,new
"thoát y, qua đó phá",5,2,2,29.507,7.466,False,new
nữ diễn viên Huyền Lizzie,5,2,2,29.507,4.563,False,new
"Google DeepMind, bày tỏ sự",5,2,2,29.506,8.955,False,new
"kém và ít rủi ro"",",5,2,2,29.505,3.08,False,new
"James Wallace, người từng viết",5,2,2,29.504,6.598,False,new
hiểm ở ASEAN. Để phục,5,2,2,29.504,4.784,False,new
nhằm ngăn chặn nguy cơ,5,2,2,29.504,7.892,False,new
"không với túi nylon"", ""Thử",5,2,2,29.504,6.555,False,new
Tư. Cả hai nhân vật,5,2,2,29.504,4.665,False,new
chiếu vào ngày 29/4. 6.,5,2,2,29.504,6.697,False,new
"(bên phải), đã đại diện",5,2,2,29.503,6.07,False,new
là ai? Khách muốn gì?,5,2,2,29.502,8.902,False,new
"ngành xe hơi, dược phẩm",5,2,2,29.502,9.28,False,new
thoa giữa nền văn hoá,5,3,3,29.501,3.327,False,new
tế. Ẩm thực Pháp khiến,5,4,4,29.499,6.002,False,new
"hộ, vì dẫu sao người",5,2,2,29.499,5.452,False,new
Thái Lan. Đến với huyện,5,3,3,29.498,6.626,False,new
"đăng ký ứng dụngVinID, chủ",5,2,2,29.494,7.951,False,new
"than, đặt tại Nam Phi.",5,2,2,29.494,2.332,False,new
"Ví dụ điển hình nhất,",5,2,2,29.494,7.849,False,new
"Đức, Ý... Từ các mặt",5,2,2,29.491,7.389,False,new
"suy giảm,CHANGE tổ chức xã",5,2,2,29.491,5.593,False,new
lục I về Tiêu chí,5,2,2,29.49,5.818,False,new
trị mới. Geoffrey Hinton và,5,2,2,29.49,8.681,False,new
kể lại. The Coffee House,5,2,2,29.49,7.301,False,new
"hoàn thuế nhập khẩu..."", ông",5,2,2,29.489,10.083,False,new
"mức ""net zero"" vào năm",5,2,2,29.488,9.105,False,new
ông Trương Gia Bình khẳng,5,2,2,29.487,5.696,False,new
"khóa tài khoản, nếu đăng",5,2,2,29.487,5.799,False,new
bị phá hủy. Nhân chứng,5,2,2,29.487,6.652,False,new
chơi game PC cầm tay,5,2,2,29.487,8.362,False,new
McKinsey Company Việt Nam cùng,5,4,2,29.485,5.302,False,new
nguồn nhiên liệu hóa thạch.,5,2,2,29.485,4.886,False,new
Mireia Lalaguna. Đại diện Việt,5,2,2,29.485,4.915,False,new
ngưỡng mộ vì toát lên,5,4,4,29.484,7.896,False,new
"trúc protein. Trước đây, việc",5,2,2,29.484,6.805,False,new
"sinh nhật vui vẻ, mong",5,2,2,29.484,6.295,False,new
động Sales và Marketing. Công,5,2,2,29.483,6.003,False,new
nhớ biển số xe. Bà,5,2,2,29.483,6.532,False,new
vượt ngoài tầm kiểm soát.,5,2,2,29.483,6.712,False,new
ngân hàng cần cắt gọt,5,2,2,29.483,3.792,False,new
"sẻ: ""Đây là thử thách",5,2,2,29.482,3.058,False,new
"cũ, trả lại mùa hè",5,4,4,29.481,5.984,False,new
mục đích phô trương công,5,3,2,29.481,6.763,False,new
tảng Đi Chợ vốn được,5,2,2,29.481,6.352,False,new
"xác thì, ""toxic"" xuất hiện",5,2,2,29.481,8.324,False,new
tư khoảng Data Scientists và,5,2,2,29.48,8.673,False,new
xây dựng bấy lâu nay.,5,2,2,29.48,8.857,False,new
"Hơn bao giờ hết, môi",5,2,2,29.48,4.197,False,new
"tin tức, kênh mạng xã",5,4,4,29.479,4.71,False,new
bà chủ của Wolf Down,5,2,2,29.478,4.955,False,new
bệnh viện. Tiền đạo này,5,2,2,29.478,8.324,False,new
Đất đầy rẫy những thảm,5,2,2,29.478,3.347,False,new
tìm tội phạm đầy ly,5,2,2,29.478,7.362,False,new
"cảm, dễ tổn thương, và",5,2,2,29.477,8.423,False,new
"khá khó, hãy hiểu đơn",5,2,2,29.476,7.527,False,new
của mình. WeChoice Awards- Giải,5,2,2,29.476,8.847,False,new
"sản xuất,BOO sử dụng sợi",5,2,2,29.476,6.17,False,new
sáo rỗng với nhiều người.,5,2,2,29.475,5.252,False,new
The Coffee House tìm ly,5,2,2,29.475,7.438,False,new
xa này. Tôi bị sốc.,5,2,2,29.475,4.255,False,new
ngơi vừa thử vận đỏ,5,3,3,29.474,4.137,False,new
"công nghệ phải ""té ghế""",5,2,2,29.474,5.205,False,new
"ông Hạnh nói. ""Tôi muốn",5,2,2,29.472,9.984,False,new
gia (bên trái) trao giải,5,2,2,29.472,6.972,False,new
Môi trường Trần Hồng Hà,5,2,2,29.472,5.232,False,new
anh chị là: Thay vì,5,2,2,29.471,9.931,False,new
ở khu vực vé GA,5,2,2,29.471,6.074,False,new
Bin xoay quanh một mật,5,2,2,29.47,5.197,False,new
phần nào bào mòn lợi,5,2,2,29.469,6.849,False,new
hồi; lãi suất USD trên,5,2,2,29.468,5.13,False,new
"dụng giải trí"" thuộc Smart",5,2,2,29.468,3.572,False,new
đẫm máu nhằm vào thủ,5,2,2,29.467,5.721,False,new
"tại, Bill Gates vẫn giữ",5,2,2,29.466,5.066,False,new
Bộ trưởng Trương Minh Tuấn,5,2,2,29.465,7.436,False,new
"tập trung. Vì thế, tôi",5,2,2,29.465,9.377,False,new
Syria đứng sau cánh cửa,5,2,2,29.464,4.742,False,new
Khoảnh khắc ông Hoàng Văn,5,2,2,29.463,6.358,False,new
Dạo này sao thấy lắm,5,2,2,29.463,3.591,False,new
"tăng trưởng GRDP, cải thiện",5,2,2,29.461,9.131,False,new
Ảnh: Reuters. Các chiến binh,5,2,2,29.461,7.733,False,new
"dụ, mỗi chiếc bát dùng",5,2,2,29.46,5.779,False,new
"đó mở rộng ra. ""VinShop",5,2,2,29.46,4.989,False,new
Đức Hoa) mà bị rơi,5,2,2,29.46,5.093,False,new
"hỏi thường gặp, xây dựng",5,2,2,29.459,6.84,False,new
"trường theo cách: Một là,",5,2,2,29.458,5.573,False,new
hoang dã nguy cấp đều,5,2,2,29.458,6.205,False,new
tất cả đều ấp ủ,5,2,2,29.456,6.718,False,new
CEO David Millstone của hãng,5,2,2,29.455,8.418,False,new
"sông bị đóng băng, bất",5,2,2,29.455,5.813,False,new
"tảng trang tin tức, kênh",5,4,4,29.453,3.982,False,new
"Tỷ phú Gates, người từ",5,2,2,29.453,8.004,False,new
Thành Lý Thần Hai thành,5,2,2,29.452,7.7,False,new
lịch năm mới: 1. New,5,3,3,29.451,4.927,False,new
của châu Á. 7. Hong,5,3,3,29.45,7.95,False,new
viên Màn ảnh) lần thứ,5,2,2,29.45,7.484,False,new
tại bãi biển Boulders trên,5,3,3,29.449,11.094,False,new
Huỳnh phân tích. Chính vì,5,2,2,29.449,8.268,False,new
"chẳng nên non, cả hiệp",5,2,2,29.449,7.199,False,new
làm thật chi tiết. Danh,5,2,2,29.448,6.645,False,new
tìm cách lẩn tránh vấn,5,2,2,29.448,6.55,False,new
năng còn tăng. Ông Hiếu,5,2,2,29.448,5.234,False,new
"trong tiếng Latin cổ, còn",5,2,2,29.448,11.46,False,new
"tiếng Latin cổ, còn trong",5,2,2,29.448,8.276,False,new
trúc Dinh Độc Lập từ,5,2,2,29.448,6.78,False,new
"Đặc biệt, thầy Nguyễn Xuân",5,2,2,29.448,7.156,False,new
đổ mồ hôi và cả,5,2,2,29.448,8.661,False,new
mồ hôi và cả đổ,5,2,2,29.448,5.003,False,new
"phần mềm đồ hoạ, khiến",5,2,2,29.447,8.748,False,new
"Coffee House, app này vẫn",5,2,2,29.446,4.562,False,new
"Theo Wallace, Bill đặc biệt",5,2,2,29.446,9.729,False,new
án Better Choice Awards (bên,5,2,2,29.446,2.666,False,new
"đổi số. Cụ thể, FPT",5,2,2,29.445,6.46,False,new
thu trên Tiki Ngon vốn,5,2,2,29.445,8.096,False,new
"ấm hơn, hòa tan ngày",5,2,2,29.445,9.237,False,new
(Lô Am) và ba người,5,2,2,29.445,5.103,False,new
"VAMC. Từ đó, chi phí",5,2,2,29.444,4.494,False,new
hậu. Giữa bối cảnh những,5,2,2,29.444,6.011,False,new
Độ để nghiên cứu phật,5,3,3,29.443,2.731,False,new
"chính. Trong tháng 5, FPT",5,2,2,29.442,6.17,False,new
châu Á vào quý 4/2021,5,2,2,29.442,4.4,False,new
"tuổi lớn như Meta (Facebook),",5,2,2,29.442,4.436,False,new
thuật đương đại VCCA giới,5,2,2,29.442,6.791,False,new
hơn mất. Đem hàng vô,5,2,2,29.441,7.794,False,new
tấm lá chắn bảo vệ,5,2,2,29.441,6.871,False,new
biến đổi khí hậu. Giữa,5,2,2,29.441,6.064,False,new
phim Bắc Kinh. Phim sẽ,5,2,2,29.441,8.548,False,new
cầm trịch bởi đạo diễn,5,3,2,29.439,7.218,False,new
"làm, tôi thường ngắt kết",5,2,2,29.439,5.262,False,new
rút ra khỏi khí quyển.,5,2,2,29.439,4.796,False,new
lan toả thông điệp sống,5,2,2,29.439,7.857,False,new
nghiêm nghị lột xác thành,5,2,2,29.439,8.079,False,new
"mềm đồ hoạ, khiến chúng",5,2,2,29.438,3.353,False,new
"sắp xếp giai đoạn 2020,",5,2,2,29.437,8.295,False,new
"hoàng, phá kỷ lục trên",5,4,2,29.436,5.13,False,new
tần số khác nhau. Tiếng,5,2,2,29.435,4.778,False,new
bên khinh’. ‘Ngựa có thể,5,2,2,29.435,10.345,False,new
thắc mắc: tại sao con,5,2,2,29.431,6.444,False,new
ý nghĩa. Ví dụ như,5,2,2,29.43,9.78,False,new
"trang ""Bách khoa toàn thư",5,2,2,29.428,7.427,False,new
"of the Year"" là danh",5,2,2,29.428,6.974,False,new
phủ đã phê duyệt Chương,5,2,2,29.427,2.825,False,new
