term,n,freq,doc_freq,PMI,LRent,in_reference,status
仿佛 置身 古典 园林 充满,5,6,6,15.34,6.577,False,new
置身 古典 园林 充满 中国,5,6,6,15.34,6.267,False,new
古典 园林 充满 中国 风,5,6,6,15.34,5.429,False,new
充满 中国 风 的 园林,5,6,6,15.34,6.537,False,new
中国 风 的 园林 美景,5,6,6,15.34,7.472,False,new
风 的 园林 美景 给,5,6,6,15.34,8.177,False,new
园林 美景 给 罗马尼亚 一带,5,6,6,15.34,2.261,False,new
美景 给 罗马尼亚 一带 一路,5,6,6,15.34,5.31,False,new
给 罗马尼亚 一带 一路 倡议,5,6,6,15.34,9.383,False,new
罗马尼亚 一带 一路 倡议 研究所,5,6,6,15.34,5.422,False,new
一带 一路 倡议 研究所 主任,5,6,6,15.34,8.397,False,new
倡议 研究所 主任 马尔切拉 加内亚,5,6,6,15.34,3.39,False,new
研究所 主任 马尔切拉 加内亚 留下,5,6,6,15.34,6.366,False,new
马尔切拉 加内亚 留下 了 深刻,5,6,6,15.34,3.46,False,new
加内亚 留下 了 深刻 印象,5,6,6,15.34,3.72,False,new
留下 了 深刻 印象 你,5,6,6,15.34,8.239,False,new
深刻 印象 你 看 这,5,6,6,15.34,8.771,False,new
拍 的 照片 我 喜欢,5,6,6,15.34,7.624,False,new
我 喜欢 这里 的 公园,5,6,6,15.34,10.132,False,new
公园 和 建筑 加内亚 一边,5,6,6,15.34,7.42,False,new
建筑 加内亚 一边 展示 照片,5,6,6,15.34,8.384,False,new
加内亚 一边 展示 照片 一边,5,6,6,15.34,4.479,False,new
一边 展示 照片 一边 说,5,6,6,15.34,9.721,False,new
展示 照片 一边 说 雄安,5,6,6,15.34,5.313,False,new
照片 一边 说 雄安 新区,5,6,6,15.34,6.251,False,new
说 雄安 新区 将 自然,5,6,6,15.34,9.433,False,new
雄安 新区 将 自然 园林,5,6,6,15.34,5.376,False,new
新区 将 自然 园林 建筑,5,6,6,15.34,5.275,False,new
自然 园林 建筑 以及 技术,5,6,6,15.34,9.508,False,new
园林 建筑 以及 技术 完美,5,6,6,15.34,4.846,False,new
建筑 以及 技术 完美 地,5,6,6,15.34,10.469,False,new
完美 地 结合 在 一起,5,6,6,15.34,7.953,False,new
地 结合 在 一起 做到,5,6,6,15.34,9.572,False,new
一起 做到 了 传统 文化,5,6,6,15.34,8.874,False,new
传统 文化 同 现代 气息,5,6,6,15.34,5.792,False,new
同 现代 气息 的 交融,5,6,6,15.34,5.773,False,new
现代 气息 的 交融 我,5,6,6,15.34,9.415,False,new
气息 的 交融 我 看到,5,6,6,15.34,6.402,False,new
发展 方向 在 雄安 新区,5,6,6,15.34,8.55,False,new
方向 在 雄安 新区 启动区,5,6,6,15.34,3.64,False,new
雄安 新区 启动区 综合 服务,5,6,6,15.34,8.637,False,new
新区 启动区 综合 服务 中心,5,6,6,15.34,6.229,False,new
启动区 综合 服务 中心 代表,5,6,6,15.34,4.701,False,new
综合 服务 中心 代表 们,5,6,6,15.34,10.081,False,new
中心 代表 们 通过 展板,5,6,6,15.34,4.921,False,new
代表 们 通过 展板 沙盘,5,6,6,15.34,5.195,False,new
沙盘 以及 讲解员 的 介绍,5,6,6,15.34,5.236,False,new
讲解员 的 介绍 更加 全面,5,6,6,15.34,6.081,False,new
介绍 更加 全面 深入 地,5,6,6,15.34,11.016,False,new
情况 我 对 雄安 新区,5,6,6,15.34,7.555,False,new
新区 的 发展 感到 惊讶,5,6,6,15.34,2.701,False,new
发展 感到 惊讶 这里 活力,5,6,6,15.34,9.314,False,new
感到 惊讶 这里 活力 十足,5,6,6,15.34,6.252,False,new
惊讶 这里 活力 十足 亚洲,5,6,6,15.34,4.943,False,new
这里 活力 十足 亚洲 丝绸之路,5,6,6,15.34,6.432,False,new
活力 十足 亚洲 丝绸之路 集团,5,6,6,15.34,8.404,False,new
十足 亚洲 丝绸之路 集团 创办人,5,6,6,15.34,3.438,False,new
亚洲 丝绸之路 集团 创办人 兼,5,6,6,15.34,7.397,False,new
丝绸之路 集团 创办人 兼 主席,5,6,6,15.34,7.871,False,new
集团 创办人 兼 主席 皮埃尔,5,6,6,15.34,5.996,False,new
创办人 兼 主席 皮埃尔 米,5,6,6,15.34,4.876,False,new
兼 主席 皮埃尔 米 罗,5,6,6,15.34,7.47,False,new
主席 皮埃尔 米 罗 氏尼科夫,5,6,6,15.34,2.873,False,new
皮埃尔 米 罗 氏尼科夫 说,5,6,6,15.34,6.703,False,new
米 罗 氏尼科夫 说 这,5,6,6,15.34,8.621,False,new
罗 氏尼科夫 说 这 座,5,6,6,15.34,8.314,False,new
氏尼科夫 说 这 座 城市,5,6,6,15.34,4.859,False,new
说 这 座 城市 每,5,6,6,15.34,9.011,False,new
这 座 城市 每 一个,5,6,6,15.34,12.663,False,new
座 城市 每 一个 方面,5,6,6,15.34,8.334,False,new
规划 都 做 得 很,5,6,6,15.34,8.712,False,new
应用 新 的 交通 枢纽,5,6,6,15.34,7.534,False,new
新 的 交通 枢纽 正在,5,6,6,15.34,10.551,False,new
交通 枢纽 正在 建设 雄安,5,6,6,15.34,5.028,False,new
枢纽 正在 建设 雄安 新区,5,6,6,15.34,6.081,False,new
正在 建设 雄安 新区 还,5,6,6,15.34,10.129,False,new
雄安 新区 还 在 打造,5,6,6,15.34,7.739,False,new
新区 还 在 打造 智慧,5,6,6,15.34,4.757,False,new
打造 智慧 城市 在 展厅,5,6,6,15.34,6.707,False,new
智慧 城市 在 展厅 里,5,6,6,15.34,9.475,False,new
城市 在 展厅 里 我,5,6,6,15.34,10.165,False,new
发展 方向 乌拉圭 日报 科技版,5,6,6,15.34,5.1,False,new
方向 乌拉圭 日报 科技版 主编,5,6,6,15.34,6.379,False,new
日报 科技版 主编 莱安德 罗·拉戈斯,5,6,6,15.34,2.327,False,new
科技版 主编 莱安德 罗·拉戈斯 告诉,5,6,6,15.34,2.444,False,new
主编 莱安德 罗·拉戈斯 告诉 记者,5,6,6,15.34,8.308,False,new
莱安德 罗·拉戈斯 告诉 记者 这,5,6,6,15.34,4.654,False,new
全新 的 体验 我 十分,5,6,6,15.34,7.622,False,new
体验 我 十分 期待 能,5,6,6,15.34,10.376,False,new
我 十分 期待 能 再,5,6,6,15.34,10.774,False,new
十分 期待 能 再 来,5,6,6,15.34,9.713,False,new
次 看 看 雄安 新区,5,6,6,15.34,7.379,False,new
新 变化 在 雄安 新区,5,6,6,15.34,9.173,False,new
变化 在 雄安 新区 容东片区,5,6,6,15.34,3.323,False,new
雄安 新区 容东片区 南文营 社区,5,6,6,15.34,7.929,False,new
新区 容东片区 南文营 社区 居民,5,6,6,15.34,5.01,False,new
南文营 社区 居民 的 日常,5,6,6,15.34,2.991,False,new
社区 居民 的 日常 生活,5,6,6,15.34,9.303,False,new
居民 的 日常 生活 引起,5,6,6,15.34,6.931,False,new
日常 生活 引起 了 罗马尼亚,5,6,6,15.34,4.867,False,new
生活 引起 了 罗马尼亚 中央政府,5,6,6,15.34,6.982,False,new
引起 了 罗马尼亚 中央政府 派驻,5,6,6,15.34,4.926,False,new
罗马尼亚 中央政府 派驻 内亚姆茨省 办事处,5,6,6,15.34,3.951,False,new
中央政府 派驻 内亚姆茨省 办事处 发言人,5,6,6,15.34,5.919,False,new
派驻 内亚姆茨省 办事处 发言人 高级,5,6,6,15.34,4.929,False,new
内亚姆茨省 办事处 发言人 高级 分析,5,6,6,15.34,4.545,False,new
发言人 高级 分析 师卡梅莉亚 图,5,6,6,15.34,6.471,False,new
高级 分析 师卡梅莉亚 图 多,5,6,6,15.34,8.946,False,new
分析 师卡梅莉亚 图 多 塞,5,6,6,15.34,5.458,False,new
图 多 塞 的 兴趣,5,6,6,15.34,7.365,False,new
多 塞 的 兴趣 她,5,6,6,15.34,9.442,False,new
塞 的 兴趣 她 认为,5,6,6,15.34,6.266,False,new
兴趣 她 认为 雄安 新区,5,6,6,15.34,5.549,False,new
她 认为 雄安 新区 充满,5,6,6,15.34,8.738,False,new
认为 雄安 新区 充满 活力,5,6,6,15.34,9.115,False,new
雄安 新区 充满 活力 尤其,5,6,6,15.34,4.341,False,new
新区 充满 活力 尤其 是,5,6,6,15.34,7.676,False,new
充满 活力 尤其 是 分钟,5,6,6,15.34,8.512,False,new
活力 尤其 是 分钟 生活圈,5,6,6,15.34,4.195,False,new
尤其 是 分钟 生活圈 很,5,6,6,15.34,8.865,False,new
是 分钟 生活圈 很 有,5,6,6,15.34,12.011,False,new
分钟 生活圈 很 有 参考,5,6,6,15.34,6.918,False,new
生活圈 很 有 参考 意义,5,6,6,15.34,4.648,False,new
很 有 参考 意义 这,5,6,6,15.34,9.72,False,new
参考 意义 这 是 种,5,6,6,15.34,8.859,False,new
这 是 种 非常 有趣,5,6,6,15.34,8.737,False,new
种 非常 有趣 的 对待,5,6,6,15.34,7.305,False,new
非常 有趣 的 对待 生活,5,6,6,15.34,9.35,False,new
对待 生活 的 方式 它,5,6,6,15.34,6.856,False,new
方式 它 能够 给 居民,5,6,6,15.34,8.007,False,new
它 能够 给 居民 带,5,6,6,15.34,7.233,False,new
能够 给 居民 带 来,5,6,6,15.34,10.764,False,new
给 居民 带 来 希望,5,6,6,15.34,10.009,False,new
居民 带 来 希望 种,5,6,6,15.34,9.899,False,new
希望 种 生活 可以 变,5,6,6,15.34,7.43,False,new
种 生活 可以 变 得,5,6,6,15.34,8.574,False,new
生活 可以 变 得 更,5,6,6,15.34,8.297,False,new
更 美好 的 希望 参访,5,6,6,15.34,6.836,False,new
美好 的 希望 参访 期间,5,6,6,15.34,8.281,False,new
希望 参访 期间 罗马尼亚 科学院,5,6,6,15.34,8.314,False,new
参访 期间 罗马尼亚 科学院 高级,5,6,6,15.34,4.14,False,new
期间 罗马尼亚 科学院 高级 研究员,5,6,6,15.34,8.504,False,new
罗马尼亚 科学院 高级 研究员 安德烈,5,6,6,15.34,3.091,False,new
高级 研究员 安德烈 勒杜雷斯库 一直,5,6,6,15.34,7.841,False,new
安德烈 勒杜雷斯库 一直 在 用,5,6,6,15.34,6.806,False,new
勒杜雷斯库 一直 在 用 笔,5,6,6,15.34,3.362,False,new
一直 在 用 笔 记录,5,6,6,15.34,7.988,False,new
笔 记录 所见所闻 作为 名,5,6,6,15.34,8.533,False,new
记录 所见所闻 作为 名 宏观,5,6,6,15.34,6.844,False,new
名 宏观 经济学 家 我,5,6,6,15.34,9.775,False,new
宏观 经济学 家 我 认为,5,6,6,15.34,8.888,False,new
经济学 家 我 认为 雄安,5,6,6,15.34,3.479,False,new
家 我 认为 雄安 新区,5,6,6,15.34,7.354,False,new
认为 雄安 新区 向 绿色,5,6,6,15.34,8.952,False,new
雄安 新区 向 绿色 经济,5,6,6,15.34,8.073,False,new
新区 向 绿色 经济 数字,5,6,6,15.34,4.89,False,new
转型 很 具有 借鉴 价,5,6,6,15.34,7.727,False,new
很 具有 借鉴 价 值,5,6,6,15.34,9.588,False,new
具有 借鉴 价 值 我,5,6,6,15.34,10.182,False,new
借鉴 价 值 我 要,5,6,6,15.34,8.682,False,new
价 值 我 要 记录,5,6,6,15.34,8.433,False,new
值 我 要 记录 下,5,6,6,15.34,5.801,False,new
来 把 有关 经验 带,5,6,6,15.34,7.031,False,new
有关 经验 带 回 罗马尼亚,5,6,6,15.34,6.848,False,new
经验 带 回 罗马尼亚 为,5,6,6,15.34,10.617,False,new
带 回 罗马尼亚 为 其他,5,6,6,15.34,10.491,False,new
回 罗马尼亚 为 其他 国,5,6,6,15.34,5.887,False,new
提供 了 新 思路 设立,5,6,6,15.34,9.655,False,new
新 思路 设立 年 多,5,6,6,15.34,10.833,False,new
思路 设立 年 多 来,5,6,6,15.34,8.228,False,new
多 来 雄安 新区 累计,5,6,6,15.34,8.816,False,new
来 雄安 新区 累计 实施,5,6,6,15.34,10.242,False,new
雄安 新区 累计 实施 重点,5,6,6,15.34,7.722,False,new
新区 累计 实施 重点 项目,5,6,6,15.34,6.285,False,new
累计 实施 重点 项目 个,5,6,6,15.34,10.411,False,new
实施 重点 项目 个 完成,5,6,6,15.34,10.041,False,new
重点 项目 个 完成 投资,5,6,6,15.34,9.856,False,new
完成 投资 多 元 人民币,5,6,6,15.34,8.804,False,new
投资 多 元 人民币 栋,5,6,6,15.34,7.447,False,new
多 元 人民币 栋 楼宇,5,6,6,15.34,7.356,False,new
元 人民币 栋 楼宇 拔地而起,5,6,6,15.34,5.465,False,new
人民币 栋 楼宇 拔地而起 实现,5,6,6,15.34,8.063,False,new
楼宇 拔地而起 实现 了 从无到有,5,6,6,15.34,3.709,False,new
实现 了 从无到有 从 蓝图,5,6,6,15.34,8.629,False,new
从无到有 从 蓝图 到 实景,5,6,6,15.34,3.289,False,new
蓝图 到 实景 的 蝶变,5,6,6,15.34,4.068,False,new
到 实景 的 蝶变 雄安,5,6,6,15.34,6.579,False,new
实景 的 蝶变 雄安 新区,5,6,6,15.34,5.017,False,new
蝶变 雄安 新区 启动 区,5,6,6,15.34,3.975,False,new
雄安 新区 启动 区 雄安,5,6,6,15.34,3.635,False,new
区 雄安 城际站 及 国贸,5,6,6,15.34,3.72,False,new
中心 片区 如火如荼 的 建设,5,6,6,15.34,10.101,False,new
片区 如火如荼 的 建设 场景,5,6,6,15.34,6.847,False,new
如火如荼 的 建设 场景 让,5,6,6,15.34,5.847,False,new
建设 场景 让 代表 们,5,6,6,15.34,10.209,False,new
场景 让 代表 们 连连,5,6,6,15.34,5.453,False,new
让 代表 们 连连 感叹,5,6,6,15.34,8.011,False,new
代表 们 连连 感叹 雄安,5,6,6,15.34,5.303,False,new
们 连连 感叹 雄安 新区,5,6,6,15.34,7.678,False,new
感叹 雄安 新区 的 建设,5,6,6,15.34,7.896,False,new
建设 现场 让 我 大为,5,6,6,15.34,7.017,False,new
现场 让 我 大为 震撼,5,6,6,15.34,6.577,False,new
让 我 大为 震撼 西班牙,5,6,6,15.34,8.887,False,new
我 大为 震撼 西班牙 智库,5,6,6,15.34,8.277,False,new
震撼 西班牙 智库 知华 讲堂,5,6,6,15.34,2.731,False,new
西班牙 智库 知华 讲堂 顾问,5,6,6,15.34,6.274,False,new
智库 知华 讲堂 顾问 胡安,5,6,6,15.34,2.922,False,new
顾问 胡安 安德烈斯 加斯孔 说,5,6,6,15.34,8.526,False,new
加斯孔 说 在别 的 地方,5,6,6,15.34,4.654,False,new
说 在别 的 地方 你,5,6,6,15.34,9.915,False,new
在别 的 地方 你 很,5,6,6,15.34,4.113,False,new
地方 你 很 难 找到,5,6,6,15.34,8.003,False,new
你 很 难 找到 如此,5,6,6,15.34,9.519,False,new
很 难 找到 如此 规模,5,6,6,15.34,9.578,False,new
找到 如此 规模 的 城市,5,6,6,15.34,8.927,False,new
规模 的 城市 建设 工地,5,6,6,15.34,6.254,False,new
城市 建设 工地 这样 种,5,6,6,15.34,10.561,False,new
建设 工地 这样 种 新,5,6,6,15.34,9.699,False,new
城市 建设 模式 值得 我们,5,6,6,15.34,10.218,False,new
建设 模式 值得 我们 学习,5,6,6,15.34,9.652,False,new
模式 值得 我们 学习 借鉴,5,6,6,15.34,7.205,False,new
值得 我们 学习 借鉴 我,5,6,6,15.34,9.228,False,new
我们 学习 借鉴 我 希望,5,6,6,15.34,10.657,False,new
学习 借鉴 我 希望 能,5,6,6,15.34,10.52,False,new
借鉴 我 希望 能 有,5,6,6,15.34,8.914,False,new
西班牙人 来 雄安 新区 看,5,6,6,15.34,5.977,False,new
来 雄安 新区 看 看,5,6,6,15.34,9.844,False,new
雄安 新区 看 看 阿根廷,5,6,6,15.34,5.705,False,new
看 看 阿根廷 圣地亚哥 德尔埃斯特,5,6,6,15.34,4.487,False,new
看 阿根廷 圣地亚哥 德尔埃斯特 罗,5,6,6,15.34,8.933,False,new
阿根廷 圣地亚哥 德尔埃斯特 罗 省,5,6,6,15.34,6.246,False,new
圣地亚哥 德尔埃斯特 罗 省 议员,5,6,6,15.34,3.223,False,new
德尔埃斯特 罗 省 议员 共和国,5,6,6,15.34,2.432,False,new
罗 省 议员 共和国 方案,5,6,6,15.34,9.367,False,new
省 议员 共和国 方案 党圣地亚哥,5,6,6,15.34,3.67,False,new
议员 共和国 方案 党圣地亚哥 德尔埃斯特,5,6,6,15.34,2.663,False,new
共和国 方案 党圣地亚哥 德尔埃斯特 罗,5,6,6,15.34,6.229,False,new
方案 党圣地亚哥 德尔埃斯特 罗 省,5,6,6,15.34,7.204,False,new
党圣地亚哥 德尔埃斯特 罗 省 省委,5,6,6,15.34,2.794,False,new
德尔埃斯特 罗 省 省委 书记,5,6,6,15.34,5.823,False,new
罗 省 省委 书记 加夫列尔,5,6,6,15.34,4.274,False,new
省 省委 书记 加夫列尔 桑蒂,5,6,6,15.34,3.67,False,new
省委 书记 加夫列尔 桑蒂 连,5,6,6,15.34,6.929,False,new
书记 加夫列尔 桑蒂 连 近期,5,6,6,15.34,6.548,False,new
加夫列尔 桑蒂 连 近期 深入,5,6,6,15.34,3.802,False,new
连 近期 深入 了 解,5,6,6,15.34,9.154,False,new
解 了 京 津 冀,5,6,6,15.34,2.139,False,new
津 冀 协同 发展 这,5,6,6,15.34,4.654,False,new
冀 协同 发展 这 中国,5,6,6,15.34,6.102,False,new
战略 结合 对 雄安 新区,5,6,6,15.34,7.501,False,new
结合 对 雄安 新区 疏解,5,6,6,15.34,5.711,False,new
雄安 新区 疏解 北京 非,5,6,6,15.34,7.194,False,new
新区 疏解 北京 非 首都,5,6,6,15.34,4.29,False,new
北京 非 首都 功能 项目,5,6,6,15.34,9.443,False,new
首都 功能 项目 的 参观,5,6,6,15.34,6.782,False,new
战略 眼光 和 长期 规划,5,6,6,15.34,8.58,False,new
眼光 和 长期 规划 深深,5,6,6,15.34,3.502,False,new
规划 深深 震撼 在 这里,5,6,6,15.34,8.8,False,new
深深 震撼 在 这里 我,5,6,6,15.34,7.715,False,new
震撼 在 这里 我 亲身,5,6,6,15.34,3.531,False,new
这里 我 亲身 感受 到,5,6,6,15.34,9.942,False,new
我 亲身 感受 到 中国,5,6,6,15.34,11.754,False,new
提高 人民 生活 水平 提升,5,6,6,15.34,10.723,False,new
生活 水平 提升 人民 幸福感,5,6,6,15.34,5.729,False,new
水平 提升 人民 幸福感 放在,5,6,6,15.34,6.929,False,new
提升 人民 幸福感 放在 首,5,6,6,15.34,7.891,False,new
人民 幸福感 放在 首 位,5,6,6,15.34,10.068,False,new
幸福感 放在 首 位 我,5,6,6,15.34,6.817,False,new
放在 首 位 我 认为,5,6,6,15.34,8.191,False,new
首 位 我 认为 雄安,5,6,6,15.34,5.668,False,new
位 我 认为 雄安 新区,5,6,6,15.34,7.53,False,new
认为 雄安 新区 的 规划,5,6,6,15.34,9.43,False,new
雄安 新区 的 规划 很,5,6,6,15.34,7.23,False,new
规划 很 有 必要 也,5,6,6,15.34,9.617,False,new
很 有 必要 也 非常,5,6,6,15.34,9.714,False,new
有 必要 也 非常 成功,5,6,6,15.34,10.721,False,new
必要 也 非常 成功 柬埔寨,5,6,6,15.34,5.318,False,new
也 非常 成功 柬埔寨 人民党,5,6,6,15.34,7.476,False,new
非常 成功 柬埔寨 人民党 青年,5,6,6,15.34,9.663,False,new
成功 柬埔寨 人民党 青年 干部,5,6,6,15.34,9.606,False,new
柬埔寨 人民党 青年 干部 考察团,5,6,6,15.34,3.35,False,new
青年 干部 考察团 团长 柬埔寨,5,6,6,15.34,6.903,False,new
干部 考察团 团长 柬埔寨 人民党,5,6,6,15.34,3.948,False,new
柬埔寨 人民党 中央委员 田占桑瓦 说,5,6,6,15.34,8.745,False,new
人民党 中央委员 田占桑瓦 说 城市,5,6,6,15.34,4.859,False,new
中央委员 田占桑瓦 说 城市 建设,5,6,6,15.34,6.593,False,new
田占桑瓦 说 城市 建设 不,5,6,6,15.34,5.065,False,new
不 仅 要 考虑 外在,5,6,6,15.34,7.224,False,new
要 考虑 外在 的 基础,5,6,6,15.34,8.867,False,new
考虑 外在 的 基础 设施,5,6,6,15.34,8.017,False,new
外在 的 基础 设施 建设,5,6,6,15.34,6.326,False,new
设施 建设 也 应 综合,5,6,6,15.34,6.309,False,new
建设 也 应 综合 考虑,5,6,6,15.34,9.086,False,new
也 应 综合 考虑 经济,5,6,6,15.34,11.739,False,new
应 综合 考虑 经济 环境,5,6,6,15.34,9.856,False,new
综合 考虑 经济 环境 科技,5,6,6,15.34,9.602,False,new
考虑 经济 环境 科技 创新,5,6,6,15.34,9.218,False,new
环境 科技 创新 等 多种,5,6,6,15.34,7.701,False,new
科技 创新 等 多种 因素,5,6,6,15.34,9.576,False,new
创新 等 多种 因素 雄安,5,6,6,15.34,5.502,False,new
多种 因素 雄安 新区 用,5,6,6,15.34,8.12,False,new
因素 雄安 新区 用 一体化,5,6,6,15.34,7.027,False,new
新区 用 一体化 的 方式,5,6,6,15.34,6.143,False,new
党员 名 占 比 上年,5,6,2,15.34,6.169,False,new
兴衰 历史 周期率 的 第二,5,6,6,15.34,4.069,False,new
历史 周期率 的 第二 个,5,6,6,15.34,10.402,False,new
周期率 的 第二 个 答案,5,6,6,15.34,3.439,False,new
伟大 自我 革命 进行 到底,5,6,6,15.34,5.036,False,new
国家公园 为 主体 的 自然保护地,5,6,4,15.34,2.875,False,new
为 主体 的 自然保护地 体系,5,6,4,15.34,11.636,False,new
全国 碳 排放权 交易 市场,5,6,3,15.34,10.636,False,new
始终 把 人民 放在 心中,5,6,6,15.34,7.519,False,new
树立 和 践行 正确 政绩观,5,6,5,15.34,5.649,False,new
大 确定性 最 大 底气,5,6,6,15.34,7.866,False,new
确定性 最 大 底气 最,5,6,6,15.34,5.196,False,new
大 底气 最 大 保证,5,6,6,15.34,9.212,False,new
商 共建 共享 的 全球,5,6,5,15.34,8.242,False,new
实现 高 水平 科技 自立,5,6,6,15.34,6.143,False,new
重点 领域 和 薄弱 环节,5,6,4,15.34,9.142,False,new
共同 关心 的 话题 交换,5,6,6,15.34,7.022,False,new
标准 高 质量 建设 雄安,5,6,2,15.34,4.844,False,new
高 质量 建设 雄安 新区,5,6,2,15.34,8.773,False,new
中共中央 总书记 习近平 主持 会议,5,6,2,15.34,8.568,False,new
同 中华 优秀 传统 文化,5,6,4,15.34,8.26,False,new
中华 优秀 传统 文化 相,5,6,4,15.34,7.126,False,new
优秀 传统 文化 相 结合,5,6,4,15.34,8.774,False,new
赶考 的 清醒 和 谨慎,5,6,6,15.34,3.779,False,new
不 变质 不 变色 不,5,6,6,15.34,11.913,False,new
中国 特色 社会主义 思想 深刻,5,6,6,15.34,9.504,False,new
国有 资产 监督 管理 委员会,5,6,6,15.34,8.386,False,new
进入 新 的 动荡 变革期,5,6,6,15.34,7.214,False,new
擘画 了 全面 建设 社会主义,5,6,6,15.34,4.721,False,new
伟大 复兴 的 宏伟 蓝图,5,6,6,15.34,5.353,False,new
弘扬 伟大 建党 精神 坚持,5,6,6,15.34,8.808,False,new
要 始终 与 人民 风雨同舟,5,6,3,15.34,6.778,False,new
风雨同舟 与 人民 心心相印 想,5,6,3,15.34,5.433,False,new
旗帜 下 团结 成 块,5,6,3,15.34,5.757,False,new
下 团结 成 块 坚硬,5,6,3,15.34,5.74,False,new
成 块 坚硬 的 钢铁,5,6,3,15.34,7.094,False,new
块 坚硬 的 钢铁 心,5,6,3,15.34,7.359,False,new
钢铁 心 往 处 想,5,6,3,15.34,6.798,False,new
劲 往 处 使 推动,5,6,3,15.34,5.905,False,new
处 使 推动 中华民族 伟大,5,6,3,15.34,6.222,False,new
使 推动 中华民族 伟大 复兴号,5,6,3,15.34,4.877,False,new
推动 中华民族 伟大 复兴号 巨轮,5,6,3,15.34,6.847,False,new
中华民族 伟大 复兴号 巨轮 乘风破浪,5,6,3,15.34,4.177,False,new
伟大 复兴号 巨轮 乘风破浪 扬帆,5,6,3,15.34,3.816,False,new
习近平 总书记 在 学习 贯彻,5,6,3,15.34,7.122,False,new
大 精神 研讨班 开班式 上,5,6,3,15.34,11.121,False,new
参加 届 全国 人大 次,5,6,4,15.34,10.586,False,new
加快 构建 新 发展 格局,5,6,5,15.34,9.617,False,new
是 实现 中华民族 伟大 复兴,5,6,3,15.34,8.517,False,new
党 永远 在 路上 要,5,6,3,15.34,10.43,False,new
永远 在 路上 要 时刻,5,6,3,15.34,7.783,False,new
路上 要 时刻 保持 解决,5,6,3,15.34,6.789,False,new
坚定不移 推进 全面 从严 治,5,6,5,15.34,5.282,False,new
违法 目前 正 接受 中央,5,6,6,15.34,7.894,False,new
目前 正 接受 中央 纪委,5,6,6,15.34,7.83,False,new
正 接受 中央 纪委 国,5,6,6,15.34,6.753,False,new
接受 中央 纪委 国 家,5,6,6,15.34,10.498,False,new
纪委 国 家 监委 纪律,5,6,6,15.34,5.407,False,new
国 家 监委 纪律 审查,5,6,6,15.34,8.463,False,new
持之以恒 推进 全面 从严 治,5,6,3,15.34,4.049,False,new
上 习近平 总书记 深刻 阐述,5,6,3,15.34,8.419,False,new
给 予 党纪 政务 处分,5,6,4,15.34,8.175,False,new
予 党纪 政务 处分 人,5,6,4,15.34,6.534,False,new
全面 从严 治 党 战略,5,6,5,15.34,10.17,False,new
赶考 之 路 上 弘扬,5,6,2,15.34,3.98,False,new
路 上 弘扬 伟大 建党,5,6,2,15.34,3.541,False,new
上 弘扬 伟大 建党 精神,5,6,2,15.34,10.825,False,new
各 有关 部门 和 单位,5,6,3,15.34,10.131,False,new
为 指导 全面 贯彻 党,5,6,5,15.34,9.598,False,new
党 的 创新 理论 武装,5,6,5,15.34,7.261,False,new
香港 回归 祖国 周年 大会,5,6,6,15.34,9.365,False,new
回归 祖国 周年 大会 暨,5,6,6,15.34,7.021,False,new
祖国 周年 大会 暨 香港,5,6,6,15.34,8.228,False,new
周年 大会 暨 香港 特别,5,6,6,15.34,5.98,False,new
大会 暨 香港 特别 行政区,5,6,6,15.34,7.065,False,new
暨 香港 特别 行政区 第六,5,6,6,15.34,5.724,False,new
香港 特别 行政区 第六 届,5,6,6,15.34,8.887,False,new
特别 行政区 第六 届 政府,5,6,6,15.34,10.238,False,new
行政区 第六 届 政府 就职,5,6,6,15.34,2.278,False,new
第六 届 政府 就职 典礼,5,6,6,15.34,6.01,False,new
政府 就职 典礼 并 视察,5,6,6,15.34,6.543,False,new
就职 典礼 并 视察 香港,5,6,6,15.34,7.159,False,new
心 和 中央政府 的 心,5,6,4,15.34,6.469,False,new
中央政府 的 心 始终 同,5,6,4,15.34,8.103,False,new
心 始终 同 香港 同胞,5,6,4,15.34,5.908,False,new
同 香港 同胞 在 一起,5,6,4,15.34,8.12,False,new
全国 人大 常委会 副 委员长,5,6,5,15.34,7.084,False,new
候任 行政 长官 李 家,5,6,6,15.34,7.509,False,new
特别 行政区 政府 依法 施政,5,6,4,15.34,7.425,False,new
落实 爱国者 治 港 原,5,6,5,15.34,7.398,False,new
香港 同胞 的 亲切 关怀,5,6,4,15.34,8.014,False,new
特别 行政区 维护 国 家,5,6,4,15.34,11.437,False,new
主持 召开 国务院 常务 会议,5,6,4,15.34,7.471,False,new
时代 党 的 治藏 方略,5,6,6,15.34,5.23,False,new
奋斗 目标 实现 中华民族 伟大,5,6,5,15.34,5.595,False,new
目标 实现 中华民族 伟大 复兴,5,6,5,15.34,6.484,False,new
变 得 越 来 越,5,6,6,15.34,6.898,False,new
归母 净利润 为 元 同比,5,6,3,15.34,3.621,False,new
做好 数字 金融 大 文章,5,6,2,15.34,8.426,False,new
中诚信 国际 信用 评级 有限公司,5,6,4,15.34,5.404,False,new
国际 信用 评级 有限公司 研究院,5,6,4,15.34,9.09,False,new
信用 评级 有限公司 研究院 执行,5,6,4,15.34,7.911,False,new
评级 有限公司 研究院 执行 院长,5,6,4,15.34,5.438,False,new
有限公司 研究院 执行 院长 袁海霞,5,6,4,15.34,5.106,False,new
